norad_id,cospar_id,sat_name,orbit_band,mass_kg,mass_class,platform_class,propulsion_class,propulsion_description,mission_type,mass_source,propulsion_source,mass_confidence,propulsion_confidence,mass_note,propulsion_note
65227,2025-154L,SKYCRAFT 4E,LEO_450_800,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 50 kg,No propulsion info found across queried sources
65233,2025-178F,CZ-6A R/B,LEO_800_1000,6000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 6000 kg,KeepTrack motor: YF-115
65234,2025-177B,CZ-4C R/B,LEO_450_800,1000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1000 kg,No propulsion info found across queried sources
65259,2025-180A,OBJECT A,LEO_450_800,250.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 250 kg,No propulsion info found across queried sources
65260,2025-180B,OBJECT B,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
65261,2025-180C,OBJECT C,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
65262,2025-180D,OBJECT D,LEO_450_800,10.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 10 kg,No propulsion info found across queried sources
65263,2025-180E,OBJECT E,LEO_450_800,40.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 40 kg,No propulsion info found across queried sources
65297,2025-185A,DRESDEN,LEO_450_800,30.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 30 kg,No propulsion info found across queried sources
65298,2025-185C,FOURIER,LEO_450_800,30.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 30 kg,No propulsion info found across queried sources
65299,2025-185B,STARK,LEO_450_800,30.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 30 kg,No propulsion info found across queried sources
65300,2025-185D,ELECTRON KICK STAGE R/B,LEO_450_800,50.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 50 kg,KeepTrack motor: Curie
65301,2025-185E,BASIL,LEO_450_800,30.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 30 kg,No propulsion info found across queried sources
65302,2025-185F,DOJO,LEO_450_800,30.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 30 kg,No propulsion info found across queried sources
65314,2025-187K,CZ-8 R/B,LEO_450_800,8000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 8000 kg,No propulsion info found across queried sources
65315,2025-188A,PELICAN-3 300A,LEO_450_800,160.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 160 kg,KeepTrack motor: Xe AOCS
65316,2025-188B,PELICAN-4 300B,LEO_450_800,160.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 160 kg,KeepTrack motor: Xe AOCS
65317,2025-188C,NAOS,LEO_450_800,645.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 645 kg,No propulsion info found across queried sources
65318,2025-188D,CAPELLA-16 (ACADIA),LEO_450_800,180.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 180 kg,No propulsion info found across queried sources
65319,2025-188E,FFLY-3,LEO_450_800,60.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 60 kg,No propulsion info found across queried sources
65320,2025-188F,FFLY-1,LEO_450_800,60.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 60 kg,No propulsion info found across queried sources
65321,2025-188G,LEAP-1,LEO_450_800,25.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 25 kg,No propulsion info found across queried sources
65322,2025-188H,FFLY-2,LEO_450_800,60.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 60 kg,No propulsion info found across queried sources
65403,2025-135BV,LEMUR-2-LUCILLE-ROSE,LEO_450_800,5.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 5 kg,No propulsion info found across queried sources
65488,2025-197A,OBJECT-A,LEO_450_800,3590.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 3590 kg,No propulsion info found across queried sources
65489,2025-197B,OBJECT-B,LEO_450_800,,,Unknown,,No propulsion reported,Other,,,Low,Low,"No mass data found in UCS, Nanosats, or KeepTrack",No propulsion info found across queried sources
65490,2025-197C,OBJECT-C,LEO_450_800,,,Unknown,,No propulsion reported,Other,,,Low,Low,"No mass data found in UCS, Nanosats, or KeepTrack",No propulsion info found across queried sources
65491,2025-197D,OBJECT-D,LEO_450_800,,,Unknown,,No propulsion reported,Other,,,Low,Low,"No mass data found in UCS, Nanosats, or KeepTrack",No propulsion info found across queried sources
65544,2025-199A,OBJECT A,LEO_800_1000,500.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
65545,2025-199B,OBJECT B,LEO_800_1000,500.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
65546,2025-199C,OBJECT C,LEO_800_1000,500.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 500 kg,No propulsion info found across queried sources
65547,2025-199D,OBJECT D,LEO_800_1000,0.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Low,Low,KeepTrack launch mass: 0 kg,No propulsion info found across queried sources
65548,2025-199E,OBJECT E,LEO_800_1000,0.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Low,Low,KeepTrack launch mass: 0 kg,No propulsion info found across queried sources
65549,2025-199F,OBJECT F,LEO_450_800,6000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 6000 kg,KeepTrack motor: YF-115
65550,2025-201A,GEESAT 5-01,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65551,2025-201B,GEESAT 5-02,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65552,2025-201C,GEESAT 5-03,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65553,2025-201D,GEESAT 5-04,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65554,2025-201E,GEESAT 5-05,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65555,2025-201F,GEESAT 5-06,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65556,2025-201G,GEESAT 5-07,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65557,2025-201H,GEESAT 5-08,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65558,2025-201J,GEESAT 5-09,LEO_450_800,100.0,50_200kg,Micro,,No propulsion reported,EO,UCS,,High,Low,UCS launch mass: 100.0 kg,No propulsion info found across queried sources
65559,2025-201K,GEESAT 5-10,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65560,2025-201L,GEESAT 5-11,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65565,2025-203A,PRAETORIAN SDA_602,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65566,2025-203B,PRAETORIAN SDA_603,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65567,2025-203C,PRAETORIAN SDA_604,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65568,2025-203D,PRAETORIAN SDA_605,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65569,2025-203E,PRAETORIAN SDA_606,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65570,2025-203F,PRAETORIAN SDA_607,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65571,2025-203G,PRAETORIAN SDA_608,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65572,2025-203H,PRAETORIAN SDA_609,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65573,2025-203J,PRAETORIAN SDA_610,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65574,2025-203K,PRAETORIAN SDA_611,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65575,2025-203L,PRAETORIAN SDA_612,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65576,2025-203M,PRAETORIAN SDA_613,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65577,2025-203N,PRAETORIAN SDA_614,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65578,2025-203P,PRAETORIAN SDA_615,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65579,2025-203Q,PRAETORIAN SDA_616,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65580,2025-203R,PRAETORIAN SDA_617,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65581,2025-203S,PRAETORIAN SDA_618,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65582,2025-203T,PRAETORIAN SDA_619,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65583,2025-203U,PRAETORIAN SDA_620,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65584,2025-203V,PRAETORIAN SDA_621,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65585,2025-203X,PRAETORIAN SDA_601,LEO_800_1000,300.0,200_1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 300 kg,No propulsion info found across queried sources
65586,2025-204A,PROGRESS MS-32,LEO_300_450,4909.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,KeepTrack,Medium,Medium,KeepTrack launch mass: 4909 kg,KeepTrack motor: 11D428A
65712,2025-214A,SHIKONGXING 01,LEO_450_800,40.0,10_50kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 40 kg,No propulsion info found across queried sources
65713,2025-214B,GEESAT 6-01,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65714,2025-214C,GEESAT 6-02,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65715,2025-214D,GEESAT 6-03,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65716,2025-214E,GEESAT 6-04,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65717,2025-214F,GEESAT 6-05,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65718,2025-214G,GEESAT 6-06,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65719,2025-214H,GEESAT 6-07,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65720,2025-214J,GEESAT 6-08,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65721,2025-214K,GEESAT 6-09,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65722,2025-214L,GEESAT 6-10,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65723,2025-214M,GEESAT 6-11,LEO_450_800,130.0,50_200kg,Micro,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 130 kg,No propulsion info found across queried sources
65762,2025-217A,KUIPER-00120,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65763,2025-217B,KUIPER-00132,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65764,2025-217C,KUIPER-00133,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65765,2025-217D,KUIPER-00139,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65766,2025-217E,KUIPER-00142,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65767,2025-217F,KUIPER-00145,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65768,2025-217G,KUIPER-00147,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65769,2025-217H,KUIPER-00148,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65770,2025-217J,KUIPER-00150,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65771,2025-217K,KUIPER-00151,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65772,2025-217L,KUIPER-00152,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65773,2025-217M,KUIPER-00153,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65774,2025-217N,KUIPER-00155,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65775,2025-217P,KUIPER-00156,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65776,2025-217Q,KUIPER-00158,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65777,2025-217R,KUIPER-00163,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65778,2025-217S,KUIPER-00165,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65779,2025-217T,KUIPER-00166,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65780,2025-217U,KUIPER-00167,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65781,2025-217V,KUIPER-00168,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65782,2025-217W,KUIPER-00169,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65783,2025-217X,KUIPER-00170,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65785,2025-217Z,KUIPER-00172,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65786,2025-217AA,KUIPER-00173,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65787,2025-217AB,KUIPER-00174,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65788,2025-217AC,KUIPER-00176,LEO_450_800,490.0,200_1000kg,Small/Medium,Electric_EP,"Hall-effect thruster (Krypton propellant, solar-powered)",Other,KeepTrack,ManualCorrection,Medium,High,KeepTrack launch mass: 490 kg,"Amazon Kuiper in-house Hall-effect thruster, Kr propellant; supports orbital insertion, station-keeping (+-9km), collision avoidance, deorbit (<1yr); flight-tested on prototype (GeekWire/Amazon/eoPortal)"
65789,2024-018E,OBJECT E,LEO_450_800,0.0,<10kg,Cube/Nano,,No propulsion reported,Other,KeepTrack,,Low,Low,KeepTrack launch mass: 0 kg,No propulsion info found across queried sources
65815,2025-219A,OBJECT A,LEO_800_1000,2450.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 2450 kg,No propulsion info found across queried sources
65816,2025-219B,CZ-4C R/B,LEO_450_800,1000.0,>1000kg,Small/Medium,,No propulsion reported,Other,KeepTrack,,Medium,Low,KeepTrack launch mass: 1000 kg,No propulsion info found across queried sources
