sat_name,inc_family,maneuver_class,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,u_deg,da_km,de,di_deg,draan_raw_deg,draan_j2_deg,draan_res_deg,du_deg,da_severity,dv_est_ms,flagged,flag_reason
STARLINK-30835,53deg,mixed,2026-05-03 10:54:42+00:00,2026-05-03 18:50:42+00:00,7.93,6862.507,484.37,0.001006,42.8666,244.5667,48.5444,-2.7484,-0.000286,-0.01025,-1.8742,-1.8699,-0.0043,20.0158,small,1.526,True,da=-2.75km[small]
STARLINK-34574,mid-inc,phasing,2026-05-06 02:05:42+00:00,2026-05-06 10:02:42+00:00,7.95,6943.554,565.42,0.000774,70.0202,169.388,118.6017,-2.7911,3.8e-05,0.00197,-0.8298,-0.8383,0.0086,-13.7699,small,1.523,True,da=-2.79km[small]
STARLINK-34024,mid-inc,phasing,2026-05-03 10:18:42+00:00,2026-05-03 18:25:42+00:00,8.12,6942.543,564.41,0.001811,69.9327,336.2079,245.5041,-2.7915,0.000392,-0.00619,-0.8642,-0.8601,-0.0041,23.659,small,1.523,True,da=-2.79km[small]
STARLINK-30930,53deg,mixed,2026-05-05 10:49:42+00:00,2026-05-05 18:42:42+00:00,7.88,6838.93,460.79,0.001113,53.2966,96.5073,235.9821,-2.7266,0.000385,-0.005,-1.5388,-1.5335,-0.0053,15.3845,small,1.522,True,da=-2.73km[small]
STARLINK-34030,mid-inc,phasing,2026-05-05 10:22:42+00:00,2026-05-05 18:30:42+00:00,8.13,6953.671,575.53,0.001086,69.938,331.2368,155.407,2.7952,-0.00021,0.00323,-0.8449,-0.8554,0.0105,27.4483,small,1.522,True,da=+2.80km[small]
STARLINK-31696,53deg,mixed,2026-05-03 18:35:42+00:00,2026-05-04 10:45:42+00:00,16.17,6854.583,476.45,0.001341,53.2224,25.4828,39.9818,2.7352,0.000142,0.0033,-3.1654,-3.1206,-0.0448,112.9795,small,1.521,True,da=+2.74km[small]
STARLINK-32192,53deg,mixed,2026-05-05 02:41:42+00:00,2026-05-05 10:35:42+00:00,7.9,6857.392,479.25,0.00146,53.2521,34.3709,25.8426,-2.7357,-0.000123,-0.01213,-1.5219,-1.5241,0.0022,14.3328,small,1.521,True,da=-2.74km[small]
STARLINK-36832,SSO,mixed,2026-05-03 01:40:42+00:00,2026-05-03 09:42:42+00:00,8.03,6702.738,324.6,0.001712,97.2026,328.2684,313.392,-2.6403,-0.00053,0.00621,0.3447,0.3519,-0.0072,103.5689,small,1.519,True,da=-2.64km[small]
STARLINK-31852,53deg,mixed,2026-05-05 22:06:42+00:00,2026-05-06 02:36:42+00:00,4.5,6867.235,489.1,0.000978,42.8992,303.1796,190.1203,-2.734,0.000143,-0.01658,-1.1006,-1.0576,-0.043,-47.6709,small,1.517,True,da=-2.73km[small]
STARLINK-5873,mid-inc,phasing,2026-05-05 03:14:42+00:00,2026-05-05 11:20:42+00:00,8.1,6956.396,578.26,0.001034,69.9187,321.9908,4.3754,-2.7848,7.9e-05,-0.00556,-0.8415,-0.8529,0.0114,19.9609,small,1.515,True,da=-2.78km[small]
STARLINK-31593,53deg,phasing,2026-05-03 10:19:42+00:00,2026-05-03 18:15:42+00:00,7.93,6866.636,488.5,0.000753,42.9045,310.111,199.7111,-2.7304,-0.000444,-0.01486,-1.8618,-1.8649,0.0031,19.959,small,1.515,True,da=-2.73km[small]
STARLINK-37405,SSO,mixed,2026-05-02 09:43:42+00:00,2026-05-02 17:37:42+00:00,7.9,6706.391,328.25,0.001626,97.203,327.5722,151.0059,-2.6343,-4.8e-05,0.00244,0.3408,0.3453,-0.0045,72.1556,small,1.514,True,da=-2.63km[small]
STARLINK-36973,53deg,phasing,2026-05-06 01:37:42+00:00,2026-05-06 09:42:42+00:00,8.08,6847.988,469.85,0.000727,53.0256,271.6382,336.2767,-2.7155,0.00067,-0.00953,-1.5368,-1.5752,0.0383,60.4661,small,1.513,True,da=-2.72km[small]
STARLINK-32042,53deg,mixed,2026-05-05 10:39:42+00:00,2026-05-05 18:43:42+00:00,8.07,6858.589,480.45,0.001512,53.2838,132.9145,162.1171,-2.7227,-0.000924,-0.0045,-1.521,-1.554,0.033,52.5243,small,1.513,True,da=-2.72km[small]
STARLINK-31555,53deg,mixed,2026-05-05 10:50:42+00:00,2026-05-05 18:47:42+00:00,7.95,6864.588,486.45,0.000399,42.8786,299.1065,324.512,2.7261,0.000562,0.01162,-1.8558,-1.8686,0.0128,23.772,small,1.513,True,da=+2.73km[small]
STARLINK-31851,53deg,mixed,2026-05-05 22:16:42+00:00,2026-05-06 02:35:42+00:00,4.32,6864.447,486.31,0.000389,42.8959,310.6794,324.7171,-2.7212,-0.0001,-0.0174,-0.9633,-1.016,0.0528,-89.6686,small,1.51,True,da=-2.72km[small]
STARLINK-35384,53deg,mixed,2026-05-04 20:53:42+00:00,2026-05-05 02:06:42+00:00,5.22,6855.097,476.96,0.001398,53.3012,110.131,37.3317,2.7148,0.000127,0.00828,-1.053,-1.0048,-0.0482,118.2728,small,1.51,True,da=+2.71km[small]
STARLINK-31164,53deg,mixed,2026-05-05 18:42:42+00:00,2026-05-05 21:57:42+00:00,3.25,6867.301,489.16,0.001018,42.8808,256.6285,189.5569,-2.7179,-0.000622,-0.01418,-0.7487,-0.764,0.0154,25.5565,small,1.508,True,da=-2.72km[small]
STARLINK-6076,53deg,mixed,2026-05-03 11:04:42+00:00,2026-05-03 19:01:42+00:00,7.95,6867.307,489.17,0.00092,42.9245,211.2172,50.0588,-2.7173,-0.000342,-0.01188,-1.8761,-1.8675,-0.0085,21.8102,small,1.507,True,da=-2.72km[small]
STARLINK-36782,SSO,mixed,2026-05-05 01:43:42+00:00,2026-05-05 09:38:42+00:00,7.92,6849.965,471.83,0.001358,97.169,313.1356,2.6493,-2.7045,0.000231,0.00529,0.3231,0.3199,0.0032,19.8028,small,1.506,True,da=-2.70km[small]
STARLINK-30813,53deg,mixed,2026-05-05 10:45:42+00:00,2026-05-05 18:42:42+00:00,7.95,6859.015,480.88,0.000638,42.8636,233.1077,282.2917,2.7007,-0.000384,0.01427,-1.8853,-1.8743,-0.011,23.7755,small,1.501,True,da=+2.70km[small]
STARLINK-32747,53deg,mixed,2026-05-02 10:25:42+00:00,2026-05-02 18:22:42+00:00,7.95,6861.751,483.61,0.000269,42.933,334.566,234.6576,-2.7033,0.000385,-0.01726,-1.8921,-1.8727,-0.0194,23.736,small,1.501,True,da=-2.70km[small]
STARLINK-36354,SSO,mixed,2026-05-06 01:53:42+00:00,2026-05-06 09:49:42+00:00,7.93,6847.44,469.3,0.00087,97.1712,314.0564,337.7536,2.6917,0.000494,0.00232,0.3228,0.3205,0.0023,23.5979,small,1.5,True,da=+2.69km[small]
STARLINK-30913,53deg,mixed,2026-05-04 10:47:42+00:00,2026-05-04 19:58:42+00:00,9.18,6846.617,468.48,0.000957,53.3191,101.6908,194.0847,-2.6895,0.000482,-0.00435,-1.8169,-1.7785,-0.0385,-45.2097,small,1.499,True,da=-2.69km[small]
STARLINK-30303,53deg,mixed,2026-05-06 02:49:42+00:00,2026-05-06 10:44:42+00:00,7.92,6851.133,473.0,0.000993,53.0206,299.4691,56.7353,-2.6921,-0.000456,-0.01222,-1.5462,-1.5404,-0.0057,18.1469,small,1.499,True,da=-2.69km[small]
STARLINK-32675,53deg,phasing,2026-05-02 18:26:42+00:00,2026-05-03 02:33:42+00:00,8.12,6863.787,485.65,0.000223,42.9193,325.0271,318.4168,2.6978,0.001065,0.00562,-1.8606,-1.9074,0.0467,61.9541,small,1.498,True,da=+2.70km[small] | de=+0.00106
STARLINK-35301,53deg,mixed,2026-05-05 02:07:42+00:00,2026-05-05 10:01:42+00:00,7.9,6857.642,479.51,0.000652,53.1559,185.873,204.9183,-2.6835,-3.7e-05,-0.00309,-1.5261,-1.5271,0.001,14.2785,small,1.492,True,da=-2.68km[small]
STARLINK-34909,SSO,mixed,2026-05-03 10:11:42+00:00,2026-05-03 18:07:42+00:00,7.93,6921.838,543.7,0.00117,97.5284,355.0857,126.2542,-2.7226,-0.000148,-0.00201,0.3244,0.3243,0.0001,-9.424,small,1.492,True,da=-2.72km[small]
STARLINK-30837,53deg,mixed,2026-05-05 02:51:42+00:00,2026-05-05 10:46:42+00:00,7.92,6864.526,486.39,0.001182,42.8886,235.5464,36.4742,-2.6868,-0.00024,-0.01013,-1.8718,-1.8634,-0.0084,16.1608,small,1.491,True,da=-2.69km[small]
STARLINK-30938,53deg,lowering,2026-05-02 18:50:42+00:00,2026-05-03 02:45:42+00:00,7.92,6851.028,472.89,0.001106,53.291,109.6978,236.9297,-2.6772,0.000449,-0.0089,-1.5437,-1.5308,-0.0129,18.108,small,1.49,True,da=-2.68km[small]
STARLINK-30913,53deg,mixed,2026-05-02 18:52:42+00:00,2026-05-03 02:48:42+00:00,7.93,6847.166,469.03,0.001325,53.3186,109.4427,1.6184,-2.673,0.000149,-0.00839,-1.5283,-1.536,0.0078,26.9667,small,1.489,True,da=-2.67km[small]
STARLINK-6066,53deg,mixed,2026-05-04 19:48:42+00:00,2026-05-05 03:22:42+00:00,7.57,6866.032,487.9,0.001039,42.9453,204.247,42.1028,2.682,-0.00031,0.01705,-1.8332,-1.7752,-0.058,-65.0825,small,1.488,True,da=+2.68km[small]
STARLINK-5522,mid-inc,phasing,2026-05-05 11:21:42+00:00,2026-05-05 19:18:42+00:00,7.95,6952.715,574.58,0.000383,69.9116,320.9474,208.3016,2.7334,0.000199,0.0056,-0.8401,-0.8376,-0.0026,-13.745,small,1.488,True,da=+2.73km[small]
STARLINK-34823,53deg,mixed,2026-05-05 22:52:42+00:00,2026-05-06 02:06:42+00:00,3.23,6859.709,481.57,0.001387,53.0312,261.7542,6.6028,-2.675,8.1e-05,-0.00643,-0.6114,-0.6262,0.0148,22.5437,small,1.486,True,da=-2.68km[small]
STARLINK-30925,53deg,mixed,2026-05-06 02:52:42+00:00,2026-05-06 10:48:42+00:00,7.93,6863.979,485.84,0.001162,43.1547,87.9987,140.5438,2.6764,9.7e-05,0.00909,-1.8487,-1.8569,0.0082,19.9731,small,1.486,True,da=+2.68km[small]
STARLINK-30939,53deg,mixed,2026-05-05 18:49:42+00:00,2026-05-05 22:01:42+00:00,3.2,6835.586,457.45,0.000526,53.2905,95.2576,103.9043,2.6587,0.000432,0.00422,-0.6357,-0.6227,-0.013,16.9509,small,1.485,True,da=+2.66km[small]
STARLINK-34572,mid-inc,mixed,2026-05-05 18:19:42+00:00,2026-05-05 22:49:42+00:00,4.5,6949.805,571.67,0.000669,70.0294,170.1796,219.4954,2.7241,0.000298,0.00633,-0.4955,-0.4721,-0.0234,-68.9116,small,1.484,True,da=+2.72km[small]
STARLINK-35364,53deg,lowering,2026-05-02 09:56:42+00:00,2026-05-02 18:03:42+00:00,8.12,6857.636,479.5,0.001503,53.1267,198.4005,154.9403,-2.668,-0.00085,-0.00746,-1.5275,-1.5701,0.0427,64.0276,small,1.483,True,da=-2.67km[small]
STARLINK-31625,53deg,mixed,2026-05-05 02:54:42+00:00,2026-05-05 10:49:42+00:00,7.92,6862.57,484.43,0.000156,43.1442,75.5727,312.1443,2.6677,0.000314,0.00727,-1.8538,-1.8547,0.001,16.131,small,1.481,True,da=+2.67km[small]
STARLINK-34024,mid-inc,phasing,2026-05-03 02:23:42+00:00,2026-05-03 10:18:42+00:00,7.92,6939.831,561.69,0.002206,69.928,337.03,266.7085,2.7113,-0.000396,0.00474,-0.8221,-0.8388,0.0167,-21.2043,small,1.48,True,da=+2.71km[small]
STARLINK-37446,SSO,phasing,2026-05-03 01:41:42+00:00,2026-05-03 09:32:42+00:00,7.85,6708.005,329.87,0.001005,97.2003,328.2737,330.1494,2.5717,0.000597,0.00457,0.3382,0.3423,-0.004,59.785,small,1.478,True,da=+2.57km[small]
STARLINK-6075,53deg,raising,2026-05-05 21:34:42+00:00,2026-05-06 03:09:42+00:00,5.58,6861.944,483.81,0.000267,42.9504,197.8483,305.9362,2.6608,0.000902,0.01826,-1.3148,-1.3125,-0.0023,-159.0484,small,1.478,True,da=+2.66km[small]
STARLINK-37133,53deg,mixed,2026-05-03 01:40:42+00:00,2026-05-03 09:47:42+00:00,8.12,6854.968,476.83,0.001363,53.3003,67.0181,140.9124,2.6513,-0.000666,0.00387,-1.5245,-1.5636,0.0391,64.0549,small,1.475,True,da=+2.65km[small]
STARLINK-31724,53deg,lowering,2026-05-04 10:47:42+00:00,2026-05-04 20:05:42+00:00,9.3,6861.374,483.24,0.00034,42.9743,352.38,302.9205,-2.6554,0.000394,-0.01796,-2.1714,-2.1896,0.0182,-26.5101,small,1.475,True,da=-2.66km[small]
STARLINK-32778,53deg,mixed,2026-05-06 02:16:42+00:00,2026-05-06 10:21:42+00:00,8.08,6866.88,488.74,0.001233,42.9103,313.9704,164.3836,-2.6565,-0.000945,-0.014,-1.863,-1.8997,0.0368,54.2897,small,1.474,True,da=-2.66km[small]
STARLINK-31042,53deg,mixed,2026-05-03 02:45:42+00:00,2026-05-03 10:41:42+00:00,7.93,6863.591,485.45,0.001085,42.8557,272.0035,137.495,2.653,0.000146,0.01001,-1.8678,-1.8664,-0.0015,19.9735,small,1.473,True,da=+2.65km[small]
STARLINK-6066,53deg,mixed,2026-05-02 11:00:42+00:00,2026-05-02 19:07:42+00:00,8.12,6869.067,490.93,0.00072,42.9308,217.5603,339.0169,-2.6545,0.00035,-0.01027,-1.8571,-1.9047,0.0477,60.9613,small,1.472,True,da=-2.65km[small]
STARLINK-35445,53deg,mixed,2026-05-05 18:04:42+00:00,2026-05-05 22:55:42+00:00,4.85,6850.304,472.17,0.001259,53.2175,29.037,240.7353,-2.6441,0.000426,-0.00768,-0.9614,-0.9397,-0.0217,33.7502,small,1.472,True,da=-2.64km[small]
STARLINK-35301,53deg,mixed,2026-05-03 18:05:42+00:00,2026-05-04 10:04:42+00:00,15.98,6852.956,474.82,0.001185,53.1242,192.0801,48.046,-2.6448,-0.000301,0.00281,-3.1413,-3.0991,-0.0421,70.8336,small,1.472,True,da=-2.64km[small]
STARLINK-6081,53deg,mixed,2026-05-03 03:13:42+00:00,2026-05-03 11:10:42+00:00,7.95,6867.413,489.28,0.000916,42.942,213.552,190.7852,-2.6545,-0.000517,-0.0083,-1.8592,-1.8668,0.0076,23.7617,small,1.472,True,da=-2.65km[small]
STARLINK-32009,53deg,mixed,2026-05-02 18:32:42+00:00,2026-05-03 02:37:42+00:00,8.08,6855.622,477.49,0.0006,53.2485,145.7356,324.4219,2.6409,0.000887,0.0094,-1.5277,-1.5584,0.0308,56.3612,small,1.469,True,da=+2.64km[small]
STARLINK-30818,53deg,mixed,2026-05-05 10:52:42+00:00,2026-05-05 18:48:42+00:00,7.93,6863.349,485.21,0.000147,42.8829,233.043,316.0967,2.6434,0.0005,0.01449,-1.8572,-1.8657,0.0085,19.9515,small,1.468,True,da=+2.64km[small]
STARLINK-31780,53deg,lowering,2026-05-05 18:40:42+00:00,2026-05-05 22:15:42+00:00,3.58,6853.82,475.68,0.000772,53.1978,16.2952,224.6929,2.637,-0.000196,0.00902,-0.7376,-0.6923,-0.0453,102.7518,small,1.467,True,da=+2.64km[small]
STARLINK-30321,53deg,mixed,2026-05-03 02:56:42+00:00,2026-05-03 10:50:42+00:00,7.9,6852.452,474.31,0.001128,53.047,313.5217,49.9958,-2.6324,-0.000344,-0.01076,-1.5366,-1.5352,-0.0014,14.335,small,1.465,True,da=-2.63km[small]
STARLINK-30235,53deg,mixed,2026-05-03 02:57:42+00:00,2026-05-03 10:52:42+00:00,7.92,6862.688,484.55,0.00024,42.8544,275.4123,313.1211,2.6364,0.000235,0.00894,-1.8694,-1.8634,-0.0061,16.1653,small,1.464,True,da=+2.64km[small]
STARLINK-34817,53deg,mixed,2026-05-06 02:11:42+00:00,2026-05-06 10:06:42+00:00,7.92,6835.086,456.95,0.001593,52.9969,261.3608,275.3823,2.6211,-0.000411,0.00727,-1.5642,-1.5515,-0.0126,23.0923,small,1.464,True,da=+2.62km[small]
STARLINK-32015,53deg,mixed,2026-05-02 10:23:42+00:00,2026-05-02 18:40:42+00:00,8.28,6856.237,478.1,0.000606,53.2496,146.7457,212.7919,-2.6337,0.000161,-0.00488,-1.6464,-1.5989,-0.0475,102.1497,small,1.464,True,da=-2.63km[small]
STARLINK-11253,53deg,phasing,2026-05-04 11:02:42+00:00,2026-05-04 19:47:42+00:00,8.75,6740.336,362.2,0.001427,53.2973,66.3088,144.7912,-2.562,-0.000192,-0.01122,-1.7476,-1.7909,0.0433,-98.763,small,1.461,True,da=-2.56km[small]
STARLINK-6096,53deg,mixed,2026-05-05 11:14:42+00:00,2026-05-05 19:22:42+00:00,8.13,6863.526,485.39,0.001151,42.9544,200.1793,137.9296,2.6305,-0.000494,0.014,-1.8633,-1.9104,0.047,65.82,small,1.46,True,da=+2.63km[small]
STARLINK-31922,53deg,mixed,2026-05-04 20:08:42+00:00,2026-05-05 02:36:42+00:00,6.47,6864.779,486.64,0.001191,42.9078,316.6972,146.2266,2.6242,-0.000246,0.00619,-1.4868,-1.5192,0.0324,43.4876,small,1.456,True,da=+2.62km[small]
STARLINK-30297,53deg,mixed,2026-05-03 10:53:42+00:00,2026-05-03 18:48:42+00:00,7.92,6850.844,472.71,0.001138,53.0384,312.4013,238.1322,-2.6122,0.00042,-0.00875,-1.5462,-1.5399,-0.0063,18.0937,small,1.454,True,da=-2.61km[small]
STARLINK-30934,53deg,mixed,2026-05-05 18:44:42+00:00,2026-05-05 21:58:42+00:00,3.23,6847.234,469.1,0.001347,53.3282,95.5243,3.1087,-2.6045,0.000133,-0.01206,-0.6149,-0.6259,0.011,24.5971,small,1.451,True,da=-2.60km[small]
STARLINK-34438,53deg,mixed,2026-05-05 18:11:42+00:00,2026-05-05 22:50:42+00:00,4.65,6852.092,473.95,0.001004,53.2234,29.0856,232.6641,2.6027,-0.000345,0.00911,-0.898,-0.8987,0.0007,-12.1111,small,1.449,True,da=+2.60km[small]
STARLINK-31319,53deg,mixed,2026-05-06 02:51:42+00:00,2026-05-06 10:46:42+00:00,7.92,6861.085,482.95,0.000848,43.1304,66.3275,121.6654,2.6026,0.000254,0.00691,-1.86,-1.8566,-0.0034,16.1181,small,1.446,True,da=+2.60km[small]
STARLINK-30846,53deg,mixed,2026-05-05 10:51:42+00:00,2026-05-05 18:47:42+00:00,7.93,6862.171,484.03,0.000968,42.8793,233.729,50.4902,-2.5963,-0.0003,-0.01095,-1.8753,-1.8698,-0.0055,20.0272,small,1.442,True,da=-2.60km[small]
STARLINK-37162,53deg,mixed,2026-05-02 09:44:42+00:00,2026-05-02 17:37:42+00:00,7.88,6824.325,446.19,0.001272,53.3157,69.9229,182.4894,-2.5725,-0.000628,-0.00724,-1.5317,-1.5444,0.0127,24.6158,small,1.44,True,da=-2.57km[small]
STARLINK-5841,mid-inc,phasing,2026-05-02 10:54:42+00:00,2026-05-02 19:02:42+00:00,8.13,6956.477,578.34,0.000982,69.8943,308.6032,176.1102,-2.646,-0.000611,-0.00275,-0.8432,-0.8573,0.014,27.4346,small,1.44,True,da=-2.65km[small]
STARLINK-35295,53deg,lowering,2026-05-06 02:09:42+00:00,2026-05-06 10:05:42+00:00,7.93,6850.169,472.03,0.000863,53.0901,338.7417,62.1588,-2.5849,-0.000535,-0.00812,-1.5501,-1.5418,-0.0083,21.9777,small,1.439,True,da=-2.58km[small]
STARLINK-6083,53deg,mixed,2026-05-03 03:09:42+00:00,2026-05-03 11:04:42+00:00,7.92,6864.904,486.77,0.001154,42.9302,213.912,33.8204,-2.5929,-0.000211,-0.00757,-1.8661,-1.8617,-0.0044,16.1333,small,1.439,True,da=-2.59km[small]
STARLINK-31859,53deg,mixed,2026-05-04 10:38:42+00:00,2026-05-04 20:13:42+00:00,9.58,6867.59,489.45,0.001064,42.9131,312.3406,354.0735,-2.5922,0.000135,-0.01487,-2.2255,-2.2513,0.0258,38.4596,small,1.438,True,da=-2.59km[small]
STARLINK-31724,53deg,lowering,2026-05-06 02:29:42+00:00,2026-05-06 10:35:42+00:00,8.1,6862.192,484.05,0.001017,42.951,343.089,50.3575,-2.5809,-0.00035,-0.01254,-1.9555,-1.9069,-0.0486,58.2478,small,1.433,True,da=-2.58km[small]
STARLINK-30838,53deg,mixed,2026-05-02 10:43:42+00:00,2026-05-02 18:50:42+00:00,8.12,6866.521,488.38,0.000682,42.8766,250.0365,338.5914,-2.5766,0.000496,-0.00952,-1.8594,-1.9088,0.0495,61.9656,small,1.429,True,da=-2.58km[small]
STARLINK-30864,53deg,mixed,2026-05-05 10:54:42+00:00,2026-05-05 18:40:42+00:00,7.77,6860.826,482.69,0.000788,42.9059,324.5247,60.8344,2.5643,0.000289,0.00852,-1.828,-1.8283,0.0003,-18.2957,small,1.424,True,da=+2.56km[small]
STARLINK-30320,53deg,mixed,2026-05-05 11:03:42+00:00,2026-05-05 19:07:42+00:00,8.07,6851.175,473.04,0.001115,53.0089,290.0718,236.0259,-2.5571,0.000365,-0.00673,-1.5994,-1.5699,-0.0295,52.5401,small,1.423,True,da=-2.56km[small]
STARLINK-37103,53deg,mixed,2026-05-04 09:33:42+00:00,2026-05-04 21:06:42+00:00,11.55,6792.44,414.3,0.000681,53.2702,60.5771,69.2421,2.5243,0.000398,0.00529,-2.2935,-2.2992,0.0056,165.8166,small,1.423,True,da=+2.52km[small]
STARLINK-35402,53deg,mixed,2026-05-05 22:59:42+00:00,2026-05-06 02:02:42+00:00,3.05,6850.476,472.34,0.001228,53.0956,338.83,299.2218,-2.5565,0.000415,-0.01098,-0.5776,-0.5926,0.015,-19.5133,small,1.423,True,da=-2.56km[small]
STARLINK-31148,53deg,mixed,2026-05-05 21:57:42+00:00,2026-05-06 02:48:42+00:00,4.85,6867.822,489.69,0.00108,42.8799,255.9457,179.8039,-2.5631,-0.0007,-0.00749,-1.1176,-1.1398,0.0222,32.5347,small,1.422,True,da=-2.56km[small]
STARLINK-31176,53deg,lowering,2026-05-05 10:53:42+00:00,2026-05-05 18:49:42+00:00,7.93,6866.545,488.41,0.001235,42.8711,258.9048,19.3478,-2.5629,-7e-05,-0.00989,-1.8552,-1.8659,0.0107,19.9942,small,1.422,True,da=-2.56km[small]
STARLINK-35323,53deg,mixed,2026-05-03 02:10:42+00:00,2026-05-03 09:53:42+00:00,7.72,6857.332,479.19,0.001497,53.1494,352.0953,27.1776,2.5528,-0.000201,0.00588,-1.5131,-1.49,-0.0231,-27.8564,small,1.419,True,da=+2.55km[small]
STARLINK-32018,53deg,mixed,2026-05-05 02:37:42+00:00,2026-05-05 10:33:42+00:00,7.93,6859.635,481.5,0.001367,53.2818,134.7008,6.4508,-2.5532,0.000122,-0.00466,-1.5154,-1.5275,0.0121,21.9598,small,1.419,True,da=-2.55km[small]
STARLINK-30273,53deg,mixed,2026-05-02 18:51:42+00:00,2026-05-03 02:55:42+00:00,8.07,6857.079,478.94,0.000682,53.0695,315.4813,335.8837,-2.5524,0.000775,-0.00823,-1.5244,-1.563,0.0386,53.1769,small,1.419,True,da=-2.55km[small]
STARLINK-31042,53deg,mixed,2026-05-02 18:50:42+00:00,2026-05-03 02:45:42+00:00,7.92,6861.037,482.9,0.000843,42.8445,273.8751,121.3545,2.5534,0.000242,0.01117,-1.8716,-1.8652,-0.0064,16.1405,small,1.418,True,da=+2.55km[small]
STARLINK-11246,53deg,phasing,2026-05-02 19:05:42+00:00,2026-05-03 02:56:42+00:00,7.85,6743.43,365.29,0.000927,53.3138,74.0025,342.3602,-2.4859,0.000574,-0.00631,-1.5743,-1.6034,0.0291,49.354,small,1.417,True,da=-2.49km[small]
STARLINK-35274,53deg,mixed,2026-05-02 09:58:42+00:00,2026-05-02 18:03:42+00:00,8.08,6855.628,477.49,0.0006,53.1544,355.7909,324.3449,2.5459,0.00088,0.0021,-1.5301,-1.562,0.0319,56.3667,small,1.416,True,da=+2.55km[small]
STARLINK-34823,53deg,mixed,2026-05-03 18:12:42+00:00,2026-05-04 09:58:42+00:00,15.77,6856.896,478.76,0.001456,53.0245,271.9394,151.5013,2.5474,-7.3e-05,0.00528,-3.0453,-3.0539,0.0086,20.9419,small,1.416,True,da=+2.55km[small]
STARLINK-35129,53deg,phasing,2026-05-04 20:48:42+00:00,2026-05-05 02:12:42+00:00,5.4,6847.828,469.69,0.001609,53.1005,344.219,260.6672,2.5401,-0.000701,0.00315,-1.0318,-1.049,0.0171,160.0821,small,1.415,True,da=+2.54km[small]
STARLINK-6081,53deg,mixed,2026-05-06 03:01:42+00:00,2026-05-06 10:58:42+00:00,7.95,6859.097,480.96,0.000551,42.9421,196.6137,101.9913,2.5435,0.000369,0.01719,-1.8885,-1.8719,-0.0166,23.7916,small,1.413,True,da=+2.54km[small]
STARLINK-35462,53deg,mixed,2026-05-02 09:59:42+00:00,2026-05-02 17:53:42+00:00,7.9,6851.976,473.84,0.001086,53.2546,44.122,52.4807,-2.5386,-0.00036,-0.01249,-1.534,-1.5281,-0.0059,14.3176,small,1.413,True,da=-2.54km[small]
STARLINK-31042,53deg,mixed,2026-05-05 02:52:42+00:00,2026-05-05 10:48:42+00:00,7.93,6867.046,488.91,0.001262,42.8742,260.695,15.6406,-2.5421,-0.000112,-0.01191,-1.8645,-1.8653,0.0008,19.9723,small,1.41,True,da=-2.54km[small]
STARLINK-31922,53deg,mixed,2026-05-03 10:37:42+00:00,2026-05-03 18:33:42+00:00,7.93,6866.79,488.65,0.001237,42.9328,324.6419,17.1515,-2.5374,-0.00011,-0.01531,-1.8604,-1.8638,0.0035,19.9571,small,1.408,True,da=-2.54km[small]
STARLINK-32848,53deg,mixed,2026-05-03 02:35:42+00:00,2026-05-03 10:30:42+00:00,7.92,6843.212,465.08,0.001655,53.264,56.4572,277.7518,2.5151,-0.00038,0.00347,-1.5458,-1.5356,-0.0102,19.8819,small,1.403,True,da=+2.52km[small]
STARLINK-35298,53deg,mixed,2026-05-03 18:14:42+00:00,2026-05-04 09:58:42+00:00,15.73,6856.572,478.43,0.001444,53.1355,192.1531,30.1141,-2.5227,-0.000143,0.0022,-3.0454,-3.0442,-0.0013,13.3163,small,1.403,True,da=-2.52km[small]
STARLINK-32675,53deg,phasing,2026-05-05 18:33:42+00:00,2026-05-05 22:21:42+00:00,3.8,6861.158,483.02,0.000341,42.8773,308.0299,302.3931,-2.5173,0.000173,-0.01369,-0.8728,-0.8961,0.0233,151.7766,small,1.398,True,da=-2.52km[small]
STARLINK-30916,53deg,mixed,2026-05-05 10:46:42+00:00,2026-05-05 18:42:42+00:00,7.93,6835.056,456.92,0.001708,53.2847,97.0069,270.6,2.4951,-0.000443,0.01176,-1.5604,-1.5444,-0.016,26.8917,small,1.394,True,da=+2.50km[small]
STARLINK-34572,mid-inc,mixed,2026-05-06 02:03:42+00:00,2026-05-06 10:11:42+00:00,8.13,6953.915,575.78,0.00098,70.0359,169.345,157.0606,2.561,-0.000224,0.00858,-0.8411,-0.8512,0.0102,27.4265,small,1.394,True,da=+2.56km[small]
STARLINK-35445,53deg,mixed,2026-05-05 22:55:42+00:00,2026-05-06 02:09:42+00:00,3.23,6847.659,469.52,0.001685,53.2098,28.0756,274.4856,2.4951,-0.000385,0.0051,-0.6395,-0.6265,-0.0129,22.5002,small,1.39,True,da=+2.50km[small]
STARLINK-37063,53deg,mixed,2026-05-05 09:37:42+00:00,2026-05-05 17:32:42+00:00,7.92,6859.158,481.02,0.000975,53.0286,274.9048,192.1517,-2.4985,-0.000386,-0.00596,-1.5227,-1.5337,0.011,18.1042,small,1.388,True,da=-2.50km[small]
STARLINK-34030,mid-inc,phasing,2026-05-02 18:17:42+00:00,2026-05-03 02:24:42+00:00,8.12,6953.987,575.85,0.001091,69.9538,337.971,156.7797,2.5482,-0.000186,-0.00066,-0.843,-0.853,0.01,23.7198,small,1.387,True,da=+2.55km[small]
