norad_id,sat_name,center_epoch,window_start,window_end,label_binary,label_severity,label_maneuver_class,inc_family,da_km_meme,label_source,model_version,alt_km,inc_deg,ecc,inc_family_enc,f107,da_1d_km,di_1d_deg,de_1d,draan_res_1d_deg,da_rate_1d_km_h,di_rate_1d_deg_h,draan_res_rate_1d_deg_h,da_3d_km,di_3d_deg,de_3d,draan_res_3d_deg,da_rate_3d_km_h,di_rate_3d_deg_h,draan_res_rate_3d_deg_h,da_7d_km,di_7d_deg,de_7d,draan_res_7d_deg,da_rate_7d_km_h,di_rate_7d_deg_h,draan_res_rate_7d_deg_h,da_std_7d,da_abs_max_7d,da_abs_mean_7d,n_tle_7d,dv_intrack_1d_ms,dv_crosstrack_1d_ms
68266,STARLINK-37042,2026-05-04T09:35:42+00:00,2026-04-27T09:35:42+00:00,2026-05-04T09:35:42+00:00,1,medium,phasing,53deg,7.8513,meme_ephemeris,v1.0-meme-gt-plan-a,439.58,53.1604,0.000153,1,139.6,-0.0527,-0.0012,-3.8e-05,-1.8375,-0.00256,-5.8e-05,-0.089155,-0.2593,0.0001,3.7e-05,-1.8373,-0.00373,1e-06,-0.0264,16.945,0.0014,1.1e-05,-1.8349,0.10233,8e-06,-0.011081,1.4262,5.3972,0.6069,32,0.03,196.253
68266,STARLINK-37042,2026-05-04T21:01:42+00:00,2026-04-27T21:01:42+00:00,2026-05-04T21:01:42+00:00,0,none,phasing,53deg,-0.0408,meme_ephemeris,v1.0-meme-gt-plan-a,439.68,53.1586,8.6e-05,1,139.6,0.0699,-0.0014,-0.000168,-2.4535,0.00271,-5.4e-05,-0.095013,-0.1955,-0.002,-5.2e-05,-2.4505,-0.00275,-2.8e-05,-0.034501,10.0412,-0.0007,2.1e-05,-2.4471,0.06012,-4e-06,-0.014651,1.101,5.3648,0.3849,32,0.039,262.037
68266,STARLINK-37042,2026-05-05T01:41:42+00:00,2026-04-28T01:41:42+00:00,2026-05-05T01:41:42+00:00,1,medium,phasing,53deg,-7.3898,meme_ephemeris,v1.0-meme-gt-plan-a,439.68,53.1586,8.6e-05,1,126.2,-0.0207,-0.0024,3.2e-05,0.0008,-0.00091,-0.000106,3.4e-05,0.008,-0.0029,-1e-05,0.0027,0.00012,-4.2e-05,3.9e-05,7.5529,-0.001,4e-06,0.0027,0.04558,-6e-06,1.6e-05,1.0125,5.3648,0.2981,33,0.012,0.331
68266,STARLINK-37042,2026-05-05T09:44:42+00:00,2026-04-28T09:44:42+00:00,2026-05-05T09:44:42+00:00,1,large,phasing,53deg,11.2486,meme_ephemeris,v1.0-meme-gt-plan-a,439.68,53.1586,8.6e-05,1,126.2,0.0939,-0.0018,-6.7e-05,-0.0003,0.00438,-8.4e-05,-1.5e-05,-0.0579,-0.0036,-3.2e-05,0.0029,-0.00085,-5.3e-05,4.2e-05,-0.1854,-0.0002,-3.2e-05,0.0038,-0.00112,-1e-06,2.3e-05,0.0753,0.2035,0.06,31,0.053,0.242
68266,STARLINK-37042,2026-05-05T17:48:42+00:00,2026-04-28T17:48:42+00:00,2026-05-05T17:48:42+00:00,1,small,phasing,53deg,-1.5805,meme_ephemeris,v1.0-meme-gt-plan-a,439.6,53.1596,0.000152,1,126.2,0.015,-0.0008,-1e-06,-5.5169,0.00051,-2.7e-05,-0.187036,-0.1368,-0.0026,3.5e-05,-5.5137,-0.0018,-3.4e-05,-0.072399,-0.2806,0.0008,3.7e-05,-5.5117,-0.00169,5e-06,-0.033241,0.0765,0.2035,0.0615,30,0.008,589.222
68266,STARLINK-37042,2026-05-05T23:11:42+00:00,2026-04-28T23:11:42+00:00,2026-05-05T23:11:42+00:00,1,small,phasing,53deg,1.0672,meme_ephemeris,v1.0-meme-gt-plan-a,439.6,53.1596,0.000152,1,126.2,-0.0789,0.001,6.7e-05,-5.5166,-0.00351,4.5e-05,-0.245873,-0.0476,-0.0013,2.4e-05,-5.5163,-0.0007,-1.9e-05,-0.081671,-0.168,0.0007,3.1e-05,-5.5134,-0.00103,4e-06,-0.033784,0.078,0.2035,0.0619,28,0.044,589.19
68266,STARLINK-37042,2026-05-06T01:43:42+00:00,2026-04-29T01:43:42+00:00,2026-05-06T01:43:42+00:00,1,medium,phasing,53deg,-5.634,meme_ephemeris,v1.0-meme-gt-plan-a,439.6,53.1596,0.000152,1,119.9,-0.0789,0.001,6.7e-05,-5.5166,-0.00316,4e-05,-0.220928,-0.0476,-0.0013,2.4e-05,-5.5163,-0.00068,-1.9e-05,-0.078718,-0.168,0.0007,3.1e-05,-5.5134,-0.00101,4e-06,-0.033268,0.078,0.2035,0.0619,28,0.044,589.19
68080,STARLINK-37051,2026-05-02T09:37:42+00:00,2026-04-25T09:37:42+00:00,2026-05-02T09:37:42+00:00,1,large,raising,53deg,15.7412,meme_ephemeris,v1.0-meme-gt-plan-a,415.72,53.1601,6.6e-05,1,163.0,12.2179,0.0007,-3.8e-05,-1.5974,0.56492,3.2e-05,-0.07386,36.511,0.0008,-2.9e-05,-1.5963,0.52437,1.1e-05,-0.022926,70.8496,0.0051,-1.2e-05,-1.5882,0.52018,3.7e-05,-0.011661,6.0724,27.2949,3.9272,18,6.887,170.908
68080,STARLINK-37051,2026-05-02T17:43:42+00:00,2026-04-25T17:43:42+00:00,2026-05-02T17:43:42+00:00,1,small,raising,53deg,3.6798,meme_ephemeris,v1.0-meme-gt-plan-a,419.89,53.16,9.1e-05,1,163.0,12.2484,0.0003,1.1e-05,-1.1948,0.56373,1.4e-05,-0.054992,36.6377,0.0006,-2e-06,-1.1942,0.52544,9e-06,-0.017127,75.0186,0.005,1.3e-05,-1.1839,0.51988,3.5e-05,-0.008204,5.7814,27.2949,3.7813,20,6.898,127.794
68080,STARLINK-37051,2026-05-03T01:35:42+00:00,2026-04-26T01:35:42+00:00,2026-05-03T01:35:42+00:00,1,medium,raising,53deg,-7.2734,meme_ephemeris,v1.0-meme-gt-plan-a,423.9,53.1603,0.000118,1,144.5,12.2687,0.001,6.2e-05,-1.1935,0.56815,4.6e-05,-0.055268,36.6927,0.0005,5.1e-05,-1.1922,0.52723,7e-06,-0.01713,79.0308,0.0053,4e-05,-1.1832,0.51937,3.5e-05,-0.007775,5.5307,27.2949,3.6223,22,6.904,127.618
68080,STARLINK-37051,2026-05-03T09:39:42+00:00,2026-04-26T09:39:42+00:00,2026-05-03T09:39:42+00:00,1,large,raising,53deg,15.1323,meme_ephemeris,v1.0-meme-gt-plan-a,427.96,53.1619,0.000103,1,144.5,12.2388,0.0018,3.7e-05,-1.19,0.56502,8.3e-05,-0.054938,36.6273,0.0015,3.1e-05,-1.1879,0.52579,2.2e-05,-0.017052,83.0884,0.0069,2.5e-05,-1.18,0.51854,4.3e-05,-0.007364,5.3109,27.2949,3.484,24,6.881,127.208
68080,STARLINK-37051,2026-05-03T17:43:42+00:00,2026-04-26T17:43:42+00:00,2026-05-03T17:43:42+00:00,0,none,raising,53deg,-0.815,meme_ephemeris,v1.0-meme-gt-plan-a,432.18,53.1601,9e-05,1,144.5,12.2837,0.0001,-2e-06,-1.1865,0.56535,5e-06,-0.054607,39.8769,0.0001,-2.1e-05,-1.184,0.52658,1e-06,-0.015634,60.0074,0.0011,-9.6e-05,-1.1815,0.52967,1e-05,-0.010429,1.509,7.0437,2.4696,24,6.899,126.792
68080,STARLINK-37051,2026-05-04T09:37:42+00:00,2026-04-27T09:37:42+00:00,2026-05-04T09:37:42+00:00,1,large,raising,53deg,15.8916,meme_ephemeris,v1.0-meme-gt-plan-a,440.31,53.1634,0.000121,1,139.6,12.3431,0.0015,1.8e-05,-1.5767,0.57071,6.9e-05,-0.0729,36.7999,0.004,1.6e-05,-1.5751,0.52852,5.7e-05,-0.022622,68.1367,0.0044,-6.5e-05,-1.5727,0.5274,3.4e-05,-0.012173,1.457,7.0437,2.4638,27,6.92,168.396
68080,STARLINK-37051,2026-05-04T20:59:42+00:00,2026-04-27T20:59:42+00:00,2026-05-04T20:59:42+00:00,0,none,raising,53deg,0.7864,meme_ephemeris,v1.0-meme-gt-plan-a,444.63,53.1611,0.00012,1,139.6,12.4539,0.001,3e-05,0.0003,0.49827,4e-05,1.2e-05,36.9859,0.0014,4e-05,0.0029,0.5067,1.9e-05,4e-05,72.4613,0.0021,-6.6e-05,0.0071,0.51552,1.5e-05,5e-05,1.4401,7.0437,2.4987,30,6.976,0.137
68080,STARLINK-37051,2026-05-05T01:35:42+00:00,2026-04-28T01:35:42+00:00,2026-05-05T01:35:42+00:00,1,medium,raising,53deg,5.4019,meme_ephemeris,v1.0-meme-gt-plan-a,448.72,53.1608,0.000126,1,126.2,12.4919,0.0002,5.5e-05,-1.5699,0.57848,9e-06,-0.072701,37.084,0.0015,7e-05,-1.5684,0.53286,2.2e-05,-0.022537,76.5512,0.0018,-5.9e-05,-1.5649,0.52736,1.2e-05,-0.010781,1.4401,7.0437,2.4987,30,6.991,167.561
68080,STARLINK-37051,2026-05-05T09:32:42+00:00,2026-04-28T09:32:42+00:00,2026-05-05T09:32:42+00:00,0,none,raising,53deg,0.077,meme_ephemeris,v1.0-meme-gt-plan-a,452.73,53.1651,0.000124,1,126.2,12.4253,0.0017,3e-06,-1.1751,0.57673,7.9e-05,-0.054542,37.0072,0.005,5.8e-05,-1.173,0.53214,7.2e-05,-0.016866,80.562,0.0061,-6.2e-05,-1.1697,0.52617,4e-05,-0.00764,1.4449,7.0437,2.5038,32,6.948,125.393
68080,STARLINK-37051,2026-05-05T17:53:42+00:00,2026-04-28T17:53:42+00:00,2026-05-05T17:53:42+00:00,1,small,raising,53deg,-3.802,meme_ephemeris,v1.0-meme-gt-plan-a,455.36,53.1607,0.000124,1,126.2,10.7267,-0.0004,4e-06,-1.5632,0.48993,-1.8e-05,-0.071399,35.4643,0.0007,3.3e-05,-1.5611,0.5074,1e-05,-0.022336,83.188,0.0017,-6.1e-05,-1.5562,0.51523,1.1e-05,-0.009638,1.4242,7.0437,2.5176,33,5.994,166.764
68080,STARLINK-37051,2026-05-05T23:12:42+00:00,2026-04-28T23:12:42+00:00,2026-05-05T23:12:42+00:00,1,medium,raising,53deg,5.6691,meme_ephemeris,v1.0-meme-gt-plan-a,457.07,53.1596,0.000106,1,126.2,12.4402,-0.0015,-1.4e-05,0.0016,0.45717,-5.5e-05,5.7e-05,36.1286,0.0003,-1e-05,0.0032,0.49349,4e-06,4.3e-05,84.9015,0.0006,-8e-05,0.0086,0.50908,4e-06,5.2e-05,1.3885,7.0437,2.4971,35,6.949,0.263
68080,STARLINK-37051,2026-05-06T01:39:42+00:00,2026-04-29T01:39:42+00:00,2026-05-06T01:39:42+00:00,1,medium,raising,53deg,9.4059,meme_ephemeris,v1.0-meme-gt-plan-a,462.84,53.1601,0.000131,1,119.9,14.1183,-0.0007,5e-06,-1.1701,0.65178,-3.2e-05,-0.054017,38.9336,-0.0002,1.3e-05,-1.1671,0.5589,-3e-06,-0.016754,83.6258,0.0008,3.7e-05,-1.165,0.53041,5e-06,-0.007389,1.158,4.204,2.3593,34,7.877,124.759
68082,STARLINK-37054,2026-05-02T09:39:42+00:00,2026-04-25T09:39:42+00:00,2026-05-02T09:39:42+00:00,1,medium,mixed,53deg,-6.6233,meme_ephemeris,v1.0-meme-gt-plan-a,475.22,53.1608,0.000135,1,163.0,-0.1489,0.0009,7e-06,-1.5479,-0.00687,4.2e-05,-0.071458,22.6887,0.0019,2.3e-05,-1.5465,0.3257,2.7e-05,-0.0222,69.8014,0.0014,3.4e-05,-1.5432,0.42135,8e-06,-0.009315,1.5839,6.8322,2.1298,34,0.083,164.893
68082,STARLINK-37054,2026-05-02T17:42:42+00:00,2026-04-25T17:42:42+00:00,2026-05-02T17:42:42+00:00,1,small,mixed,53deg,-1.3995,meme_ephemeris,v1.0-meme-gt-plan-a,475.29,53.1609,0.000127,1,163.0,-0.0133,0.0006,-1e-06,-1.1608,-0.00061,2.8e-05,-0.053466,18.3721,0.002,-1e-05,-1.1606,0.26355,2.9e-05,-0.016649,66.005,0.0015,2.5e-05,-1.1565,0.39831,9e-06,-0.006979,1.6057,6.8322,1.9546,35,0.007,123.656
68082,STARLINK-37054,2026-05-03T01:34:42+00:00,2026-04-26T01:34:42+00:00,2026-05-03T01:34:42+00:00,1,small,mixed,53deg,3.7691,meme_ephemeris,v1.0-meme-gt-plan-a,475.23,53.161,0.000121,1,144.5,0.0271,0.0005,-6e-06,-1.161,0.00126,2.3e-05,-0.053804,14.3903,0.0021,3e-06,-1.1586,0.20682,3e-05,-0.016652,58.0847,-0.0065,2.6e-05,-1.1556,0.36861,-4.1e-05,-0.007334,1.4159,4.8389,1.7272,35,0.015,123.678
68082,STARLINK-37054,2026-05-03T09:48:42+00:00,2026-04-26T09:48:42+00:00,2026-05-03T09:48:42+00:00,0,none,mixed,53deg,0.6413,meme_ephemeris,v1.0-meme-gt-plan-a,475.24,53.161,0.000128,1,144.5,0.0205,0.0002,-7e-06,-1.1608,0.00094,9e-06,-0.053219,10.6789,0.0014,4.3e-05,-1.1587,0.15297,2e-05,-0.016598,58.0926,-0.0065,3.3e-05,-1.1557,0.35035,-3.9e-05,-0.00697,1.4306,4.8389,1.6358,37,0.011,123.657
68082,STARLINK-37054,2026-05-03T17:39:42+00:00,2026-04-26T17:39:42+00:00,2026-05-03T17:39:42+00:00,1,small,mixed,53deg,1.134,meme_ephemeris,v1.0-meme-gt-plan-a,475.32,53.1609,0.000136,1,144.5,0.0269,0.0,1e-05,-1.1605,0.00124,0.0,-0.053575,9.6939,-0.0001,-2e-05,-1.1592,0.12812,-1e-06,-0.015321,54.2434,0.0017,2.5e-05,-1.1556,0.32744,1e-05,-0.006976,1.4604,4.8389,1.5296,37,0.015,123.624
68082,STARLINK-37054,2026-05-04T09:35:42+00:00,2026-04-27T09:35:42+00:00,2026-05-04T09:35:42+00:00,0,none,mixed,53deg,-0.4755,meme_ephemeris,v1.0-meme-gt-plan-a,475.21,53.1608,0.000127,1,139.6,-0.0262,-0.0002,-1e-06,-1.5474,-0.00121,-9e-06,-0.071658,-0.1545,0.0009,-1e-06,-1.5462,-0.00222,1.3e-05,-0.022217,46.2052,0.0021,1.1e-05,-1.5421,0.27903,1.3e-05,-0.009312,1.4905,4.8389,1.3519,36,0.015,164.84
68082,STARLINK-37054,2026-05-04T21:06:42+00:00,2026-04-27T21:06:42+00:00,2026-05-04T21:06:42+00:00,1,medium,mixed,53deg,-8.0955,meme_ephemeris,v1.0-meme-gt-plan-a,475.31,53.1608,0.000123,1,139.6,0.0043,0.0001,4e-06,0.0005,0.00019,4e-06,2.3e-05,-0.0199,0.0003,-1.4e-05,0.0019,-0.00028,4e-06,2.7e-05,41.3362,0.0014,6.1e-05,0.0047,0.24736,8e-06,2.8e-05,1.4393,4.8389,1.1808,37,0.002,0.055
68082,STARLINK-37054,2026-05-05T01:37:42+00:00,2026-04-28T01:37:42+00:00,2026-05-05T01:37:42+00:00,1,large,mixed,53deg,10.1669,meme_ephemeris,v1.0-meme-gt-plan-a,475.22,53.1603,0.00012,1,126.2,-0.0353,-0.0005,7e-06,0.0018,-0.00163,-2.3e-05,8.1e-05,0.0136,-0.0002,-7e-06,0.0029,0.0002,-3e-06,4.1e-05,38.3013,0.0015,1.9e-05,0.005,0.23125,9e-06,3e-05,1.412,4.8389,1.072,38,0.02,0.203
68082,STARLINK-37054,2026-05-05T09:42:42+00:00,2026-04-28T09:42:42+00:00,2026-05-05T09:42:42+00:00,1,medium,mixed,53deg,-5.346,meme_ephemeris,v1.0-meme-gt-plan-a,475.13,53.1625,3.8e-05,1,126.2,-0.0842,0.0017,-8.9e-05,-3.7121,-0.00388,7.8e-05,-0.170976,-0.0898,0.0017,-9.7e-05,-3.7104,-0.00129,2.4e-05,-0.053225,34.1673,0.0034,-5.8e-05,-3.7076,0.20619,2.1e-05,-0.022374,1.4114,4.8389,1.0177,36,0.047,395.45
68082,STARLINK-37054,2026-05-05T17:48:42+00:00,2026-04-28T17:48:42+00:00,2026-05-05T17:48:42+00:00,1,small,mixed,53deg,4.7165,meme_ephemeris,v1.0-meme-gt-plan-a,475.13,53.1625,3.8e-05,1,126.2,-0.1844,0.0017,-8.6e-05,-3.7137,-0.00846,7.8e-05,-0.170266,-0.1661,0.0016,-8.9e-05,-3.7123,-0.00238,2.3e-05,-0.053176,30.2093,0.0033,-3.4e-05,-3.709,0.18219,2e-05,-0.022369,1.3349,4.8389,0.9312,35,0.103,395.62
68082,STARLINK-37054,2026-05-05T23:11:42+00:00,2026-04-28T23:11:42+00:00,2026-05-05T23:11:42+00:00,0,none,mixed,53deg,0.0719,meme_ephemeris,v1.0-meme-gt-plan-a,475.13,53.1625,3.8e-05,1,126.2,-0.089,0.0022,-8.2e-05,-0.0004,-0.00384,9.5e-05,-1.5e-05,-0.1823,0.0018,-9.4e-05,0.0008,-0.00249,2.5e-05,1e-05,26.6623,0.0036,-8.3e-05,0.0043,0.16338,2.2e-05,2.6e-05,1.3342,4.8389,0.8546,34,0.05,0.296
68082,STARLINK-37054,2026-05-06T01:32:42+00:00,2026-04-29T01:32:42+00:00,2026-05-06T01:32:42+00:00,1,large,mixed,53deg,-10.5241,meme_ephemeris,v1.0-meme-gt-plan-a,475.13,53.1625,3.8e-05,1,119.9,-0.089,0.0022,-8.2e-05,-0.0004,-0.00348,8.6e-05,-1.4e-05,-0.1024,0.0015,-8.3e-05,0.002,-0.00147,2.2e-05,2.9e-05,26.6623,0.0036,-8.3e-05,0.0043,0.16106,2.2e-05,2.6e-05,1.3342,4.8389,0.8546,34,0.05,0.296
68079,STARLINK-37063,2026-05-02T09:45:42+00:00,2026-04-25T09:45:42+00:00,2026-05-02T09:45:42+00:00,0,none,mixed,53deg,-0.1454,meme_ephemeris,v1.0-meme-gt-plan-a,472.72,53.1595,9.5e-05,1,163.0,12.5261,0.0003,-1.3e-05,-1.5496,0.57562,1.4e-05,-0.071209,37.3343,0.0004,2.6e-05,-1.5503,0.53517,6e-06,-0.022222,53.7795,-0.0004,-1.7e-05,-1.5508,0.32444,-2e-06,-0.009356,1.9049,8.4564,1.8641,28,6.973,165.101
68079,STARLINK-37063,2026-05-02T17:38:42+00:00,2026-04-25T17:38:42+00:00,2026-05-02T17:38:42+00:00,1,small,mixed,53deg,1.4796,meme_ephemeris,v1.0-meme-gt-plan-a,470.58,53.1592,5e-05,1,163.0,6.7202,0.0002,3e-06,-1.1605,0.31049,9e-06,-0.053618,31.1423,-0.0003,8e-06,-1.1587,0.44716,-4e-06,-0.016638,51.727,-0.0006,-6.8e-05,-1.16,0.31228,-4e-06,-0.007003,1.9223,8.4564,1.9483,29,3.743,123.664
68079,STARLINK-37063,2026-05-03T01:38:42+00:00,2026-04-26T01:38:42+00:00,2026-05-03T01:38:42+00:00,1,large,mixed,53deg,10.604,meme_ephemeris,v1.0-meme-gt-plan-a,475.28,53.1593,0.000108,1,144.5,6.7759,0.0003,-1.5e-05,-1.1611,0.31306,1.4e-05,-0.053647,31.7558,-0.0004,5.5e-05,-1.1599,0.45597,-6e-06,-0.016654,56.37,0.0,7e-06,-1.1608,0.35758,0.0,-0.007363,2.0534,8.4564,2.0401,29,3.77,123.685
68079,STARLINK-37063,2026-05-03T09:39:42+00:00,2026-04-26T09:39:42+00:00,2026-05-03T09:39:42+00:00,1,small,mixed,53deg,1.419,meme_ephemeris,v1.0-meme-gt-plan-a,475.28,53.1595,1.8e-05,1,144.5,2.5584,0.0,-7.7e-05,-1.1598,0.11811,0.0,-0.053545,27.5282,0.0005,-7.1e-05,-1.1594,0.39518,7e-06,-0.016643,56.3679,0.0002,-8.3e-05,-1.159,0.34026,1e-06,-0.006996,2.1052,8.4564,2.0834,31,1.423,123.547
68079,STARLINK-37063,2026-05-03T17:39:42+00:00,2026-04-26T17:39:42+00:00,2026-05-03T17:39:42+00:00,1,large,mixed,53deg,-11.6222,meme_ephemeris,v1.0-meme-gt-plan-a,475.33,53.1595,0.000104,1,144.5,4.746,0.0003,5.3e-05,-1.1619,0.2191,1.4e-05,-0.053642,26.5544,-0.0005,-1e-05,-1.1567,0.35096,-7e-06,-0.015288,56.4763,0.0005,-1.3e-05,-1.1596,0.34091,3e-06,-0.007,2.1071,8.4564,2.0854,31,2.641,123.77
68079,STARLINK-37063,2026-05-04T09:39:42+00:00,2026-04-27T09:39:42+00:00,2026-05-04T09:39:42+00:00,1,large,mixed,53deg,10.563,meme_ephemeris,v1.0-meme-gt-plan-a,475.21,53.1597,0.00011,1,139.6,-0.0689,0.0002,9.1e-05,-1.5475,-0.00318,9e-06,-0.071443,15.0156,0.0005,1e-06,-1.5434,0.21555,7e-06,-0.022155,56.5102,-0.0009,-1e-06,-1.5481,0.35785,-6e-06,-0.009803,2.1024,8.4564,2.0802,31,0.038,164.848
68079,STARLINK-37063,2026-05-04T21:07:42+00:00,2026-04-27T21:07:42+00:00,2026-05-04T21:07:42+00:00,1,small,mixed,53deg,1.3629,meme_ephemeris,v1.0-meme-gt-plan-a,475.31,53.1597,0.000124,1,139.6,0.0011,0.0005,1.7e-05,0.001,5e-05,2.2e-05,4.5e-05,10.0663,0.0009,-5e-05,0.0029,0.14152,1.3e-05,4.1e-05,48.1549,0.0005,-2e-05,0.0059,0.33181,3e-06,4.1e-05,1.725,5.2878,1.6915,33,0.001,0.126
68079,STARLINK-37063,2026-05-05T01:46:42+00:00,2026-04-28T01:46:42+00:00,2026-05-05T01:46:42+00:00,0,none,mixed,53deg,-0.3626,meme_ephemeris,v1.0-meme-gt-plan-a,475.24,53.1598,0.000107,1,126.2,-0.0072,0.0003,-5e-06,-1.5477,-0.00033,1.4e-05,-0.071066,6.7333,0.0008,-1.6e-05,-1.5448,0.0965,1.1e-05,-0.02214,48.0822,0.0006,-3.7e-05,-1.544,0.32102,4e-06,-0.010309,1.725,5.2878,1.6915,33,0.004,164.869
68079,STARLINK-37063,2026-05-05T09:37:42+00:00,2026-04-28T09:37:42+00:00,2026-05-05T09:37:42+00:00,1,small,mixed,53deg,-2.4985,meme_ephemeris,v1.0-meme-gt-plan-a,475.25,53.1601,0.000116,1,126.2,0.0382,0.0004,7e-06,-1.1603,0.00177,1.8e-05,-0.053648,2.5277,0.0006,2.1e-05,-1.1577,0.0363,9e-06,-0.016627,48.092,0.0009,-2.7e-05,-1.1565,0.3051,6e-06,-0.007337,1.7099,5.2878,1.5972,35,0.021,123.602
68079,STARLINK-37063,2026-05-05T17:32:42+00:00,2026-04-28T17:32:42+00:00,2026-05-05T17:32:42+00:00,1,medium,mixed,53deg,-8.7935,meme_ephemeris,v1.0-meme-gt-plan-a,475.37,53.1601,0.0001,1,126.2,0.0609,0.0004,-2.4e-05,-1.5477,0.00283,1.9e-05,-0.071838,4.7933,0.0009,4.9e-05,-1.5471,0.06892,1.3e-05,-0.022246,48.2158,0.0009,-4.4e-05,-1.5418,0.29126,5e-06,-0.009314,1.704,5.2878,1.5542,36,0.034,164.868
68079,STARLINK-37063,2026-05-05T23:14:42+00:00,2026-04-28T23:14:42+00:00,2026-05-05T23:14:42+00:00,0,none,mixed,53deg,-0.0006,meme_ephemeris,v1.0-meme-gt-plan-a,475.32,53.1599,9.9e-05,1,126.2,0.0097,0.0002,-2.5e-05,0.0006,0.00035,7e-06,2.4e-05,5.3275,0.0009,1e-06,0.0019,0.07274,1.2e-05,2.7e-05,44.1261,-0.0001,1.7e-05,0.0076,0.27031,-1e-06,4.7e-05,1.7064,5.2878,1.4439,36,0.005,0.069
68079,STARLINK-37063,2026-05-06T01:40:42+00:00,2026-04-29T01:40:42+00:00,2026-05-06T01:40:42+00:00,1,small,mixed,53deg,2.7512,meme_ephemeris,v1.0-meme-gt-plan-a,475.33,53.1603,0.0001,1,119.9,0.087,0.0005,-6e-06,-1.1607,0.00401,2.3e-05,-0.053543,0.0443,0.001,-7e-06,-1.1589,0.00064,1.4e-05,-0.016632,44.1308,0.0003,1.8e-05,-1.1551,0.26636,2e-06,-0.006972,1.7064,5.2878,1.4439,36,0.048,123.644
68083,STARLINK-37065,2026-05-02T09:46:42+00:00,2026-04-25T09:46:42+00:00,2026-05-02T09:46:42+00:00,1,small,mixed,53deg,-1.096,meme_ephemeris,v1.0-meme-gt-plan-a,462.75,53.1609,0.000122,1,163.0,-0.0238,0.0004,2e-06,-1.558,-0.00109,1.8e-05,-0.071543,-0.1326,0.0014,2e-05,-1.5571,-0.0019,2e-05,-0.022315,44.4976,0.0014,3.1e-05,-1.5537,0.26842,8e-06,-0.009372,1.948,5.8566,1.4495,34,0.013,166.12
68083,STARLINK-37065,2026-05-02T17:41:42+00:00,2026-04-25T17:41:42+00:00,2026-05-02T17:41:42+00:00,1,small,mixed,53deg,2.3176,meme_ephemeris,v1.0-meme-gt-plan-a,462.8,53.1608,0.000131,1,163.0,-0.0397,0.0001,-3e-06,-1.168,-0.00183,5e-06,-0.053841,-0.0737,0.0011,-8e-06,-1.1669,-0.00106,1.6e-05,-0.016744,43.928,0.0011,5.9e-05,-1.1636,0.26511,7e-06,-0.007022,1.9426,5.8566,1.3899,35,0.022,124.536
68083,STARLINK-37065,2026-05-03T01:35:42+00:00,2026-04-26T01:35:42+00:00,2026-05-03T01:35:42+00:00,1,medium,mixed,53deg,9.9044,meme_ephemeris,v1.0-meme-gt-plan-a,462.64,53.1615,0.00013,1,144.5,-0.1053,0.0008,2.4e-05,-1.2121,-0.00488,3.7e-05,-0.05613,-0.1146,0.0018,5e-06,-1.2114,-0.00165,2.6e-05,-0.017407,44.2353,0.0017,5e-05,-1.2074,0.28069,1.1e-05,-0.007662,1.9293,5.8566,1.3776,35,0.059,129.241
68083,STARLINK-37065,2026-05-03T09:40:42+00:00,2026-04-26T09:40:42+00:00,2026-05-03T09:40:42+00:00,1,medium,mixed,53deg,-6.5516,meme_ephemeris,v1.0-meme-gt-plan-a,462.64,53.1615,0.00013,1,144.5,-0.1112,0.0006,9e-06,-0.0002,-0.00513,2.8e-05,-8e-06,-0.1419,0.0015,1.1e-05,0.0008,-0.00204,2.2e-05,1.1e-05,44.2353,0.0017,5e-05,0.004,0.267,1e-05,2.4e-05,1.9176,5.8566,1.3434,36,0.062,0.083
68083,STARLINK-37065,2026-05-03T17:42:42+00:00,2026-04-26T17:42:42+00:00,2026-05-03T17:42:42+00:00,1,small,mixed,53deg,-3.2872,meme_ephemeris,v1.0-meme-gt-plan-a,462.69,53.1622,7.3e-05,1,144.5,-0.1168,0.0014,-5.8e-05,-3.0464,-0.00538,6.4e-05,-0.140314,-0.0209,0.0022,-5.4e-05,-3.0438,-0.00028,2.9e-05,-0.040203,44.7632,0.0026,-6.8e-05,-3.0431,0.27013,1.6e-05,-0.018364,1.9344,5.8566,1.3969,34,0.065,324.826
68083,STARLINK-37065,2026-05-04T09:38:42+00:00,2026-04-27T09:38:42+00:00,2026-05-04T09:38:42+00:00,1,small,mixed,53deg,2.0099,meme_ephemeris,v1.0-meme-gt-plan-a,462.71,53.1605,9.6e-05,1,139.6,0.0704,-0.001,-3.4e-05,-4.5662,0.00239,-3.4e-05,-0.155178,-0.0646,0.0,-2.4e-05,-4.566,-0.00093,0.0,-0.065562,34.0422,0.0013,-1.2e-05,-4.5648,0.20551,8e-06,-0.027558,1.9089,5.8566,1.18,31,0.039,486.865
68083,STARLINK-37065,2026-05-04T21:05:42+00:00,2026-04-27T21:05:42+00:00,2026-05-04T21:05:42+00:00,0,none,mixed,53deg,-0.5363,meme_ephemeris,v1.0-meme-gt-plan-a,462.71,53.1605,9.6e-05,1,139.6,0.0229,-0.0017,2.3e-05,0.0004,0.00091,-6.7e-05,1.8e-05,-0.1339,-0.0002,-3.7e-05,-0.0002,-0.00188,-3e-06,-2e-06,27.1229,0.0013,6.4e-05,0.0011,0.16232,8e-06,7e-06,1.7635,5.8566,0.9829,30,0.013,0.23
