norad_id,sat_name,propulsion_class,mass_kg,label_binary,label_mw,behavior,label_source,model_version,alt_km,inc_deg,ecc,inc_family_enc,bstar_mean,bstar_std,net_da_km,max_da_km,da_std,da_abs_mean,max_di_deg,max_draan_res_deg,neg_streak,total_drop_km,monotone_decay,n_transitions,n_flagged,flag_rate,burn_freq_per_day,n_windows_flagged,n_tle,mean_tle_gap_h,max_tle_gap_h,dv_net_ms
45080,STARLINK-1153,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,463.51,53.1607,0.000395,1,0.0012138,0.00023801,-6.96,0.324,0.0859,0.0875,0.0026,0.0044,1,6.96,0,80,0,0.0,0.0,0,81,8.53,31.25,3.882
45081,STARLINK-1151,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,351.85,53.0511,0.00037,1,0.0004701,0.00010167,-11.162,0.65,0.168,0.1666,0.0029,0.0037,3,11.162,0,67,0,0.0,0.0,0,68,9.98,50.29,6.382
45087,STARLINK-1185,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,440.45,53.1613,0.000194,1,0.0011434,0.00032299,-8.477,0.443,0.1114,0.1087,0.0049,0.0046,1,8.477,0,78,0,0.0,0.0,0,79,8.77,34.19,4.753
45088,STARLINK-1183,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,470.07,53.1603,0.000111,1,0.001912,0.00655844,-6.326,7.532,1.1289,0.2672,0.0034,0.02,1,6.326,0,89,4,0.0449,0.1333,2,90,7.67,71.98,3.524
45096,STARLINK-1152,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,432.61,53.0362,0.00013,1,0.0011092,0.000275,-8.873,0.667,0.1271,0.125,0.0047,0.0036,1,8.873,0,71,0,0.0,0.0,0,72,9.55,54.27,4.983
45098,STARLINK-1184,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,527.89,53.055,0.000163,1,0.0011117,0.00023578,-3.343,0.17,0.0407,0.0413,0.0019,0.0026,0,3.343,0,81,0,0.0,0.0,0,82,8.41,33.29,1.839
45100,STARLINK-1193,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,374.9,53.0478,0.00049,1,0.0004504,0.00013484,-6.948,0.396,0.0892,0.0965,0.0024,0.0019,1,6.948,0,72,0,0.0,0.0,0,73,9.28,41.35,3.952
45179,STARLINK-1143,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,340.12,53.04,0.000247,1,0.0007037,0.00027523,-26.077,1.451,0.2215,0.2451,0.0032,0.0027,3,26.077,1,107,0,0.0,0.0,0,108,6.41,50.07,14.949
45183,STARLINK-1202,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,470.86,53.1547,0.000296,1,0.0011409,0.00033732,-6.276,0.276,0.0696,0.0738,0.0022,0.003,0,6.276,0,85,0,0.0,0.0,0,86,7.9,25.04,3.495
45185,STARLINK-1216,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.92,53.1558,0.000281,1,0.0011544,0.00036821,-6.244,0.355,0.0838,0.0867,0.0024,0.0045,1,6.244,0,72,0,0.0,0.0,0,73,9.26,25.04,3.478
45187,STARLINK-1225,Electric_EP,227.0,1,1,PhasingManeuver,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.92,53.1556,0.000238,1,0.0005979,0.0051815,-6.181,5.048,0.7795,0.1937,0.0015,0.0087,1,6.181,0,83,2,0.0241,0.0667,1,84,8.12,26.59,3.443
45189,STARLINK-1230,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,470.06,53.1545,0.000279,1,0.0014001,0.00177227,-5.957,2.411,0.4026,0.1493,0.0014,0.0101,1,5.957,0,71,2,0.0282,0.0667,1,72,9.34,26.61,3.318
45190,STARLINK-1234,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,360.13,53.0413,0.000887,1,0.0004614,0.00014326,-9.414,0.558,0.1461,0.1354,0.0022,0.0033,2,9.414,0,73,0,0.0,0.0,0,74,9.14,38.17,5.373
45197,STARLINK-1269,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.91,53.1539,0.000299,1,0.0010562,0.0003345,-5.929,0.408,0.0852,0.0718,0.0011,0.0048,1,5.929,0,87,0,0.0,0.0,0,88,7.68,25.05,3.303
45198,STARLINK-1154,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,403.86,53.0422,0.00042,1,0.0021094,0.00368252,-24.315,3.726,0.6024,0.295,0.0031,0.0042,4,24.315,1,83,2,0.0241,0.0667,2,84,8.0,30.82,13.743
45201,STARLINK-1199,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,470.29,53.1551,0.000247,1,0.001208,0.00035865,-6.13,4.028,0.611,0.1958,0.0012,0.0058,1,6.13,0,80,4,0.05,0.1333,2,81,8.39,23.48,3.415
45206,STARLINK-1209,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,386.62,53.0411,0.001187,1,0.0008405,0.00022648,-12.696,0.856,0.188,0.1717,0.0047,0.0044,2,12.696,0,74,0,0.0,0.0,0,75,9.17,53.73,7.204
45212,STARLINK-1231,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,489.86,53.0402,0.000408,1,0.0012294,0.00040096,-5.408,0.277,0.0617,0.0629,0.0026,0.0057,0,5.408,0,86,0,0.0,0.0,0,87,7.97,26.73,2.999
45217,STARLINK-1271,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,470.57,53.1568,0.000293,1,-0.0006401,0.01361586,-6.983,9.503,1.3464,0.2916,0.0025,0.0154,1,6.983,0,97,4,0.0412,0.1333,2,98,6.92,23.47,3.889
45222,STARLINK-1191,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,459.58,53.1565,0.000547,1,0.0012362,0.00033349,-7.687,0.359,0.0909,0.0986,0.002,0.007,1,7.687,0,78,0,0.0,0.0,0,79,8.72,37.45,4.292
45223,STARLINK-1212,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,380.82,53.0419,0.000585,1,0.0006972,0.00040065,-10.566,0.617,0.1041,0.0962,0.0005,0.0014,1,10.566,0,121,0,0.0,0.0,0,122,5.63,22.99,6.002
45225,STARLINK-1215,Electric_EP,227.0,1,1,PhasingManeuver,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.63,53.155,0.00026,1,0.0025793,0.00731521,-6.269,6.17,0.9925,0.2459,0.0021,0.0145,1,6.269,0,76,2,0.0263,0.0667,1,77,8.77,34.42,3.492
45227,STARLINK-1221,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,435.19,53.067,0.000334,1,0.0003036,7.366e-05,-2.343,0.16,0.0347,0.0325,0.0015,0.0018,0,2.343,0,72,0,0.0,0.0,0,73,9.47,63.69,1.315
45228,STARLINK-1222,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,408.76,53.0537,0.000102,1,0.0004802,0.00012831,-4.906,0.241,0.0568,0.0613,0.0018,0.0021,0,4.906,0,80,0,0.0,0.0,0,81,8.49,30.87,2.77
45229,STARLINK-1226,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,445.84,53.1559,0.00034,1,0.0011487,0.00035863,-8.109,0.547,0.1028,0.0977,0.0039,0.0038,2,8.109,0,83,0,0.0,0.0,0,84,8.21,46.66,4.541
45230,STARLINK-1227,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,445.46,53.154,0.00045,1,0.0011419,0.00035061,-8.057,0.446,0.0986,0.0971,0.0017,0.003,1,8.057,0,83,0,0.0,0.0,0,84,8.21,43.56,4.512
45235,STARLINK-1246,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.6,53.1548,0.000311,1,0.0004818,0.00526147,-5.949,4.655,0.7326,0.1913,0.0024,0.0041,1,5.949,0,77,2,0.026,0.0667,1,78,8.88,23.48,3.314
45237,STARLINK-1270,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,399.91,53.0424,0.000481,1,0.0011135,0.00032155,-12.977,0.824,0.1445,0.1458,0.0033,0.0028,2,12.977,0,89,0,0.0,0.0,0,90,7.49,39.99,7.341
45360,STARLINK-1279,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,362.26,53.0373,0.000795,1,0.0006401,0.00045276,-12.08,0.839,0.1866,0.1719,0.0015,0.0045,2,12.08,0,79,0,0.0,0.0,0,80,8.51,25.94,6.891
45361,STARLINK-1301,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,353.68,53.0393,0.00058,1,0.0004511,0.00010013,-10.209,0.51,0.1346,0.1441,0.0019,0.0038,2,10.209,0,71,0,0.0,0.0,0,72,9.21,25.9,5.835
45366,STARLINK-1262,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,472.84,53.1539,0.000112,1,0.0011033,0.00047282,-6.021,0.371,0.0878,0.0798,0.0036,0.0044,1,6.021,0,76,0,0.0,0.0,0,77,8.8,25.06,3.352
45367,STARLINK-1273,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,410.67,53.0477,0.000358,1,0.0010463,0.000257,-10.694,0.525,0.1458,0.1542,0.0015,0.0064,1,10.694,0,70,0,0.0,0.0,0,71,9.53,41.68,6.035
45368,STARLINK-1276,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,527.43,53.0725,3.2e-05,1,0.0010518,0.00031915,-2.98,0.194,0.0406,0.0387,0.001,0.002,0,2.98,0,77,0,0.0,0.0,0,78,8.46,31.69,1.639
45369,STARLINK-1277,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,393.17,53.046,0.000484,1,0.0008649,0.00025287,-12.201,0.59,0.1641,0.1634,0.0021,0.0034,2,12.201,0,75,0,0.0,0.0,0,76,8.94,29.1,6.912
45370,STARLINK-1281,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.73,53.1597,0.000142,1,0.0010803,0.00036739,-5.609,0.378,0.0809,0.0748,0.0014,0.0027,1,5.609,0,75,0,0.0,0.0,0,76,8.95,42.24,3.125
45374,STARLINK-1300,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.34,53.1597,0.000162,1,0.0011234,0.00038687,-6.519,0.43,0.1035,0.0895,0.0016,0.0044,1,6.519,0,74,0,0.0,0.0,0,75,9.07,31.3,3.632
45375,STARLINK-1302,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,378.82,53.0471,0.000244,1,0.0005996,0.0003623,-9.157,0.461,0.113,0.1114,0.0029,0.0036,1,9.157,0,85,0,0.0,0.0,0,86,8.0,26.05,5.205
45376,STARLINK-1304,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,395.42,53.0452,0.000333,1,0.0009124,0.00022601,-12.063,0.558,0.1523,0.1713,0.0016,0.0035,2,12.063,0,71,0,0.0,0.0,0,72,9.32,29.22,6.831
45377,STARLINK-1305,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,377.04,53.0393,0.000867,1,0.0009133,0.00202153,-18.337,2.508,0.4582,0.2444,0.0011,0.0024,6,18.337,1,83,2,0.0241,0.0667,1,84,8.09,38.32,10.426
45379,STARLINK-1319,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,353.74,53.0425,0.000292,1,0.0004449,0.00013903,-10.878,0.494,0.0819,0.0941,0.0006,0.0015,1,10.878,0,116,0,0.0,0.0,0,117,5.86,24.39,6.217
45383,STARLINK-1266,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,405.62,53.0459,0.000375,1,0.0018386,0.00350126,-31.948,4.833,0.8774,0.4083,0.0013,0.0058,7,31.948,1,81,5,0.0617,0.1667,1,82,8.31,30.82,18.05
45384,STARLINK-1267,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,389.58,53.0464,0.000533,1,0.0009541,0.00026761,-13.761,0.961,0.1965,0.1861,0.0021,0.004,3,13.761,1,74,0,0.0,0.0,0,75,9.16,44.58,7.803
45386,STARLINK-1272,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,370.91,53.0414,0.000726,1,0.0004317,0.00012029,-7.496,0.424,0.1001,0.1071,0.0012,0.0047,1,7.496,0,70,0,0.0,0.0,0,71,9.45,26.03,4.268
45387,STARLINK-1274,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,400.11,53.0243,0.000827,1,0.0009602,0.00024971,-11.684,0.64,0.1439,0.1517,0.0016,0.0025,3,11.684,1,77,0,0.0,0.0,0,78,8.58,27.69,6.609
45388,STARLINK-1280,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,351.63,53.0408,0.000431,1,0.00045,0.00011119,-10.625,0.57,0.1408,0.1497,0.0009,0.0019,2,10.625,0,71,0,0.0,0.0,0,72,9.44,27.4,6.075
45389,STARLINK-1283,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,367.49,53.0414,0.000317,1,0.0004278,0.00010587,-7.71,0.479,0.1058,0.1205,0.0008,0.0026,2,7.71,0,64,0,0.0,0.0,0,65,10.47,27.53,4.393
45390,STARLINK-1284,Electric_EP,227.0,0,0,OrbitLowering,tle_annotation_v1,v1.0-tle-annotation-plan-b,376.82,53.0422,0.00038,1,0.0009944,0.00237301,-13.629,2.585,0.3387,0.1722,0.0017,0.0026,4,13.629,1,81,1,0.0123,0.0333,1,82,8.09,26.02,7.749
45395,STARLINK-1297,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,374.34,53.0431,0.000536,1,0.0004421,0.00018312,-7.001,0.265,0.0454,0.0581,0.0004,0.0013,0,7.001,0,121,0,0.0,0.0,0,122,5.62,24.51,3.983
45397,STARLINK-1307,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,404.39,53.0541,8.2e-05,1,0.0004358,0.00012048,-4.557,0.218,0.0582,0.0651,0.0006,0.0015,0,4.557,0,70,0,0.0,0.0,0,71,9.52,26.23,2.575
45399,STARLINK-1255,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,384.29,53.0374,0.000557,1,0.0006535,0.00019647,-10.101,0.56,0.1526,0.1578,0.0011,0.0036,3,10.101,1,64,0,0.0,0.0,0,65,10.41,27.65,5.734
45404,STARLINK-1260,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.33,53.1584,0.000374,1,0.001126,0.0004202,-6.307,2.322,0.3624,0.1378,0.0011,0.0056,1,6.307,0,87,2,0.023,0.0667,1,88,7.65,26.57,3.519
45405,STARLINK-1263,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.64,53.158,0.000263,1,0.0010879,0.00050077,-5.756,0.287,0.0637,0.0713,0.0016,0.004,0,5.756,0,82,0,0.0,0.0,0,83,8.13,26.6,3.207
45406,STARLINK-1265,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,461.76,53.1589,0.00029,1,0.0012104,0.00076418,-6.943,0.527,0.1055,0.0974,0.0011,0.0026,1,6.943,0,73,0,0.0,0.0,0,74,9.09,25.0,3.875
45408,STARLINK-1278,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,372.25,53.042,0.000516,1,0.0004181,0.00010791,-7.469,0.437,0.1087,0.1023,0.0007,0.0044,1,7.469,0,73,0,0.0,0.0,0,74,9.1,30.64,4.251
45412,STARLINK-1296,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,460.88,53.1587,0.000386,1,0.0011431,0.00040855,-6.736,0.51,0.0868,0.0843,0.0011,0.0034,1,6.736,0,80,0,0.0,0.0,0,81,8.35,28.11,3.76
45414,STARLINK-1309,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,373.81,53.0631,0.000539,1,0.0003981,9.495e-05,-6.554,0.387,0.0829,0.091,0.0006,0.0021,1,6.554,0,72,0,0.0,0.0,0,73,9.25,26.02,3.729
45415,STARLINK-1316,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,460.22,53.1565,0.000423,1,0.0011286,0.00040139,-6.806,0.377,0.0903,0.0946,0.0017,0.0035,1,6.806,0,72,0,0.0,0.0,0,73,9.34,28.1,3.8
45417,STARLINK-1286,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,401.32,53.0477,0.000232,1,0.0018334,0.00378729,-21.857,2.913,0.5515,0.2752,0.0008,0.004,6,21.857,1,81,4,0.0494,0.1333,1,82,8.06,26.1,12.361
45419,STARLINK-1308,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,386.96,53.0485,0.000607,1,0.0008669,0.00019507,-13.007,0.91,0.192,0.1832,0.0017,0.0055,2,13.007,0,71,0,0.0,0.0,0,72,9.53,33.87,7.379
45531,STARLINK-1329,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,361.96,53.0425,0.000451,1,0.0004176,7.525e-05,-7.999,0.394,0.0983,0.1127,0.0008,0.0014,1,7.999,0,71,0,0.0,0.0,0,72,8.97,22.91,4.563
45532,STARLINK-1338,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,375.45,53.0446,0.000343,1,0.0004378,0.00017343,-7.157,0.379,0.105,0.1037,0.0012,0.0031,1,7.157,0,69,0,0.0,0.0,0,70,9.75,30.66,4.071
45535,STARLINK-1350,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,453.86,53.0707,9.9e-05,1,0.0003047,0.0001058,-1.887,0.115,0.023,0.0248,0.0011,0.0038,0,1.887,0,76,0,0.0,0.0,0,77,9.01,26.51,1.055
45538,STARLINK-1362,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,464.56,53.159,0.000136,1,-0.0037007,0.00065663,-6.791,0.427,0.1336,0.1111,0.0041,0.0096,2,6.791,0,86,0,0.0,0.0,0,87,7.85,25.01,3.787
45540,STARLINK-1368,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,463.45,53.1588,0.000286,1,0.0018069,0.00438816,-6.457,3.557,0.5611,0.1733,0.002,0.0112,1,6.457,0,77,2,0.026,0.0667,1,78,8.7,26.57,3.602
45542,STARLINK-1371,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,399.4,53.0464,0.000586,1,0.0009887,0.00022195,-12.159,0.629,0.1522,0.1696,0.0015,0.0045,2,12.159,0,72,0,0.0,0.0,0,73,9.38,26.16,6.879
45543,STARLINK-1372,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,462.31,53.1575,0.00026,1,0.0012433,0.00066655,-6.816,0.831,0.1244,0.0953,0.0037,0.0039,1,6.816,0,72,0,0.0,0.0,0,73,9.24,26.56,3.803
45544,STARLINK-1373,Electric_EP,227.0,0,0,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,378.81,53.0452,0.000286,1,0.0012205,0.00276624,-15.686,1.674,0.3611,0.1961,0.0012,0.0024,8,15.686,1,91,0,0.0,0.0,0,92,7.42,29.06,8.915
45555,STARLINK-1327,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,379.04,53.0419,0.00048,1,0.0003496,0.00246813,-8.953,5.93,0.9463,0.2626,0.0009,0.0071,1,8.953,0,79,2,0.0253,0.0667,1,80,8.4,27.59,5.088
45564,STARLINK-1356,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,408.35,53.0468,0.000346,1,0.0016842,0.00299838,-20.157,2.851,0.5186,0.2688,0.0024,0.0044,5,20.157,1,75,2,0.0267,0.0667,1,76,9.09,26.21,11.381
45565,STARLINK-1357,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,371.87,53.0448,0.000784,1,0.0004431,0.00010664,-7.928,0.42,0.0962,0.1117,0.0016,0.0015,1,7.928,0,71,0,0.0,0.0,0,72,9.57,27.57,4.513
45567,STARLINK-1361,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,398.47,53.0455,0.000178,1,0.0009675,0.00019944,-12.505,0.367,0.0758,0.1025,0.0004,0.0013,1,12.505,0,122,0,0.0,0.0,0,123,5.59,23.09,7.076
45568,STARLINK-1363,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,291.66,53.0325,0.000345,1,0.000625,0.00011914,-69.717,4.166,0.8089,0.6349,0.0036,0.0051,17,69.717,1,110,6,0.0545,0.2,1,111,6.23,52.41,40.403
45569,STARLINK-1366,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,301.6,53.0335,0.000343,1,0.0006198,0.00012275,-46.463,2.398,0.491,0.4005,0.0021,0.0066,3,46.463,1,116,5,0.0431,0.1667,1,117,5.94,26.0,26.867
45570,STARLINK-1376,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,460.96,53.1577,0.000473,1,0.0011121,0.00032007,-6.519,0.296,0.0857,0.0848,0.002,0.0038,0,6.519,0,78,0,0.0,0.0,0,79,8.55,26.53,3.638
45572,STARLINK-1320,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,336.52,53.0464,0.000309,1,0.0005395,0.00016608,-16.666,1.102,0.2319,0.216,0.0014,0.0027,3,16.666,1,78,0,0.0,0.0,0,79,8.75,54.63,9.561
45573,STARLINK-1321,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,394.87,53.0427,0.000539,1,0.0009149,0.00031505,-11.322,0.593,0.1552,0.1455,0.0025,0.0076,3,11.322,1,78,0,0.0,0.0,0,79,8.6,29.24,6.412
45578,STARLINK-1331,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,396.22,53.0478,0.000688,1,0.0009335,0.00019299,-12.487,0.384,0.0767,0.1032,0.0005,0.0011,1,12.487,0,121,0,0.0,0.0,0,122,5.63,23.08,7.07
45580,STARLINK-1333,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,469.6,53.1594,0.000253,1,0.0011223,0.00028318,-6.358,0.34,0.0803,0.0883,0.0029,0.0024,1,6.358,0,72,0,0.0,0.0,0,73,9.28,31.31,3.542
45581,STARLINK-1335,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,465.01,53.1556,0.00036,1,0.0011019,0.00029149,-6.158,0.256,0.0729,0.0822,0.0023,0.006,0,6.158,0,75,0,0.0,0.0,0,76,8.86,25.01,3.434
45582,STARLINK-1337,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,362.57,53.0476,0.000758,1,0.000609,0.00028871,-11.745,0.372,0.0763,0.0948,0.0005,0.0015,1,11.745,0,124,0,0.0,0.0,0,125,5.52,22.9,6.7
45586,STARLINK-1347,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,374.0,53.0378,0.000516,1,0.0004507,8.968e-05,-7.337,0.348,0.0933,0.1033,0.0006,0.002,1,7.337,0,71,0,0.0,0.0,0,72,9.36,27.57,4.175
45589,STARLINK-1364,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,391.5,53.0446,0.000511,1,0.0013391,0.00295032,-27.238,4.65,0.7371,0.2945,0.0014,0.0066,7,27.238,1,93,5,0.0538,0.1667,1,94,7.18,27.68,15.437
45590,STARLINK-1365,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,406.2,53.049,0.000467,1,0.0009648,0.00026488,-10.663,0.426,0.1079,0.1285,0.0011,0.0029,1,10.663,0,83,0,0.0,0.0,0,84,8.01,23.15,6.024
45660,STARLINK-1443,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,476.77,53.1331,0.000333,1,0.0010781,0.00033727,-5.429,0.288,0.0734,0.0702,0.0016,0.0021,0,5.429,0,78,0,0.0,0.0,0,79,8.6,26.63,3.02
45663,STARLINK-1446,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,430.2,53.022,0.000448,1,0.0005092,0.00016939,-4.328,0.408,0.0574,0.0491,0.0009,0.0027,1,4.328,0,89,0,0.0,0.0,0,90,7.65,31.02,2.432
45665,STARLINK-1448,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,377.27,53.0438,0.000678,1,0.0006306,0.00042379,-9.795,0.432,0.0759,0.0793,0.0004,0.0019,2,9.795,0,124,0,0.0,0.0,0,125,5.54,24.52,5.569
45668,STARLINK-1451,Electric_EP,227.0,1,1,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,528.15,53.0509,0.000174,1,0.0007265,0.00266985,-3.17,2.845,0.4405,0.1155,0.0011,0.0158,1,3.17,0,75,2,0.0267,0.0667,1,76,8.88,57.07,1.744
45669,STARLINK-1452,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,409.1,53.0266,0.000163,1,0.0011123,0.00024534,-12.506,0.567,0.1505,0.1608,0.0013,0.0069,2,12.506,0,78,0,0.0,0.0,0,79,8.78,24.69,7.06
45670,STARLINK-1453,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,375.57,53.0401,0.000342,1,0.0005628,0.00023846,-9.07,0.31,0.059,0.0731,0.0015,0.0012,1,9.07,0,124,0,0.0,0.0,0,125,5.53,24.51,5.158
45671,STARLINK-1454,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,384.75,53.0441,0.000489,1,0.000966,0.00035305,-12.76,0.67,0.154,0.1659,0.0014,0.0031,2,12.76,0,78,0,0.0,0.0,0,79,8.5,24.57,7.242
45673,STARLINK-1456,Electric_EP,227.0,0,0,,tle_annotation_v1,v1.0-tle-annotation-plan-b,389.8,53.0442,0.000789,1,0.0010303,0.00023802,-14.574,0.639,0.1821,0.1943,0.0015,0.0118,2,14.574,0,75,0,0.0,0.0,0,76,8.95,27.63,8.263
45674,STARLINK-1457,Electric_EP,227.0,0,0,DragMakeup,tle_annotation_v1,v1.0-tle-annotation-plan-b,274.64,53.0363,0.000376,1,0.0006439,0.00012867,-123.008,15.557,2.3508,1.2437,0.0019,0.009,15,123.008,1,100,13,0.13,0.4333,2,101,4.84,25.23,71.56
