norad_id,sat_name,t_from,t_to,dt_h,a_km,alt_km,e,i_deg,raan_deg,da_km,de,di_deg,draan_raw_deg,draan_res_deg,da_severity,score,flagged,flag_reason
63990,OBJECT J,2026-03-05 04:01:55.886016+00:00,2026-03-05 15:00:34.845120+00:00,10.98,6848.538,470.4,0.000623,97.3706,140.7408,1.2354,1e-05,0.0001,0.4544,-0.0012,small,1.2354,True,da=+1.24km[small]
62584,CENTISPACE-1 S15,2026-03-11 05:32:24.632160+00:00,2026-03-11 19:25:11.691840+00:00,13.88,7331.342,953.2,0.001037,54.9857,275.0863,1.2346,-0.000116,-0.0005,-2.0301,-0.0,small,1.2346,True,da=+1.23km[small]
53451,OBJECT H,2026-02-14 17:59:47.457312+00:00,2026-02-16 06:38:21.183648+00:00,36.64,6729.131,350.99,7.3e-05,97.5481,175.3275,-1.234,1.1e-05,0.0009,1.6541,-0.0032,small,1.234,True,da=-1.23km[small]
62585,CENTISPACE-1 S16,2026-01-10 20:15:08.087040+00:00,2026-01-11 06:28:57.586080+00:00,10.23,7247.075,868.94,0.000821,54.9895,126.706,1.2338,0.000119,0.0042,-1.5498,0.0081,small,1.2338,True,da=+1.23km[small]
62582,CENTISPACE-1 S13,2026-01-09 14:38:28.677696+00:00,2026-01-10 17:55:04.186272+00:00,27.28,7246.231,868.09,0.000885,54.9807,131.547,1.2335,4.6e-05,-0.0002,-4.1555,0.0009,small,1.2335,True,da=+1.23km[small]
62585,CENTISPACE-1 S16,2026-01-07 18:58:09.340896+00:00,2026-01-08 12:00:24.261120+00:00,17.04,7243.314,865.18,0.000863,54.9867,137.883,1.2326,2.5e-05,0.0019,-2.6002,-0.0008,small,1.2326,True,da=+1.23km[small]
51827,OBJECT D,2026-04-11 21:12:02.850912+00:00,2026-04-17 23:09:22.295232+00:00,145.96,6757.308,379.17,0.00041,97.3663,191.2124,-1.232,-3e-05,0.0008,6.3387,-0.0111,small,1.232,True,da=-1.23km[small]
52446,JILIN-01 GAOFEN 3D 29,2026-04-18 20:28:26.201856+00:00,2026-04-21 22:08:05.000640+00:00,73.66,6752.088,373.95,0.000322,97.5658,218.3404,-1.2312,1.8e-05,-0.0006,3.2939,-0.0056,small,1.2312,True,da=-1.23km[small]
58503,OBJECT B,2026-03-23 16:50:02.992128+00:00,2026-03-25 14:33:01.405728+00:00,45.72,6720.58,342.44,0.000586,97.4106,116.3235,-1.2308,-3e-06,-0.0007,2.036,-0.0031,small,1.2308,True,da=-1.23km[small]
62579,CENTISPACE-1 S10,2026-02-01 02:02:53.186784+00:00,2026-02-01 20:54:48.126240+00:00,18.87,7275.321,897.18,0.000849,54.9893,49.737,1.2275,1.6e-05,-0.0026,-2.8398,-0.0056,small,1.2275,True,da=+1.23km[small]
63293,OBJECT C,2026-04-27 09:13:11.926848+00:00,2026-04-28 20:12:59.673312+00:00,35.0,6914.39,536.25,0.004113,97.6444,258.2,1.2271,5.9e-05,0.0006,1.4539,-0.0028,small,1.2271,True,da=+1.23km[small]
62728,OBJECT D,2026-05-23 23:29:43.828800+00:00,2026-05-24 19:18:43.303968+00:00,19.82,6721.954,343.82,0.000628,97.4129,229.4418,-1.2264,-2e-06,-0.0009,0.8821,-0.0014,small,1.2264,True,da=-1.23km[small]
51844,OBJECT W,2026-03-06 16:20:14.504352+00:00,2026-03-07 18:14:57.056640+00:00,25.91,6721.587,343.45,0.000496,97.3687,157.7936,-1.2263,-1.7e-05,-0.001,1.1469,-0.0017,small,1.2263,True,da=-1.23km[small]
58555,HONGHU 2,2026-02-02 14:13:08.381568+00:00,2026-02-03 02:52:22.575072+00:00,12.65,6889.982,511.85,0.003931,97.2732,28.1854,-1.2262,2.9e-05,0.0,0.5073,-0.0005,small,1.2262,True,da=-1.23km[small]
53446,OBJECT C,2026-04-11 18:31:18.933024+00:00,2026-04-17 22:19:11.695872+00:00,147.8,6766.676,388.54,0.000251,97.5528,227.5439,-1.2262,3.5e-05,0.002,6.5492,-0.0112,small,1.2262,True,da=-1.23km[small]
62585,CENTISPACE-1 S16,2026-02-19 11:37:11.840448+00:00,2026-02-19 20:14:36.876768+00:00,8.62,7302.444,924.31,0.001224,54.9983,343.6321,1.2242,-0.00028,-0.0054,-1.2694,0.0091,small,1.2242,True,da=+1.22km[small]
51831,OBJECT H,2026-04-09 12:44:43.689408+00:00,2026-04-09 20:14:21.493248+00:00,7.49,6646.513,268.38,0.000472,97.36,195.3192,-1.2233,9e-06,-0.0002,0.3441,-0.001,small,1.2233,True,da=-1.22km[small]
52444,JILIN-01 GAOFEN 3D 27,2026-04-18 20:35:09.762432+00:00,2026-04-21 22:15:22.714272+00:00,73.67,6752.663,374.53,0.000513,97.5661,218.0042,-1.2216,2.2e-05,-0.0006,3.2933,-0.0058,small,1.2216,True,da=-1.22km[small]
65259,OBJECT A,2026-03-31 16:28:13.006560+00:00,2026-04-09 18:21:40.789152+00:00,217.89,6881.642,503.51,0.001233,97.508,219.6181,-1.2213,6.1e-05,0.0013,9.0501,-0.0135,small,1.2213,True,da=-1.22km[small]
46462,JILIN-01 GAOFEN 3J,2026-05-03 13:59:26.453184+00:00,2026-05-03 19:57:42.424128+00:00,5.97,6628.712,250.57,0.000831,97.2238,183.7872,-1.221,4e-06,-0.0002,0.2717,-0.0008,small,1.221,True,da=-1.22km[small]
59812,OBJECT C,2026-05-14 07:18:17.213760+00:00,2026-05-14 22:22:53.395680+00:00,15.08,6672.782,294.64,0.000852,97.5419,239.563,-1.2208,2e-06,-0.0003,0.7005,-0.0011,small,1.2208,True,da=-1.22km[small]
62728,OBJECT D,2026-05-28 05:33:43.032384+00:00,2026-05-28 19:15:30.553344+00:00,13.7,6714.55,336.41,0.000691,97.4119,233.9902,-1.2203,1.8e-05,-0.0001,0.6122,-0.0008,small,1.2203,True,da=-1.22km[small]
62576,CENTISPACE-1 S7,2026-03-12 01:44:32.191584+00:00,2026-03-12 13:53:22.399872+00:00,12.15,7332.558,954.42,0.000879,54.9751,271.6638,1.2197,0.000207,0.004,-1.7685,0.0075,small,1.2197,True,da=+1.22km[small]
62584,CENTISPACE-1 S15,2026-03-01 10:02:30.212736+00:00,2026-03-01 18:41:09.659328+00:00,8.64,7313.997,935.86,0.001311,54.9868,309.6778,1.2193,-0.00011,-0.0052,-1.2773,-0.0024,small,1.2193,True,da=+1.22km[small]
62581,CENTISPACE-1 S12,2026-01-06 22:15:12.120768+00:00,2026-01-07 11:52:44.204448+00:00,13.63,7241.706,863.57,0.000845,54.9756,141.3214,1.2182,1e-05,-0.0015,-2.0922,-0.0111,small,1.2182,True,da=+1.22km[small]
63984,OBJECT C,2026-01-09 04:12:08.499168+00:00,2026-01-09 07:21:19.133280+00:00,3.15,6872.641,494.5,0.000409,97.4156,89.5545,1.2178,1.8e-05,0.0,0.1301,0.0,small,1.2178,True,da=+1.22km[small]
62577,CENTISPACE-1 S8,2026-01-25 06:06:06.709248+00:00,2026-01-25 12:56:46.538592+00:00,6.84,7263.936,885.8,0.000865,54.9851,74.5809,1.2177,1e-05,0.0003,-1.0347,-0.0007,small,1.2177,True,da=+1.22km[small]
62585,CENTISPACE-1 S16,2026-01-11 20:07:30.329472+00:00,2026-01-12 20:00:14.368032+00:00,23.88,7248.457,870.32,0.000925,54.9874,123.0778,1.2164,-0.000113,0.0002,-3.6325,0.0017,small,1.2164,True,da=+1.22km[small]
53447,OBJECT D,2026-03-14 09:19:21.557280+00:00,2026-03-15 06:33:51.202656+00:00,21.24,6701.099,322.96,0.000484,97.533,203.1198,-1.2157,1.5e-05,0.0007,0.9716,-0.0013,small,1.2157,True,da=-1.22km[small]
62580,CENTISPACE-1 S11,2026-01-11 05:32:09.934656+00:00,2026-01-11 17:28:22.572192+00:00,11.94,7247.483,869.35,0.001005,54.9827,125.3079,1.2156,-0.000125,-0.0072,-1.8348,-0.0169,small,1.2156,True,da=+1.22km[small]
62578,CENTISPACE-1 S9,2026-03-02 08:11:22.512192+00:00,2026-03-02 18:34:26.419296+00:00,10.38,7319.656,941.52,0.00088,54.984,306.1839,1.2155,3e-06,-0.0018,-1.5328,-0.0054,small,1.2155,True,da=+1.22km[small]
49006,OBJECT D,2026-04-08 22:13:12.412704+00:00,2026-04-09 07:13:14.289312+00:00,9.0,6650.375,272.24,0.000714,97.2889,178.0886,-1.2155,7e-06,-0.0004,0.4092,-0.0005,small,1.2155,True,da=-1.22km[small]
51844,OBJECT W,2026-04-06 07:11:59.244000+00:00,2026-04-06 22:17:59.499168+00:00,15.1,6679.648,301.51,0.000269,97.3634,190.5996,-1.2145,5.8e-05,0.0005,0.6817,-0.0021,small,1.2145,True,da=-1.21km[small]
61240,OBJECT C,2026-03-16 15:30:54.387648+00:00,2026-03-19 05:07:35.580000+00:00,61.61,6882.474,504.34,0.000833,97.4462,84.9482,1.2139,-7.5e-05,0.0003,2.5359,-0.0032,small,1.2139,True,da=+1.21km[small]
58821,OBJECT B,2026-04-18 20:56:43.104768+00:00,2026-04-21 22:42:57.072960+00:00,73.77,6758.779,380.64,0.000531,97.4466,202.2961,-1.2134,2.6e-05,-0.0008,3.2362,-0.0051,small,1.2134,True,da=-1.21km[small]
60249,GAOFEN 11-05,2026-01-09 05:46:42.319776+00:00,2026-01-09 07:21:19.132416+00:00,1.58,6872.64,494.5,0.000407,97.4156,89.6194,1.2133,1e-05,-0.0004,0.0645,-0.0005,small,1.2133,True,da=+1.21km[small]
53450,OBJECT G,2026-05-09 06:52:44.340384+00:00,2026-05-10 07:01:51.763008+00:00,24.15,6678.225,300.09,0.000358,97.5513,263.1381,-1.2124,1.3e-05,0.0007,1.1202,-0.0021,small,1.2124,True,da=-1.21km[small]
62580,CENTISPACE-1 S11,2026-01-29 12:36:01.532736+00:00,2026-01-30 09:09:29.857248+00:00,20.56,7270.134,892.0,0.000808,54.9766,58.7254,1.2124,2.9e-05,0.0009,-3.0985,-0.0015,small,1.2124,True,da=+1.21km[small]
62584,CENTISPACE-1 S15,2026-01-02 23:20:00.469824+00:00,2026-01-03 11:14:27.589632+00:00,11.91,7235.748,857.61,0.001038,54.9858,156.8443,1.2115,-0.000144,-0.0018,-1.8228,0.0007,small,1.2115,True,da=+1.21km[small]
62585,CENTISPACE-1 S16,2026-01-03 21:19:09.966720+00:00,2026-01-04 09:13:54.346656+00:00,11.91,7237.815,859.68,0.00086,54.9864,152.1881,1.2115,6.6e-05,-0.0008,-1.8186,0.0038,small,1.2115,True,da=+1.21km[small]
51948,OBJECT C,2026-01-26 14:31:35.753088+00:00,2026-01-28 12:22:01.762752+00:00,45.84,6888.189,510.05,0.009602,63.4856,31.8038,1.2109,8e-05,0.0001,-6.4872,0.0025,small,1.2109,True,da=+1.21km[small]
62577,CENTISPACE-1 S8,2026-03-11 13:04:00.650208+00:00,2026-03-12 02:57:02.037600+00:00,13.88,7332.69,954.55,0.000761,54.9797,272.9579,1.2089,0.000185,0.0083,-2.0305,-0.001,small,1.2089,True,da=+1.21km[small]
62582,CENTISPACE-1 S13,2026-01-29 14:44:31.983648+00:00,2026-01-30 07:52:45.617664+00:00,17.14,7271.607,893.47,0.000891,54.981,58.778,1.2079,1e-05,0.0003,-2.5823,-0.0027,small,1.2079,True,da=+1.21km[small]
65259,OBJECT A,2026-02-18 08:13:37.285824+00:00,2026-03-01 05:02:02.349888+00:00,260.81,6886.57,508.43,0.001258,97.503,178.4908,-1.2064,-6.7e-05,-0.0004,10.7971,-0.0161,small,1.2064,True,da=-1.21km[small]
62577,CENTISPACE-1 S8,2026-01-02 02:00:06.864192+00:00,2026-01-02 15:36:24.638688+00:00,13.6,7234.383,856.25,0.000899,54.9837,159.1716,1.2059,-4.4e-05,0.0,-2.0851,-0.0002,small,1.2059,True,da=+1.21km[small]
66175,OBJECT A,2026-05-19 02:58:51.191904+00:00,2026-05-19 12:25:38.180928+00:00,9.45,6866.601,488.46,0.000365,97.4127,214.9555,1.2053,-8.8e-05,-0.0004,0.3897,-0.001,small,1.2053,True,da=+1.21km[small]
62583,CENTISPACE-1 S14,2026-01-15 23:39:15.017472+00:00,2026-01-16 13:18:15.677568+00:00,13.65,7250.437,872.3,0.000926,54.9818,109.3351,1.2052,-9.5e-05,0.0028,-2.092,-0.0163,small,1.2052,True,da=+1.21km[small]
62585,CENTISPACE-1 S16,2026-01-17 00:41:49.020576+00:00,2026-01-17 09:14:01.898016+00:00,8.54,7253.663,875.53,0.000839,54.9853,104.1495,1.2049,-4e-06,0.003,-1.3013,-0.0053,small,1.2049,True,da=+1.20km[small]
61902,OBJECT J,2026-01-05 02:37:16.313376+00:00,2026-01-06 08:41:41.100000+00:00,30.07,6891.644,513.51,0.002362,97.433,80.199,1.2019,-5.7e-05,0.0007,1.2304,-0.0011,small,1.2019,True,da=+1.20km[small]
49006,OBJECT D,2026-04-11 13:10:05.384352+00:00,2026-04-11 20:39:10.888416+00:00,7.48,6641.168,263.03,0.00082,97.2871,180.9542,-1.2014,3e-06,-0.0003,0.3417,-0.0006,small,1.2014,True,da=-1.20km[small]
62581,CENTISPACE-1 S12,2026-01-22 15:20:20.845824+00:00,2026-01-23 10:08:53.310336+00:00,18.81,7260.795,882.66,0.000883,54.9774,83.984,1.2004,1.4e-05,-0.0003,-2.8443,0.002,small,1.2004,True,da=+1.20km[small]
65122,GEESAT 4-04,2026-02-27 14:07:37.473024+00:00,2026-02-27 18:50:02.021568+00:00,4.71,6857.703,479.57,0.001044,49.9781,279.9896,1.2001,0.000155,0.0037,-0.9714,0.0033,small,1.2001,True,da=+1.20km[small]
51844,OBJECT W,2026-04-22 05:25:13.084032+00:00,2026-04-22 14:24:30.744576+00:00,8.99,6644.332,266.2,0.000726,97.3578,208.0101,-1.199,1.4e-05,-0.0004,0.4137,-0.0006,small,1.199,True,da=-1.20km[small]
62585,CENTISPACE-1 S16,2026-01-05 22:41:07.355328+00:00,2026-01-06 12:18:34.032096+00:00,13.62,7241.072,862.93,0.000875,54.9865,144.6431,1.1988,4.8e-05,0.0,-2.0806,0.0004,small,1.1988,True,da=+1.20km[small]
51949,OBJECT D,2026-01-12 17:26:51.063360+00:00,2026-01-14 15:17:29.514624+00:00,45.84,6888.168,510.03,0.011118,63.4584,80.0572,1.1987,5.2e-05,0.0004,-6.4925,0.0044,small,1.1987,True,da=+1.20km[small]
66176,OBJECT B,2026-04-11 18:21:42.346944+00:00,2026-04-17 17:57:34.282080+00:00,143.6,6779.797,401.66,0.007797,97.4241,183.4781,-1.198,-5.8e-05,0.0003,6.2127,-0.0109,small,1.198,True,da=-1.20km[small]
58503,OBJECT B,2026-05-15 06:34:34.707648+00:00,2026-05-16 02:10:00.642144+00:00,19.59,6670.646,292.51,0.000435,97.3925,173.0688,-1.1975,2.5e-05,0.0003,0.893,-0.0018,small,1.1975,True,da=-1.20km[small]
65226,OBJECT A,2026-01-23 15:16:11.856576+00:00,2026-01-27 13:04:11.851104+00:00,93.8,7172.155,794.02,0.000404,10.9982,155.8075,-0.0125,-1.4e-05,0.0007,-25.4729,-0.1197,none,1.1974,True,dOmega_res=-0.120deg
53450,OBJECT G,2026-04-22 04:43:15.234240+00:00,2026-04-23 14:05:14.622720+00:00,33.37,6699.308,321.17,0.000361,97.5495,244.2312,-1.1958,-1.2e-05,-0.0004,1.5306,-0.0023,small,1.1958,True,da=-1.20km[small]
61894,OBJECT A,2026-01-21 14:48:56.952576+00:00,2026-01-23 17:38:54.907872+00:00,50.83,6908.317,530.18,0.001942,97.4301,96.133,1.1956,-5e-05,-0.0004,2.0604,-0.0026,small,1.1956,True,da=+1.20km[small]
59812,OBJECT C,2026-05-24 22:50:27.697344+00:00,2026-05-25 04:49:42.367584+00:00,5.99,6640.85,262.71,0.000941,97.5392,251.5144,-1.1945,1e-05,0.0,0.2828,-0.0005,small,1.1945,True,da=-1.19km[small]
62584,CENTISPACE-1 S15,2026-02-09 22:53:50.039232+00:00,2026-02-10 10:56:09.095712+00:00,12.04,7288.465,910.33,0.000767,54.98,19.0173,1.1933,0.000162,0.0091,-1.7959,0.0015,small,1.1933,True,da=+1.19km[small]
58555,HONGHU 2,2026-02-28 22:54:42.948864+00:00,2026-03-01 11:33:49.068288+00:00,12.65,6889.201,511.06,0.003954,97.276,53.6883,-1.1924,-0.000104,-0.0001,0.5081,-0.0,small,1.1924,True,da=-1.19km[small]
58503,OBJECT B,2026-04-04 15:04:52.756896+00:00,2026-04-05 23:00:47.674368+00:00,31.93,6710.815,332.68,0.000517,97.4056,129.0895,-1.1923,-2.6e-05,0.0005,1.4281,-0.0026,small,1.1923,True,da=-1.19km[small]
67751,OBJECT F,2026-03-17 19:16:42.843360+00:00,2026-03-19 04:31:39.229536+00:00,33.25,6892.931,514.79,0.000637,97.4926,205.7596,1.192,-0.000141,0.0011,1.3686,-0.0029,small,1.192,True,da=+1.19km[small]
62584,CENTISPACE-1 S15,2026-02-17 11:38:17.399904+00:00,2026-02-17 20:14:54.424608+00:00,8.61,7295.201,917.06,0.000992,54.9884,352.1007,1.1915,9.3e-05,0.0003,-1.2805,0.0007,small,1.1915,True,da=+1.19km[small]
51948,OBJECT C,2026-02-02 12:29:36.792672+00:00,2026-02-04 08:45:22.171680+00:00,44.26,6888.208,510.07,0.009629,63.4862,8.3143,1.1909,2.8e-05,0.0009,-6.2623,0.0038,small,1.1909,True,da=+1.19km[small]
63429,HJS-6B,2026-02-10 15:30:58.868352+00:00,2026-02-11 03:59:51.721440+00:00,12.48,6830.299,452.16,0.000885,54.9913,231.0828,1.1905,7e-06,0.0001,-2.3388,-0.0003,small,1.1905,True,da=+1.19km[small]
62582,CENTISPACE-1 S13,2026-01-11 22:54:23.110560+00:00,2026-01-12 19:22:31.652256+00:00,20.47,7248.8,870.66,0.000892,54.9803,122.978,1.1902,-3.9e-05,0.0004,-3.114,0.0013,small,1.1902,True,da=+1.19km[small]
51946,OBJECT A,2026-01-12 16:55:25.205376+00:00,2026-01-13 07:09:04.423104+00:00,14.23,6888.312,510.17,0.010191,63.4739,78.3773,1.1896,-7.6e-05,-0.0001,-2.0135,0.0015,small,1.1896,True,da=+1.19km[small]
59812,OBJECT C,2026-05-17 00:06:02.147328+00:00,2026-05-17 12:08:41.265888+00:00,12.04,6666.442,288.3,0.000865,97.5411,242.5763,-1.1892,-9e-06,-0.0004,0.5601,-0.0022,small,1.1892,True,da=-1.19km[small]
44703,GAOFEN 7,2026-01-05 03:40:33.426624+00:00,2026-01-05 06:50:01.255200+00:00,3.16,6879.127,500.99,0.001307,97.267,72.5519,1.1877,-7.9e-05,-0.0001,0.1267,-0.0005,small,1.1877,True,da=+1.19km[small]
46462,JILIN-01 GAOFEN 3J,2026-04-27 11:15:28.028160+00:00,2026-04-27 20:15:41.586912+00:00,9.0,6651.962,273.83,0.000647,97.2253,177.1531,-1.1877,1.5e-05,-0.0001,0.405,-0.0009,small,1.1877,True,da=-1.19km[small]
61908,OBJECT Q,2026-03-19 08:38:29.376672+00:00,2026-03-26 03:42:28.519200+00:00,163.07,6892.584,514.45,0.001222,97.4195,152.7968,1.1874,-6.5e-05,-0.0015,6.6512,-0.0099,small,1.1874,True,da=+1.19km[small]
65124,GEESAT 4-06,2026-02-12 06:43:25.890528+00:00,2026-02-12 11:34:23.630016+00:00,4.85,6995.343,617.21,0.001978,49.985,33.2332,1.1854,-5e-05,0.0007,-0.9379,-0.0012,small,1.1854,True,da=+1.19km[small]
63292,OBJECT B,2026-04-26 08:40:14.917728+00:00,2026-04-27 22:46:52.946688+00:00,38.11,6906.332,528.2,0.003184,97.6432,257.1922,1.1851,9.9e-05,0.0002,1.5905,-0.002,small,1.1851,True,da=+1.19km[small]
63990,OBJECT J,2026-03-12 03:50:48.806304+00:00,2026-03-12 11:41:27.701952+00:00,7.84,6850.399,472.26,0.000659,97.3691,147.6911,1.185,1.9e-05,0.0006,0.325,-0.0002,small,1.185,True,da=+1.19km[small]
62582,CENTISPACE-1 S13,2026-02-09 06:28:53.099328+00:00,2026-02-09 11:38:22.073280+00:00,5.16,7288.187,910.05,0.000907,54.9582,20.482,0.0892,-2.3e-05,0.0237,-0.8258,-0.0551,none,1.185,True,di=+0.0237deg
62583,CENTISPACE-1 S14,2026-01-03 04:54:38.062944+00:00,2026-01-03 10:00:49.566240+00:00,5.1,7234.996,856.86,0.000875,54.9831,156.088,1.1836,-0.000154,-0.0003,-0.7877,-0.0059,small,1.1836,True,da=+1.18km[small]
63430,HJS-6C,2026-01-29 10:12:18.741024+00:00,2026-01-30 01:48:01.855872+00:00,15.6,6829.017,450.88,0.000732,54.9938,286.0321,1.1834,2.4e-05,0.0004,-2.9242,-0.0006,small,1.1834,True,da=+1.18km[small]
52389,JILIN-01 GAOFEN 3D 4,2026-04-24 22:13:18.822720+00:00,2026-04-25 04:12:19.459008+00:00,5.98,6637.921,259.78,0.000812,97.4925,234.45,-1.1832,7e-06,0.0,0.2814,-0.0004,small,1.1832,True,da=-1.18km[small]
53445,OBJECT B,2026-04-11 20:37:31.392768+00:00,2026-04-17 22:56:21.598656+00:00,146.31,6768.359,390.22,0.00034,97.5492,227.0462,-1.183,3.5e-05,0.0023,6.4748,-0.011,small,1.183,True,da=-1.18km[small]
52908,YAOGAN-35 02B,2026-04-18 08:53:55.583808+00:00,2026-04-21 23:19:33.100032+00:00,86.43,6788.326,410.19,0.000597,34.9962,93.5456,-1.182,3.9e-05,0.0014,-23.6838,-0.0438,small,1.182,True,da=-1.18km[small]
62581,CENTISPACE-1 S12,2026-02-06 13:30:30.335904+00:00,2026-02-07 01:32:02.414112+00:00,12.03,7283.491,905.35,0.000834,54.9775,30.0717,1.1813,-2.3e-05,0.0005,-1.7864,0.0136,small,1.1813,True,da=+1.18km[small]
59812,OBJECT C,2026-05-07 07:40:58.710144+00:00,2026-05-08 00:18:59.906304+00:00,16.63,6685.98,307.84,0.000746,97.5421,231.8031,-1.1812,1e-05,0.0002,0.7675,-0.0013,small,1.1812,True,da=-1.18km[small]
62190,HAISHAO 1,2026-03-31 23:21:34.144704+00:00,2026-04-02 10:35:11.702688+00:00,35.23,6750.297,372.16,0.000139,42.9807,106.9787,1.1803,1e-06,0.0,-8.7757,-0.0051,small,1.1803,True,da=+1.18km[small]
67477,TIANQI 38,2026-01-27 06:16:44.682528+00:00,2026-01-28 21:16:23.559456+00:00,38.99,7222.407,844.27,0.001087,44.98,351.394,1.1795,5.3e-05,-0.0001,-7.4121,-0.0028,small,1.1795,True,da=+1.18km[small]
59812,OBJECT C,2026-05-25 04:49:42.367584+00:00,2026-05-25 10:48:51.382944+00:00,5.99,6639.656,261.52,0.000951,97.5392,251.7972,-1.1787,7e-06,-0.0001,0.2828,-0.0006,small,1.1787,True,da=-1.18km[small]
62584,CENTISPACE-1 S15,2026-03-08 13:23:03.806016+00:00,2026-03-09 03:15:01.145952+00:00,13.87,7326.592,948.46,0.000962,54.9917,284.4824,1.1776,3.1e-05,-0.0054,-2.0355,-0.003,small,1.1776,True,da=+1.18km[small]
57727,YAOGAN-39 01A,2026-03-13 18:17:34.881792+00:00,2026-03-23 22:07:50.439648+00:00,243.84,6874.788,496.65,0.000357,35.0038,8.8473,-0.02,-0.000141,-0.0014,-63.8995,-0.1177,none,1.1773,True,dOmega_res=-0.118deg
51844,OBJECT W,2026-04-29 19:30:24.047712+00:00,2026-04-29 22:28:31.231776+00:00,2.97,6603.636,225.5,0.001006,97.3529,216.4574,-1.1764,4e-06,0.0,0.1393,-0.0004,small,1.1764,True,da=-1.18km[small]
60462,YAOGAN-43 O1E,2026-02-09 14:09:21.173760+00:00,2026-02-09 18:52:31.924704+00:00,4.72,6874.148,496.01,0.000511,34.9908,242.7523,1.1743,4.7e-05,0.0003,-1.2402,-0.0054,small,1.1743,True,da=+1.17km[small]
44315,OBJECT F,2026-03-16 00:29:53.988864+00:00,2026-03-17 03:50:11.514336+00:00,27.34,6713.5,335.36,0.00088,44.9738,40.8987,-1.1741,1.6e-05,0.0002,-6.7147,-0.0017,small,1.1741,True,da=-1.17km[small]
62576,CENTISPACE-1 S7,2026-01-23 20:15:06.288192+00:00,2026-01-24 06:30:53.353440+00:00,10.26,7262.447,884.31,0.000887,54.9754,80.2326,1.1737,-4.3e-05,0.0014,-1.5545,-0.0026,small,1.1737,True,da=+1.17km[small]
61193,JILIN-01 KUANFU 02B 5,2026-01-27 23:24:18.828288+00:00,2026-01-28 21:40:41.794464+00:00,22.27,6914.786,536.65,0.001393,97.5622,119.6814,1.1735,-0.000102,0.0001,0.9153,-0.0017,small,1.1735,True,da=+1.17km[small]
58503,OBJECT B,2026-05-12 19:46:41.719008+00:00,2026-05-13 19:54:18.906336+00:00,24.13,6673.548,295.41,0.000362,97.3923,170.3922,-1.1725,2.2e-05,0.0,1.0978,-0.0025,small,1.1725,True,da=-1.17km[small]
44315,OBJECT F,2026-04-10 11:28:54.727680+00:00,2026-04-10 20:29:49.428384+00:00,9.02,6665.552,287.42,0.001549,44.9678,249.3128,-1.1724,-1e-06,-0.0001,-2.2708,-0.0006,small,1.1724,True,da=-1.17km[small]
63431,HJS-6D,2026-05-13 21:29:05.723232+00:00,2026-05-14 05:20:34.342080+00:00,7.86,6863.849,485.71,0.000284,54.989,178.5563,1.1723,-0.0,0.0,-1.4448,0.0025,small,1.1723,True,da=+1.17km[small]
63430,HJS-6C,2026-02-02 15:35:08.814912+00:00,2026-02-03 02:30:19.531872+00:00,10.92,6829.967,451.83,0.00078,54.992,267.0343,1.1713,-2.8e-05,-0.0001,-2.0464,-0.0002,small,1.1713,True,da=+1.17km[small]
62585,CENTISPACE-1 S16,2026-03-14 22:01:13.841184+00:00,2026-03-15 15:22:46.785792+00:00,17.36,7334.466,956.33,0.000892,54.9876,260.9109,1.1708,-1.2e-05,-0.0016,-2.5357,-0.0005,small,1.1708,True,da=+1.17km[small]
62582,CENTISPACE-1 S13,2026-03-05 03:01:23.649888+00:00,2026-03-05 15:08:46.594176+00:00,12.12,7322.911,944.77,0.000909,54.98,295.5121,1.1706,-0.000111,0.0022,-1.7851,-0.0046,small,1.1706,True,da=+1.17km[small]
62583,CENTISPACE-1 S14,2026-03-02 03:34:58.922112+00:00,2026-03-02 15:41:39.617664+00:00,12.11,7318.126,939.99,0.000832,54.9843,307.0968,1.1705,-0.000155,-0.0073,-1.7922,-0.0093,small,1.1705,True,da=+1.17km[small]
65128,GEESAT 4-10,2026-03-24 15:30:22.191552+00:00,2026-03-24 21:55:27.239808+00:00,6.42,6960.693,582.56,0.004693,49.9876,158.7821,1.1699,-0.000153,0.0035,-1.2628,-0.0015,small,1.1699,True,da=+1.17km[small]
63429,HJS-6B,2026-04-18 20:52:02.354016+00:00,2026-04-21 22:27:22.486752+00:00,73.59,6847.35,469.21,0.000779,54.9911,289.6825,1.1691,-4.2e-05,0.0,-13.6685,-0.0008,small,1.1691,True,da=+1.17km[small]
67751,OBJECT F,2026-05-01 06:29:11.458464+00:00,2026-05-02 20:35:40.375680+00:00,38.11,6906.117,527.98,0.000766,97.5013,249.5729,1.1682,-4.8e-05,0.002,1.5621,-0.0012,small,1.1682,True,da=+1.17km[small]
62584,CENTISPACE-1 S15,2026-01-11 20:11:02.974560+00:00,2026-01-12 13:14:07.291392+00:00,17.05,7247.314,869.18,0.000684,54.9866,124.3331,1.168,9.4e-05,-0.0005,-2.5944,0.0022,small,1.168,True,da=+1.17km[small]
51949,OBJECT D,2026-02-02 11:21:35.460576+00:00,2026-02-04 07:37:24.985056+00:00,44.26,6888.333,510.2,0.011066,63.4601,9.5204,1.1677,7.8e-05,0.0008,-6.269,0.003,small,1.1677,True,da=+1.17km[small]
