sat,win_start_tai,n_burns,clean,da_obs_m,di_obs_mdeg,dv_along_truth,dv_along_rec,dv_cross_truth,dv_cross_rec,dv_mag_truth
CryoSat-2,2022-06-09T18:53:00,1,0,-16.52414310046879,0.39999999999906777,-0.007578,-0.008724211906919901,0.0,0.05231935350255513,0.007578
CryoSat-2,2022-06-20T18:29:00,2,0,175.32133629356395,0.10000000000331966,0.062541,0.09256087026050588,0.000628,0.013079691790821125,0.06254799999999999
CryoSat-2,2022-06-20T21:48:00,1,0,175.23986688320292,0.10000000000331966,0.031121,0.09251786372385039,0.000314,0.013079692037046939,0.031124
CryoSat-2,2022-06-23T17:33:00,2,0,148.86644215857814,0.19999999999242846,0.07972,0.07859154255145234,0.000806,0.026159109452511497,0.079728
CryoSat-2,2022-06-27T17:26:00,1,1,68.06806586246239,0.45000000001493845,0.03729,0.03593538435915081,0.000377,0.058857990853749646,0.037295
CryoSat-2,2022-07-14T14:37:00,1,1,22.30451555169566,0.0999999999891088,0.013071,0.011775100844247726,0.000131,0.013079482810472446,0.013073
CryoSat-2,2022-08-03T17:18:00,1,1,16.627390725261648,-0.39999999999906777,0.00956,0.008778030791568818,9.6e-05,-0.0523179777195278,0.009561
CryoSat-2,2022-09-01T17:13:00,1,1,7.67166078730952,-0.6000000000057071,0.00476,0.0040500691220296614,4.8e-05,-0.07847696935484924,0.00476
CryoSat-2,2022-09-29T16:20:00,1,1,17.621288624468434,-0.6500000000073669,0.011285,0.009302734634761558,0.000113,-0.08501671186306393,0.011286
CryoSat-2,2022-10-02T19:36:00,1,0,-33.2316970843749,-0.5000000000023874,-0.014712,-0.017543929593900037,0.0,-0.06539754029917269,0.014712
CryoSat-2,2022-10-05T19:26:00,1,0,34.50271218025591,-0.39999999999906777,0.021486,0.018214872465233945,0.000218,-0.05231797377979559,0.021488
CryoSat-2,2022-10-27T17:06:00,1,1,24.20113565858628,-0.24999999999408828,0.015789,0.012776408265244319,0.00016,-0.03269873701239673,0.01579
CryoSat-2,2022-11-22T16:17:00,1,1,23.612795337612624,-0.10000000000331966,0.015023,0.012465893459394905,0.00015,-0.013079524650903293,0.015024
CryoSat-2,2022-12-01T18:30:00,1,1,18.37572702606849,0.05000000000165983,0.012375,0.00970104224076764,0.000123,0.006539751568539605,0.012376
CryoSat-2,2022-12-21T19:30:00,1,1,27.955470188317122,0.4000000000132786,0.018274,0.014758414732708494,0.000184,0.05231797417802983,0.018276
CryoSat-2,2023-01-12T18:48:00,1,1,28.36932501213596,0.5000000000023874,0.020455,0.014976985655704614,0.000208,0.06539759329190174,0.020457
CryoSat-2,2023-01-24T15:06:00,1,1,35.82589009147341,0.5000000000023874,0.023924,0.018913393536798526,0.00024,0.06539744566477507,0.023927
CryoSat-2,2023-02-13T17:25:00,1,1,42.407333090523025,0.10000000000331966,0.031378,0.02238809157532414,0.000317,0.01307952570789957,0.031382
CryoSat-2,2023-02-21T15:55:00,1,1,14.966918497520965,0.10000000000331966,0.011872,0.007901406806078861,0.000119,0.01307948470112339,0.011873
CryoSat-2,2023-03-08T16:14:00,1,1,44.53557374563388,-0.15000000000497948,0.032375,0.02351141633891578,0.000323,-0.019619222714068872,0.032379
CryoSat-2,2023-03-23T16:37:00,1,1,30.20265987561288,-0.2999999999957481,0.023868,0.015944808608168902,0.000238,-0.03923851705313505,0.02387
CryoSat-2,2023-04-05T17:03:00,1,1,15.023907580143714,-0.6000000000057071,0.012602,0.007931524353494195,0.000124,-0.07847701242462041,0.012604
CryoSat-2,2023-04-20T17:24:00,1,1,21.455467387568206,-0.5999999999914962,0.016368,0.011326898534858595,0.000162,-0.07847696856023963,0.016369
CryoSat-2,2023-05-11T17:33:00,1,1,31.823827998778143,-0.34999999999740794,0.020019,0.01680062516278929,0.000199,-0.04577823142923055,0.020022
CryoSat-2,2023-06-12T18:10:00,1,1,34.003929001301,-0.2999999999957481,0.021291,0.01795166021549187,0.000216,-0.03923855921735001,0.021294
CryoSat-2,2023-08-31T15:40:00,1,1,38.4867699476672,0.5999999999914962,0.023717,0.020318161762175598,0.000237,0.07847696369563156,0.02372
CryoSat-2,2023-09-20T16:42:00,1,1,41.56981652795366,0.4500000000007276,0.02824,0.021945753633248292,0.000281,0.05885769756451192,0.028243
CryoSat-2,2023-10-04T16:15:00,1,1,42.29345364183246,0.34999999999740794,0.028704,0.02232772791362311,0.000297,0.04577817368746423,0.028708
CryoSat-2,2023-10-18T15:34:00,1,1,45.8555727645944,0.24999999999408828,0.029375,0.024208235437503393,0.000294,0.03269868624172836,0.029379
CryoSat-2,2023-11-08T15:56:00,1,1,46.3964873142686,0.2999999999957481,0.031028,0.024493822543352375,0.000309,0.039238437156427726,0.031032
CryoSat-2,2023-11-22T10:38:00,1,1,7.1290489058810635,0.10000000000331966,0.008274,0.003763605932390183,8e-05,0.013079489941092641,0.008275
CryoSat-2,2023-12-05T14:18:00,1,1,33.119373022600485,-0.10000000000331966,0.020069,0.017484543543721455,0.000203,-0.013079486346684386,0.020072
CryoSat-2,2023-12-21T17:08:00,1,1,12.851808060077019,-0.25000000000829914,0.01122,0.00678479974156088,0.000105,-0.03269873118873648,0.011221
CryoSat-2,2024-01-09T15:42:00,1,1,29.940244947283645,-0.6000000000057071,0.019,0.015806295498687024,0.000177,-0.07847707199793649,0.019003
CryoSat-2,2024-01-25T15:10:00,1,1,34.669030235818354,-0.5499999999898364,0.021465,0.018302756158971697,0.000197,-0.07193731888632476,0.021468
CryoSat-2,2024-02-15T15:21:00,1,1,34.668960352973954,-0.2000000000066393,0.023004,0.018302628370363762,0.000213,-0.02615898174695283,0.023007
CryoSat-2,2024-03-07T17:10:00,1,1,32.1204027532076,0.2000000000066393,0.022168,0.01695719253942935,0.000203,0.026158988290152646,0.022171
CryoSat-2,2024-03-25T13:17:00,1,1,45.05856314244738,0.44999999998651674,0.031667,0.023787636494515794,0.000284,0.058857768173542546,0.031671
CryoSat-2,2024-04-11T15:14:00,1,1,36.29851824280195,0.34999999999740794,0.022481,0.01916301772325079,0.000209,0.045778301015537703,0.022484
CryoSat-2,2024-04-24T15:38:00,1,1,55.10932099423371,0.5999999999914962,0.039698,0.029093682081209066,0.000365,0.07847700459386055,0.039703
CryoSat-2,2024-05-07T12:10:00,1,1,31.866488133346138,0.2999999999957481,0.020765,0.016823062063300035,0.000184,0.03923841839159917,0.020767
CryoSat-2,2024-05-22T14:46:00,1,1,65.29038745611615,0.39999999999906777,0.042024,0.03446830944848545,0.000387,0.05231788696139987,0.04203
CryoSat-2,2024-06-13T15:45:00,1,1,33.96841629182745,0.19999999999242846,0.023075,0.01793280651562979,0.000214,0.026158988174113055,0.023078
CryoSat-2,2024-07-04T15:54:00,1,1,34.15906268583058,-0.2000000000066393,0.022028,0.01803339992734866,0.000208,-0.026158962183396004,0.022031
CryoSat-2,2024-07-23T12:39:00,1,1,41.157689493047656,-0.4500000000007276,0.026295,0.02172822046091656,0.000245,-0.05885773284620954,0.026298
CryoSat-2,2024-08-08T17:16:00,1,1,25.097428706430946,-0.5000000000023874,0.021313,0.013249596167682611,0.000195,-0.0653974929745445,0.021316
CryoSat-2,2024-08-15T17:52:00,1,1,29.211948228294204,-0.7499999999964757,0.023824,0.015421773403381791,0.000223,-0.09809626828824151,0.023827
CryoSat-2,2024-09-03T13:10:00,1,1,50.39996657160373,-0.7999999999981355,0.035953,0.026607642162453676,0.000334,-0.10463620803772009,0.035958
CryoSat-2,2024-09-16T18:33:00,1,1,47.48819398264459,-0.7999999999981355,0.033991,0.02507018021680995,0.000301,-0.10463585946805913,0.033995
CryoSat-2,2024-10-09T03:46:00,1,1,71.75903430834296,-0.5500000000040473,0.047425,0.03788387447834475,0.000433,-0.07193748471266971,0.047431
CryoSat-2,2024-10-29T17:51:00,1,1,75.90109030570602,-0.39999999999906777,0.05242,0.040070622892260495,0.00048,-0.052318181768017676,0.052427
CryoSat-2,2024-11-12T17:34:00,1,1,72.89486064746598,-0.05000000000165983,0.045684,0.038483259505676014,0.000421,-0.00653975696155618,0.04569
CryoSat-2,2024-12-05T17:40:00,1,1,36.63045979646995,0.2000000000066393,0.027375,0.01933833904976772,0.000258,0.02615906520772854,0.027379
CryoSat-2,2024-12-19T15:32:00,1,1,70.18502152095607,0.15000000000497948,0.042321,0.037052900788596216,0.000388,0.019619313603168157,0.042327
CryoSat-2,2025-01-07T14:07:00,1,1,71.96105682487541,0.2999999999957481,0.044209,0.037990545762264544,0.000409,0.03923863393830361,0.044215
CryoSat-2,2025-01-28T15:57:00,1,1,47.05443489092431,0.0999999999891088,0.031942,0.02484149693052514,0.000297,0.013079536621319096,0.031946
CryoSat-2,2025-02-11T15:33:00,1,1,43.978172487186384,0.0,0.027711,0.023217196632206283,0.000256,0.0,0.027715
CryoSat-2,2025-02-27T18:24:00,1,1,37.16520192756434,-0.19999999999242846,0.025364,0.019620497083954535,0.000236,-0.02615899913156135,0.025368
CryoSat-2,2025-03-18T16:56:00,1,1,55.480514031842176,-0.30000000000995897,0.035884,0.029289758403226052,0.000333,-0.039238553030239584,0.035889
CryoSat-2,2025-03-28T16:41:00,1,1,35.82588466360903,-0.2999999999957481,0.025088,0.01891345590215356,0.00023,-0.039238512508244,0.025091
CryoSat-2,2025-04-23T12:24:00,1,1,50.38993622019916,-0.5000000000023874,0.03113,0.02660244423363558,0.000288,-0.06539770983165422,0.031134
CryoSat-2,2025-05-27T14:45:00,1,1,29.965999008709332,-0.39999999999906777,0.018343,0.015819899477519883,0.000171,-0.05231805647200766,0.018345
CryoSat-2,2025-06-17T13:13:00,2,1,302.212534438695,-0.0999999999891088,0.162252,0.15954718273639285,0.00151,-0.013079531264276977,0.162272
CryoSat-2,2025-07-08T12:36:00,2,1,-279.502707852771,0.19999999999242846,-0.144882,-0.14754909244406064,0.0,0.026158537619621787,0.144882
CryoSat-2,2025-07-24T16:34:00,1,1,27.899853350390913,0.24999999999408828,0.016824,0.014729158245956988,0.000158,0.032698811617827284,0.016826
CryoSat-2,2025-08-14T15:39:00,1,1,32.28319471509167,0.5500000000040473,0.018818,0.017043181997309403,0.000176,0.07193728443662797,0.018821
CryoSat-2,2025-09-04T15:55:00,1,1,34.17666418954468,0.5999999999914962,0.021749,0.01804290643045583,0.000201,0.07847719716010365,0.021752
CryoSat-2,2025-09-25T16:17:00,1,1,31.854690389081952,0.7999999999981355,0.022273,0.01681704791143294,0.000209,0.10463622653514969,0.022276
CryoSat-2,2025-10-07T14:26:00,1,1,52.24296280903218,0.5000000000023874,0.030439,0.027580334699158115,0.000283,0.06539740869970975,0.030443
CryoSat-2,2025-10-30T16:34:00,1,1,43.495896468812134,0.15000000000497948,0.025435,0.022962756846794767,0.00024,0.01961928295406257,0.025438
CryoSat-2,2025-11-20T15:19:00,1,1,36.92734569085587,0.0,0.022174,0.019495044128843685,0.000208,0.0,0.022177
CryoSat-2,2025-12-04T16:42:00,1,1,23.13875104118779,0.0999999999891088,0.017599,0.012215587776167118,0.000164,0.013079509062833937,0.017602
CryoSat-2,2025-12-18T16:27:00,1,1,16.901078233786393,-0.2000000000066393,0.010296,0.00892250999107697,9.6e-05,-0.026158981497716602,0.010297
CryoSat-2,2026-01-08T15:11:00,1,1,28.923359897817136,-0.39999999999906777,0.016776,0.015269479453009917,0.000156,-0.05231807781615299,0.016778
CryoSat-2,2026-01-29T18:54:00,1,1,29.638672744113137,-0.10000000000331966,0.018606,0.01564712137278892,0.000173,-0.013079521557987077,0.018608
CryoSat-2,2026-02-19T19:21:00,1,1,26.71702626230399,-0.05000000000165983,0.016724,0.014104691860243442,0.000155,-0.0065397597024780905,0.016726
CryoSat-2,2026-03-12T23:01:00,1,1,24.867537063983036,0.19999999999242846,0.01705,0.013128297537570374,0.000157,0.026159041852925943,0.017052
CryoSat-2,2026-04-01T19:14:00,1,1,37.79432175360853,0.39999999999906777,0.023921,0.019952574689062592,0.000222,0.052317953288373985,0.023924
CryoSat-2,2026-05-05T21:47:00,1,1,37.78946178044862,0.7000000000090267,0.022285,0.019950144538158188,0.000205,0.09155662561719566,0.022288
CryoSat-2,2026-06-03T20:24:00,1,1,29.264072884870984,0.2999999999957481,0.017299,0.015449216767346945,0.000158,0.03923844412003913,0.017301
CryoSat-2,2026-07-01T19:53:00,1,1,25.01275268241443,-0.0999999999891088,0.014278,0.013204840105230552,0.000133,-0.013079480978733824,0.01428
