NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
48487,2021-040BM,STARLINK-2494,482.3
48553,2021-041A,STARLINK-2063,482.4
48554,2021-041B,STARLINK-2139,482.4
48555,2021-041C,STARLINK-2145,554.4
48556,2021-041D,STARLINK-2151,482.4
48557,2021-041E,STARLINK-2155,482.4
48558,2021-041F,STARLINK-2166,482.4
48562,2021-041K,STARLINK-2187,456.6
48563,2021-041L,STARLINK-2188,482.4
48564,2021-041M,STARLINK-2190,482.4
48566,2021-041P,STARLINK-2214,554.3
48568,2021-041R,STARLINK-2217,482.4
48569,2021-041S,STARLINK-2219,482.4
48570,2021-041T,STARLINK-2220,554.4
48571,2021-041U,STARLINK-2221,482.3
48572,2021-041V,STARLINK-2222,554.3
48573,2021-041W,STARLINK-2224,482.3
48574,2021-041X,STARLINK-2225,482.3
48575,2021-041Y,STARLINK-2227,482.4
48576,2021-041Z,STARLINK-2228,482.4
48577,2021-041AA,STARLINK-2231,482.4
48578,2021-041AB,STARLINK-2232,482.4
48580,2021-041AD,STARLINK-2234,482.4
48581,2021-041AE,STARLINK-2235,554.3
48582,2021-041AF,STARLINK-2236,549.5
48583,2021-041AG,STARLINK-2237,554.3
48584,2021-041AH,STARLINK-2238,424.1
48586,2021-041AK,STARLINK-2241,554.3
48589,2021-041AN,STARLINK-2245,482.4
48592,2021-041AR,STARLINK-2249,522.0
48593,2021-041AS,STARLINK-2250,482.4
48594,2021-041AT,STARLINK-2251,498.3
48595,2021-041AU,STARLINK-2252,554.3
48596,2021-041AV,STARLINK-2253,482.4
48597,2021-041AW,STARLINK-2255,482.4
48602,2021-041BB,STARLINK-2713,482.2
48603,2021-041BC,STARLINK-2714,493.5
48604,2021-041BD,STARLINK-2757,554.3
48639,2021-044B,STARLINK-2739,482.4
48640,2021-044C,STARLINK-2736,482.4
48641,2021-044D,STARLINK-2754,482.4
48642,2021-044E,STARLINK-2646,482.4
48643,2021-044F,STARLINK-2704,482.3
48644,2021-044G,STARLINK-2695,482.4
48646,2021-044J,STARLINK-2732,482.4
48648,2021-044L,STARLINK-2521,482.4
48649,2021-044M,STARLINK-2673,482.4
48650,2021-044N,STARLINK-2672,482.4
48651,2021-044P,STARLINK-2731,482.4
48652,2021-044Q,STARLINK-2727,430.3
48653,2021-044R,STARLINK-2720,482.4
48655,2021-044T,STARLINK-2657,482.3
48656,2021-044U,STARLINK-2701,482.3
48657,2021-044V,STARLINK-2734,482.3
48658,2021-044W,STARLINK-2647,482.3
48659,2021-044X,STARLINK-2717,481.9
48662,2021-044AA,STARLINK-2726,485.3
48663,2021-044AB,STARLINK-2667,482.4
48666,2021-044AE,STARLINK-2666,484.9
48667,2021-044AF,STARLINK-2735,485.3
48668,2021-044AG,STARLINK-2738,482.4
48669,2021-044AH,STARLINK-2707,482.3
48670,2021-044AJ,STARLINK-2763,482.4
48671,2021-044AK,STARLINK-2745,486.0
48672,2021-044AL,STARLINK-2705,482.4
48673,2021-044AM,STARLINK-2711,485.2
48674,2021-044AN,STARLINK-2712,489.8
48676,2021-044AQ,STARLINK-2746,496.0
48678,2021-044AS,STARLINK-2615,482.4
48679,2021-044AT,STARLINK-2648,486.5
48681,2021-044AV,STARLINK-2725,482.4
48682,2021-044AW,STARLINK-2743,482.4
48683,2021-044AX,STARLINK-2756,482.4
48684,2021-044AY,STARLINK-2741,482.5
48685,2021-044AZ,STARLINK-2751,482.4
48686,2021-044BA,STARLINK-2629,484.9
48687,2021-044BB,STARLINK-2627,482.4
48688,2021-044BC,STARLINK-2742,482.4
48690,2021-044BE,STARLINK-2740,482.4
48691,2021-044BF,STARLINK-2750,482.3
48692,2021-044BG,STARLINK-2752,480.1
48693,2021-044BH,STARLINK-2618,482.4
48694,2021-044BJ,STARLINK-2748,482.3
48695,2021-044BK,STARLINK-2616,482.4
48696,2021-044BL,STARLINK-2753,482.4
48880,2021-059B,STARLINK-3004,570.2
48881,2021-059C,STARLINK-3005,570.2
49131,2021-082B,STARLINK-3096,415.6
49132,2021-082C,STARLINK-3090,579.2
49133,2021-082D,STARLINK-3077,579.2
49134,2021-082E,STARLINK-3078,579.2
49135,2021-082F,STARLINK-3073,579.2
49137,2021-082H,STARLINK-3055,581.7
49138,2021-082J,STARLINK-3058,579.2
49139,2021-082K,STARLINK-3057,579.2
49141,2021-082M,STARLINK-3093,579.2
49143,2021-082P,STARLINK-3109,581.7
49144,2021-082Q,STARLINK-3100,579.2
49145,2021-082R,STARLINK-3119,579.3
49146,2021-082S,STARLINK-3116,581.7
49147,2021-082T,STARLINK-3071,579.2
49148,2021-082U,STARLINK-3048,581.7
49151,2021-082X,STARLINK-3102,579.2
49153,2021-082Z,STARLINK-3072,579.2
49154,2021-082AA,STARLINK-3068,581.7
49155,2021-082AB,STARLINK-3060,579.2
49156,2021-082AC,STARLINK-3085,579.3
49157,2021-082AD,STARLINK-3051,559.5
49158,2021-082AE,STARLINK-3083,375.8
49159,2021-082AF,STARLINK-3056,579.2
49160,2021-082AG,STARLINK-3095,579.2
49161,2021-082AH,STARLINK-3080,579.2
49163,2021-082AK,STARLINK-3088,581.8
49164,2021-082AL,STARLINK-3106,579.2
49165,2021-082AM,STARLINK-3052,579.2
49166,2021-082AN,STARLINK-3089,581.7
49167,2021-082AP,STARLINK-3054,579.2
49169,2021-082AR,STARLINK-3046,579.2
49171,2021-082AT,STARLINK-3107,539.4
49173,2021-082AV,STARLINK-3045,579.2
49175,2021-082AX,STARLINK-3087,581.7
49176,2021-082AY,STARLINK-3069,579.2
49177,2021-082AZ,STARLINK-3103,579.2
49178,2021-082BA,STARLINK-3086,579.2
49179,2021-082BB,STARLINK-3043,579.2
49181,2021-082BD,STARLINK-3059,579.2
49408,2021-104A,STARLINK-3151,445.1
49409,2021-104B,STARLINK-3075,546.9
49410,2021-104C,STARLINK-3147,546.9
49411,2021-104D,STARLINK-3162,546.9
49413,2021-104F,STARLINK-3157,546.9
49414,2021-104G,STARLINK-3146,546.9
49415,2021-104H,STARLINK-3159,546.9
49416,2021-104J,STARLINK-3133,546.9
49417,2021-104K,STARLINK-3154,546.9
49418,2021-104L,STARLINK-3111,546.9
49419,2021-104M,STARLINK-3120,547.0
49420,2021-104N,STARLINK-3110,546.8
49421,2021-104P,STARLINK-3112,546.9
49422,2021-104Q,STARLINK-3161,546.9
49424,2021-104S,STARLINK-3135,546.9
49425,2021-104T,STARLINK-3139,546.9
49426,2021-104U,STARLINK-3114,546.9
49427,2021-104V,STARLINK-3131,546.9
49428,2021-104W,STARLINK-3121,546.9
49430,2021-104Y,STARLINK-3138,546.8
49431,2021-104Z,STARLINK-3153,546.9
49432,2021-104AA,STARLINK-3158,546.9
49433,2021-104AB,STARLINK-3079,546.9
49434,2021-104AC,STARLINK-3134,546.7
49435,2021-104AD,STARLINK-3117,546.9
49436,2021-104AE,STARLINK-3049,546.9
49437,2021-104AF,STARLINK-3130,546.9
49438,2021-104AG,STARLINK-3044,546.9
49440,2021-104AJ,STARLINK-3105,546.9
49441,2021-104AK,STARLINK-3128,546.9
49442,2021-104AL,STARLINK-3098,546.8
49443,2021-104AM,STARLINK-3136,546.9
49444,2021-104AN,STARLINK-3126,546.9
49445,2021-104AP,STARLINK-3122,546.9
49446,2021-104AQ,STARLINK-3099,546.8
49447,2021-104AR,STARLINK-3115,546.9
49449,2021-104AT,STARLINK-3137,444.9
49450,2021-104AU,STARLINK-3127,546.9
49451,2021-104AV,STARLINK-3125,546.9
49452,2021-104AW,STARLINK-3150,547.1
49453,2021-104AX,STARLINK-3129,546.9
49454,2021-104AY,STARLINK-3160,546.9
49455,2021-104AZ,STARLINK-3145,546.9
49456,2021-104BA,STARLINK-3124,547.0
49457,2021-104BB,STARLINK-3132,546.9
49458,2021-104BC,STARLINK-3156,546.9
49459,2021-104BD,STARLINK-3141,546.9
49460,2021-104BE,STARLINK-3140,546.8
49724,2021-115A,STARLINK-3219,546.8
49725,2021-115B,STARLINK-3218,546.9
49727,2021-115D,STARLINK-3242,546.8
49728,2021-115E,STARLINK-3240,546.8
49729,2021-115F,STARLINK-3251,546.9
49730,2021-115G,STARLINK-3249,546.9
49732,2021-115J,STARLINK-3246,546.9
49733,2021-115K,STARLINK-3252,546.9
49734,2021-115L,STARLINK-3238,546.9
49735,2021-115M,STARLINK-3113,547.0
49736,2021-115N,STARLINK-3148,546.9
49737,2021-115P,STARLINK-3225,546.8
49738,2021-115Q,STARLINK-3143,546.8
49739,2021-115R,STARLINK-3155,546.9
49740,2021-115S,STARLINK-3226,546.9
49741,2021-115T,STARLINK-3244,546.9
49742,2021-115U,STARLINK-3202,546.9
49743,2021-115V,STARLINK-3239,546.9
49744,2021-115W,STARLINK-3231,546.9
49745,2021-115X,STARLINK-3241,546.9
49746,2021-115Y,STARLINK-3233,546.9
49747,2021-115Z,STARLINK-3247,546.8
49748,2021-115AA,STARLINK-3248,546.9
49749,2021-115AB,STARLINK-3250,546.9
49750,2021-115AC,STARLINK-3236,546.9
49751,2021-115AD,STARLINK-3229,546.8
49752,2021-115AE,STARLINK-3209,546.8
49753,2021-115AF,STARLINK-3200,546.8
49754,2021-115AG,STARLINK-3193,546.9
49755,2021-115AH,STARLINK-3210,546.9
49756,2021-115AJ,STARLINK-3207,546.9
49757,2021-115AK,STARLINK-3197,546.9
49758,2021-115AL,STARLINK-3194,546.9
49759,2021-115AM,STARLINK-3204,546.9
49760,2021-115AN,STARLINK-3199,546.9
49761,2021-115AP,STARLINK-3203,546.9
49762,2021-115AQ,STARLINK-3195,546.9
49763,2021-115AR,STARLINK-3198,546.9
49765,2021-115AT,STARLINK-3227,546.9
49766,2021-115AU,STARLINK-3190,546.9
49767,2021-115AV,STARLINK-3192,546.9
49768,2021-115AW,STARLINK-3196,546.9
49769,2021-115AX,STARLINK-3208,546.9
49770,2021-115AY,STARLINK-3191,547.0
49771,2021-115AZ,STARLINK-3201,546.8
50159,2021-125D,STARLINK-3297,546.8
50161,2021-125F,STARLINK-3304,546.9
50163,2021-125H,STARLINK-3306,546.9
50165,2021-125K,STARLINK-3298,546.9
50166,2021-125L,STARLINK-3305,546.9
50167,2021-125M,STARLINK-3271,546.9
50169,2021-125P,STARLINK-3301,546.9
50170,2021-125Q,STARLINK-3245,546.9
50171,2021-125R,STARLINK-3286,546.9
50172,2021-125S,STARLINK-3287,546.9
50173,2021-125T,STARLINK-3289,540.4
50174,2021-125U,STARLINK-3292,546.9
50175,2021-125V,STARLINK-3291,546.9
50176,2021-125W,STARLINK-3293,546.9
50177,2021-125X,STARLINK-3282,546.9
50179,2021-125Z,STARLINK-3283,546.9
50180,2021-125AA,STARLINK-3265,546.9
50181,2021-125AB,STARLINK-3285,546.9
50182,2021-125AC,STARLINK-3277,546.9
50183,2021-125AD,STARLINK-3281,546.9
50185,2021-125AF,STARLINK-3279,546.9
50186,2021-125AG,STARLINK-3274,546.9
50187,2021-125AH,STARLINK-3272,545.6
50189,2021-125AK,STARLINK-3276,533.5
50190,2021-125AL,STARLINK-3268,546.9
50191,2021-125AM,STARLINK-3273,546.9
50192,2021-125AN,STARLINK-3259,546.8
50193,2021-125AP,STARLINK-3261,546.9
50195,2021-125AR,STARLINK-3266,546.9
50197,2021-125AT,STARLINK-3267,546.9
50198,2021-125AU,STARLINK-3264,546.9
50199,2021-125AV,STARLINK-3270,546.8
50200,2021-125AW,STARLINK-3235,546.8
50201,2021-125AX,STARLINK-3255,330.4
50202,2021-125AY,STARLINK-3256,546.8
50203,2021-125AZ,STARLINK-3257,546.9
50204,2021-125BA,STARLINK-3254,546.9
50205,2021-125BB,STARLINK-3260,546.9
50804,2022-001B,STARLINK-3323,546.8
50805,2022-001C,STARLINK-3333,546.9
50806,2022-001D,STARLINK-3335,546.9
50808,2022-001F,STARLINK-3355,546.9
50809,2022-001G,STARLINK-3232,546.8
50812,2022-001K,STARLINK-3338,546.9
50813,2022-001L,STARLINK-3349,459.9
50814,2022-001M,STARLINK-3324,546.9
50815,2022-001N,STARLINK-3234,546.8
50816,2022-001P,STARLINK-3342,529.8
50817,2022-001Q,STARLINK-3341,546.9
50818,2022-001R,STARLINK-3336,546.9
50819,2022-001S,STARLINK-3327,546.8
50820,2022-001T,STARLINK-3339,546.9
50821,2022-001U,STARLINK-3346,546.9
50822,2022-001V,STARLINK-3343,546.9
50823,2022-001W,STARLINK-3334,546.9
50825,2022-001Y,STARLINK-3332,546.9
50827,2022-001AA,STARLINK-3329,546.8
50828,2022-001AB,STARLINK-3290,546.8
50829,2022-001AC,STARLINK-3294,546.8
50830,2022-001AD,STARLINK-3278,546.8
50831,2022-001AE,STARLINK-3299,546.9
50832,2022-001AF,STARLINK-3328,546.9
50834,2022-001AH,STARLINK-3331,546.9
50835,2022-001AJ,STARLINK-3310,546.9
50836,2022-001AK,STARLINK-3330,546.9
50837,2022-001AL,STARLINK-3318,546.9
50839,2022-001AN,STARLINK-3320,546.9
50840,2022-001AP,STARLINK-3295,546.9
50841,2022-001AQ,STARLINK-3300,546.9
50842,2022-001AR,STARLINK-3302,546.9
50843,2022-001AS,STARLINK-3325,386.1
50844,2022-001AT,STARLINK-3326,546.9
50845,2022-001AU,STARLINK-3230,546.9
50846,2022-001AV,STARLINK-3308,546.9
50848,2022-001AX,STARLINK-3315,546.9
50849,2022-001AY,STARLINK-3311,546.7
50850,2022-001AZ,STARLINK-3312,546.9
50851,2022-001BA,STARLINK-3314,546.9
51104,2022-005A,STARLINK-3366,546.9
51105,2022-005B,STARLINK-3350,546.8
51106,2022-005C,STARLINK-3176,546.9
51108,2022-005E,STARLINK-3362,546.9
51109,2022-005F,STARLINK-3358,546.8
51110,2022-005G,STARLINK-3344,546.9
51111,2022-005H,STARLINK-3173,546.9
51112,2022-005J,STARLINK-3374,546.9
51113,2022-005K,STARLINK-3372,546.9
51114,2022-005L,STARLINK-3375,546.9
51115,2022-005M,STARLINK-3397,546.9
51116,2022-005N,STARLINK-3243,546.9
51117,2022-005P,STARLINK-3391,546.9
51118,2022-005Q,STARLINK-3394,546.9
51120,2022-005S,STARLINK-3398,546.9
51121,2022-005T,STARLINK-3399,546.9
51123,2022-005V,STARLINK-3392,546.9
51124,2022-005W,STARLINK-3389,546.9
51125,2022-005X,STARLINK-3387,546.9
51126,2022-005Y,STARLINK-3386,546.9
51127,2022-005Z,STARLINK-3370,546.9
51128,2022-005AA,STARLINK-3400,546.8
51129,2022-005AB,STARLINK-3396,546.9
51130,2022-005AC,STARLINK-3395,546.9
51131,2022-005AD,STARLINK-3388,546.9
51132,2022-005AE,STARLINK-3393,546.9
51133,2022-005AF,STARLINK-3356,547.0
51135,2022-005AH,STARLINK-3363,546.9
51136,2022-005AJ,STARLINK-3253,546.9
51137,2022-005AK,STARLINK-3180,546.9
51138,2022-005AL,STARLINK-3177,546.8
51139,2022-005AM,STARLINK-3172,546.9
51140,2022-005AN,STARLINK-3175,546.9
51141,2022-005AP,STARLINK-3179,547.0
51142,2022-005AQ,STARLINK-3369,512.5
51143,2022-005AR,STARLINK-3184,546.9
51144,2022-005AS,STARLINK-3185,546.9
51146,2022-005AU,STARLINK-3354,546.9
51147,2022-005AV,STARLINK-3352,494.5
51148,2022-005AW,STARLINK-3359,544.1
51149,2022-005AX,STARLINK-3360,546.9
51150,2022-005AY,STARLINK-3357,546.8
51152,2022-005BA,STARLINK-3364,546.9
51461,2022-010F,STARLINK-3181,546.9
51462,2022-010G,STARLINK-3166,546.8
51463,2022-010H,STARLINK-3419,546.9
51464,2022-010J,STARLINK-3189,546.9
51465,2022-010K,STARLINK-3401,546.9
51467,2022-010M,STARLINK-3178,546.9
51468,2022-010N,STARLINK-3174,546.9
51469,2022-010P,STARLINK-3182,546.9
51472,2022-010S,STARLINK-3415,546.8
51714,2022-016A,STARLINK-3528,546.9
51715,2022-016B,STARLINK-3533,546.8
51716,2022-016C,STARLINK-3543,546.9
51717,2022-016D,STARLINK-3445,546.9
51718,2022-016E,STARLINK-3546,524.9
51719,2022-016F,STARLINK-3540,546.9
51720,2022-016G,STARLINK-3526,546.8
51721,2022-016H,STARLINK-3524,546.9
51722,2022-016J,STARLINK-3535,546.8
51724,2022-016L,STARLINK-3529,546.9
51725,2022-016M,STARLINK-3522,546.9
51726,2022-016N,STARLINK-3527,546.1
51727,2022-016P,STARLINK-3532,546.9
51729,2022-016R,STARLINK-3523,546.9
51731,2022-016T,STARLINK-3514,546.4
51732,2022-016U,STARLINK-3518,546.9
51733,2022-016V,STARLINK-3525,546.9
51734,2022-016W,STARLINK-3450,546.9
51735,2022-016X,STARLINK-3517,546.9
51736,2022-016Y,STARLINK-3447,546.9
51737,2022-016Z,STARLINK-3509,546.9
51738,2022-016AA,STARLINK-3515,546.9
51739,2022-016AB,STARLINK-3516,546.8
51740,2022-016AC,STARLINK-3500,546.8
51741,2022-016AD,STARLINK-3520,546.9
51742,2022-016AE,STARLINK-3521,546.8
51743,2022-016AF,STARLINK-3512,546.8
51744,2022-016AG,STARLINK-3452,546.9
51745,2022-016AH,STARLINK-3449,546.9
51746,2022-016AJ,STARLINK-3502,546.9
51747,2022-016AK,STARLINK-3446,546.3
51748,2022-016AL,STARLINK-3501,546.9
51749,2022-016AM,STARLINK-3451,546.8
51750,2022-016AN,STARLINK-3505,547.0
51751,2022-016AP,STARLINK-3506,546.9
51752,2022-016AQ,STARLINK-3511,546.9
51753,2022-016AR,STARLINK-3507,546.9
51754,2022-016AS,STARLINK-3457,547.0
51755,2022-016AT,STARLINK-3460,546.9
51756,2022-016AU,STARLINK-3513,546.9
51757,2022-016AV,STARLINK-3459,546.9
51758,2022-016AW,STARLINK-3458,546.8
51759,2022-016AX,STARLINK-3456,546.9
51768,2022-017A,STARLINK-3622,546.7
51769,2022-017B,STARLINK-3621,546.9
51770,2022-017C,STARLINK-3612,546.9
51771,2022-017D,STARLINK-3614,546.9
51772,2022-017E,STARLINK-3623,546.9
51773,2022-017F,STARLINK-3624,546.9
51774,2022-017G,STARLINK-3629,546.8
51775,2022-017H,STARLINK-3620,546.9
51776,2022-017J,STARLINK-3608,546.9
51777,2022-017K,STARLINK-3625,546.8
51778,2022-017L,STARLINK-3615,546.8
51779,2022-017M,STARLINK-3611,546.9
51780,2022-017N,STARLINK-3617,546.9
51781,2022-017P,STARLINK-3580,546.8
51782,2022-017Q,STARLINK-3616,546.8
51783,2022-017R,STARLINK-3628,546.9
51784,2022-017S,STARLINK-3632,546.9
51785,2022-017T,STARLINK-3646,546.9
51786,2022-017U,STARLINK-3638,546.9
51787,2022-017V,STARLINK-3619,546.8
51788,2022-017W,STARLINK-3641,546.9
51789,2022-017X,STARLINK-3639,546.9
51790,2022-017Y,STARLINK-3631,546.9
51791,2022-017Z,STARLINK-3602,546.9
51792,2022-017AA,STARLINK-3626,546.9
51793,2022-017AB,STARLINK-3633,438.4
51794,2022-017AC,STARLINK-3573,546.9
51795,2022-017AD,STARLINK-3586,546.9
51798,2022-017AG,STARLINK-3634,546.9
51799,2022-017AH,STARLINK-3637,546.9
51801,2022-017AK,STARLINK-3592,546.9
51803,2022-017AM,STARLINK-3544,546.9
51804,2022-017AN,STARLINK-3601,546.8
51805,2022-017AP,STARLINK-3605,546.9
51807,2022-017AR,STARLINK-3606,546.9
51808,2022-017AS,STARLINK-3609,546.9
51809,2022-017AT,STARLINK-3607,546.9
51810,2022-017AU,STARLINK-3613,547.0
51811,2022-017AV,STARLINK-3569,546.9
51812,2022-017AW,STARLINK-3610,546.8
51813,2022-017AX,STARLINK-3552,546.9
51814,2022-017AY,STARLINK-3599,546.9
51815,2022-017AZ,STARLINK-3604,546.8
51816,2022-017BA,STARLINK-3603,302.7
51852,2022-022A,STARLINK-3542,546.8
51854,2022-022C,STARLINK-3541,528.5
51855,2022-022D,STARLINK-3545,546.8
51856,2022-022E,STARLINK-3568,546.9
51857,2022-022F,STARLINK-3571,546.8
51858,2022-022G,STARLINK-3563,546.8
51859,2022-022H,STARLINK-3560,546.9
51860,2022-022J,STARLINK-3559,546.9
51861,2022-022K,STARLINK-3562,546.8
51862,2022-022L,STARLINK-3508,546.9
51863,2022-022M,STARLINK-3555,546.9
51864,2022-022N,STARLINK-3548,546.8
51865,2022-022P,STARLINK-3503,546.8
51866,2022-022Q,STARLINK-3553,546.8
51867,2022-022R,STARLINK-3590,546.9
51868,2022-022S,STARLINK-3578,546.9
51869,2022-022T,STARLINK-3588,546.8
51870,2022-022U,STARLINK-3591,546.9
51871,2022-022V,STARLINK-3567,546.9
51872,2022-022W,STARLINK-3554,546.9
51873,2022-022X,STARLINK-3582,518.8
51874,2022-022Y,STARLINK-3574,546.8
51875,2022-022Z,STARLINK-3585,546.9
51876,2022-022AA,STARLINK-3583,546.9
51877,2022-022AB,STARLINK-3556,546.8
51878,2022-022AC,STARLINK-3575,546.9
51879,2022-022AD,STARLINK-3572,546.9
51880,2022-022AE,STARLINK-3566,546.8
51881,2022-022AF,STARLINK-3504,546.8
51882,2022-022AG,STARLINK-3570,546.8
51883,2022-022AH,STARLINK-3576,546.9
51884,2022-022AJ,STARLINK-3577,546.8
51885,2022-022AK,STARLINK-3584,546.8
51886,2022-022AL,STARLINK-3565,546.8
51887,2022-022AM,STARLINK-3551,546.9
51888,2022-022AN,STARLINK-3536,546.8
51889,2022-022AP,STARLINK-3547,546.9
51891,2022-022AR,STARLINK-3549,546.9
51892,2022-022AS,STARLINK-3587,546.9
51893,2022-022AT,STARLINK-3579,546.9
51894,2022-022AU,STARLINK-3595,546.9
51895,2022-022AV,STARLINK-3594,546.9
51896,2022-022AW,STARLINK-3593,546.9
51897,2022-022AX,STARLINK-3598,546.8
51898,2022-022AY,STARLINK-3597,546.8
51956,2022-025A,STARLINK-3700,484.7
51957,2022-025B,STARLINK-3694,484.9
51958,2022-025C,STARLINK-3692,482.4
51959,2022-025D,STARLINK-3704,484.9
51960,2022-025E,STARLINK-3691,482.5
51962,2022-025G,STARLINK-3697,482.4
51963,2022-025H,STARLINK-3675,482.4
51964,2022-025J,STARLINK-3690,482.4
51965,2022-025K,STARLINK-3696,487.5
51966,2022-025L,STARLINK-3699,554.3
51968,2022-025N,STARLINK-3681,482.4
51969,2022-025P,STARLINK-3680,482.4
51970,2022-025Q,STARLINK-3677,554.3
51971,2022-025R,STARLINK-3669,482.4
51972,2022-025S,STARLINK-3671,554.3
51973,2022-025T,STARLINK-3679,554.3
51974,2022-025U,STARLINK-3672,554.3
51975,2022-025V,STARLINK-3674,482.4
51977,2022-025X,STARLINK-3660,546.9
51980,2022-025AA,STARLINK-3649,546.8
51981,2022-025AB,STARLINK-3635,547.0
51983,2022-025AD,STARLINK-3655,546.8
51984,2022-025AE,STARLINK-3664,546.9
51985,2022-025AF,STARLINK-3651,546.9
51986,2022-025AG,STARLINK-3645,546.8
51987,2022-025AH,STARLINK-3644,546.8
51988,2022-025AJ,STARLINK-3640,546.8
51989,2022-025AK,STARLINK-3642,546.8
51990,2022-025AL,STARLINK-3657,546.9
51991,2022-025AM,STARLINK-3652,546.9
51992,2022-025AN,STARLINK-3643,546.9
51993,2022-025AP,STARLINK-3648,546.8
51994,2022-025AQ,STARLINK-3647,546.8
51995,2022-025AR,STARLINK-3636,546.9
51996,2022-025AS,STARLINK-3538,546.8
51997,2022-025AT,STARLINK-3589,547.0
51998,2022-025AU,STARLINK-3618,546.8
52000,2022-025AW,STARLINK-3653,546.9
52001,2022-025AX,STARLINK-3659,546.9
52002,2022-025AY,STARLINK-3668,546.9
52090,2022-029C,STARLINK-3712,547.0
52092,2022-029E,STARLINK-3716,546.9
52093,2022-029F,STARLINK-3673,546.9
52094,2022-029G,STARLINK-3714,546.8
52095,2022-029H,STARLINK-3701,546.8
52096,2022-029J,STARLINK-3717,546.9
52098,2022-029L,STARLINK-3665,546.8
52100,2022-029N,STARLINK-3702,547.0
52101,2022-029P,STARLINK-3703,546.9
52102,2022-029Q,STARLINK-3709,546.9
52103,2022-029R,STARLINK-3705,546.9
52105,2022-029T,STARLINK-3706,546.9
52106,2022-029U,STARLINK-3670,546.9
52107,2022-029V,STARLINK-3658,546.8
52108,2022-029W,STARLINK-3698,546.8
52110,2022-029Y,STARLINK-3687,546.8
52111,2022-029Z,STARLINK-3708,546.9
52112,2022-029AA,STARLINK-3734,530.0
52113,2022-029AB,STARLINK-3736,546.9
52114,2022-029AC,STARLINK-3737,546.9
52115,2022-029AD,STARLINK-3685,546.9
52116,2022-029AE,STARLINK-3735,546.9
52117,2022-029AF,STARLINK-3738,546.9
52118,2022-029AG,STARLINK-3743,546.9
52119,2022-029AH,STARLINK-3558,546.9
52120,2022-029AJ,STARLINK-3534,546.8
52121,2022-029AK,STARLINK-3678,546.8
52122,2022-029AL,STARLINK-3726,546.9
52123,2022-029AM,STARLINK-3725,546.9
52125,2022-029AP,STARLINK-3727,546.9
52126,2022-029AQ,STARLINK-3732,546.9
52127,2022-029AR,STARLINK-3715,546.9
52129,2022-029AT,STARLINK-3661,546.9
52131,2022-029AV,STARLINK-3711,528.2
52132,2022-029AW,STARLINK-3718,547.1
52133,2022-029AX,STARLINK-3707,547.0
52134,2022-029AY,STARLINK-3721,546.8
52135,2022-029AZ,STARLINK-3729,546.9
52136,2022-029BA,STARLINK-3720,546.8
52137,2022-029BB,STARLINK-3733,546.9
52138,2022-029BC,STARLINK-3723,546.9
52139,2022-029BD,STARLINK-3730,546.9
52140,2022-029BE,STARLINK-3682,546.8
52262,2022-041B,STARLINK-3761,546.9
52263,2022-041C,STARLINK-3786,546.9
52264,2022-041D,STARLINK-3795,546.9
52265,2022-041E,STARLINK-3740,546.9
52266,2022-041F,STARLINK-3739,546.9
52267,2022-041G,STARLINK-3748,546.9
52268,2022-041H,STARLINK-3746,546.9
52269,2022-041J,STARLINK-3791,546.9
52270,2022-041K,STARLINK-3804,546.8
52271,2022-041L,STARLINK-3788,546.8
52272,2022-041M,STARLINK-3781,546.9
52273,2022-041N,STARLINK-3782,546.9
52274,2022-041P,STARLINK-3790,546.9
52275,2022-041Q,STARLINK-3784,546.9
52276,2022-041R,STARLINK-3778,546.9
52278,2022-041T,STARLINK-3780,546.9
52280,2022-041V,STARLINK-3764,546.8
52281,2022-041W,STARLINK-3779,546.9
52282,2022-041X,STARLINK-3783,546.9
52283,2022-041Y,STARLINK-3789,546.9
52284,2022-041Z,STARLINK-3561,546.9
52286,2022-041AB,STARLINK-3802,546.8
52287,2022-041AC,STARLINK-3822,546.9
52288,2022-041AD,STARLINK-3776,546.9
52289,2022-041AE,STARLINK-3751,546.8
52290,2022-041AF,STARLINK-3772,546.9
52292,2022-041AH,STARLINK-3753,546.9
52293,2022-041AJ,STARLINK-3771,546.8
52294,2022-041AK,STARLINK-3777,546.9
52295,2022-041AL,STARLINK-3765,546.9
52296,2022-041AM,STARLINK-3766,546.9
52297,2022-041AN,STARLINK-3758,546.8
52298,2022-041AP,STARLINK-3760,546.9
52300,2022-041AR,STARLINK-3769,546.8
52301,2022-041AS,STARLINK-3768,546.9
52302,2022-041AT,STARLINK-3564,546.8
52303,2022-041AU,STARLINK-3742,546.8
52304,2022-041AV,STARLINK-3744,546.9
52305,2022-041AW,STARLINK-3724,546.8
52306,2022-041AX,STARLINK-3747,546.8
52307,2022-041AY,STARLINK-3755,546.9
52309,2022-041BA,STARLINK-3756,546.9
52310,2022-041BB,STARLINK-3688,546.8
52311,2022-041BC,STARLINK-3750,546.8
52312,2022-041BD,STARLINK-3752,546.9
52313,2022-041BE,STARLINK-3749,547.0
52331,2022-045A,STARLINK-3889,546.9
52332,2022-045B,STARLINK-3831,546.9
52333,2022-045C,STARLINK-3847,546.9
52334,2022-045D,STARLINK-3880,546.9
52335,2022-045E,STARLINK-3814,546.8
52336,2022-045F,STARLINK-3823,546.9
52337,2022-045G,STARLINK-3797,546.8
