NORAD_ID,COSPAR_ID,NAME,MEAN_ALT_KM
44804,2019-081A,CARTOSAT 3,515.4
44805,2019-081B,PSLV R/B,417.3
44819,2019-082A,GAOFEN 12,635.3
44836,2019-086A,JILIN-01 GAOFEN 2B,513.9
44857,2019-089F,RISAT-2BR1,570.5
44859,2019-089H,OBJECT H,539.2
44862,2019-089L,PSLV R/B,429.5
44873,2019-092A,CSG-1,629.7
44874,2019-092B,CHEOPS,694.2
44876,2019-092D,ANGELS,315.9
44879,2019-093A,OBJECT,589.5
44880,2019-093B,OBJECT B,588.4
44881,2019-093C,CAS-6 (TO-108),616.4
44882,2019-093D,OBJECT D,561.3
44883,2019-093E,OBJECT E,631.4
44884,2019-093F,OBJECT F,574.2
44885,2019-093G,FLORIPASAT-1,565.0
44886,2019-093H,OBJECT H,590.4
44887,2019-093J,OBJECT J,599.1
44889,2019-093K,OBJECT L,592.4
44890,2019-093L,OBJECT M,505.1
44891,2019-093M,OBJECT N,480.2
45016,2020-003A,OBJECT A,542.7
45024,2020-004A,YINHE-1,639.5
45453,2020-020AF,ONEWEB-0050,604.9
45460,2020-021A,YAOGAN-30 R,567.0
45461,2020-021B,YAOGAN-30 S,567.0
45462,2020-021C,YAOGAN-30 T,567.0
45602,2020-028A,XINGYUN-2 01,539.0
45603,2020-028B,XINGYUN-2 02,539.7
45625,2020-034B,GAOFEN 9 02,498.0
45721,2020-036A,HAIYANG 1D,784.8
45722,2020-036B,CZ-2C R/B,740.5
45726,2020-037D,ANDESITE,557.9
45727,2020-037E,M2 PATHFINDER,560.8
45728,2020-037F,ELECTRON KICK STAGE R/B,518.2
45794,2020-039A,GAOFEN 9 03,480.1
45856,2020-042A,GAOFEN DUOMO (GFDM),646.3
45859,2020-043A,SHIYAN 6 02 (SY-6 02),697.5
45877,2020-046E,MINOTAUR 4 R/B,553.7
45915,2019-079E,OBJECT E,619.3
45939,2020-051A,OBJECT A,509.1
46025,2020-054A,GAOFEN 9 04,466.8
46232,2020-058A,OBJECT A,481.2
46265,2020-059A,SAOCOM 1-B,629.7
46266,2020-059B,GNOMES-1,574.2
46267,2020-059C,TYVAK-0172,318.0
46275,2020-061D,ATHENA,433.5
46277,2020-061F,NEMO-HD,444.7
46278,2020-061G,GHGSAT-C1,378.3
46292,2020-061W,3CAT-5/A (TYVAK-0161),442.9
46293,2020-061X,3CAT-5/B (TYVAK-0162),439.4
46320,2020-061BA,NAPA-1,397.9
46396,2020-064A,GAOFEN 11 2,503.1
46454,2020-065A,JILIN-01 GAOFEN 3B,315.3
46457,2020-065D,JILIN-01 GAOFEN 3E,408.0
46458,2020-065E,JILIN-01 GAOFEN 3F,413.2
46459,2020-065F,JILIN-01 GAOFEN 3G,394.8
46460,2020-065G,JILIN-01 GAOFEN 3H,400.4
46461,2020-065H,JILIN-01 GAOFEN 3I,353.7
46462,2020-065J,JILIN-01 GAOFEN 3J,332.7
46469,2020-066A,HAIYANG 2C,959.1
46470,2020-066B,CZ-4B R/B,799.2
46478,2020-067A,HJ-2A,647.5
46479,2020-067B,HJ-2B,647.5
46493,2020-068H,DEKART,467.0
46494,2020-068J,NORBI,438.7
46495,2020-068K,SALSAT (TUBSAT 22),487.4
46496,2020-068L,ICEYE-X7,484.1
46497,2020-068M,ICEYE-X6,561.6
46504,2020-068U,NETSAT-4,450.0
46505,2020-068V,NETSAT-3,453.9
46506,2020-068W,NETSAT-1,475.2
46507,2020-068X,NETSAT-2,446.1
46807,2020-076A,YAOGAN-30 U,567.0
46808,2020-076B,YAOGAN-30 V,567.3
46809,2020-076C,YAOGAN-30 W,567.1
46810,2020-076D,TIANQI-6,553.8
46818,2020-077F,CE-SAT IIB,334.0
46905,2020-081A,RISAT-2BR2,570.6
46906,2020-081B,KSM1-C,497.0
46907,2020-081C,KSM1-D,502.4
46912,2020-081H,KSM1-A,499.1
46913,2020-081J,R2,500.5
46914,2020-081K,KSM1-B,503.0
46915,2020-081L,PSLV R/B,464.5
46955,2020-085AC,DRAGRACER 2(AUGURY),378.9
47226,2020-090A,FALCON EYE 2,621.0
47231,2020-092A,GAOFEN 14,497.1
47234,2020-094A,GECAM-A,573.0
47235,2020-094B,GECAM-B,569.0
47302,2020-103A,YAOGAN-33,704.0
47303,2020-103B,WEINA 2,684.6
47304,2020-103C,CZ-4C R/B,571.1
47423,2021-006L,OBJECT L,472.8
47424,2021-006M,OBJECT M,475.5
47430,2021-006T,ASTROCAST-0101,379.5
47435,2021-006Y,RIDESHARE ADAPTER,441.5
47436,2021-006Z,OBJECT Z,479.4
47437,2021-006AA,OBJECT AA,482.4
47448,2021-006AM,CUBEL,454.5
47486,2021-006CB,CELESTIS 17/SHERPA-FX1,479.3
47487,2021-006CC,ASTROCAST-0103,344.5
47502,2021-006CT,HAWK-2C,472.3
47504,2021-006CV,ION SCV-002,447.4
47505,2021-006CW,HAWK-2A,472.2
47508,2021-006CZ,HAWK-2B,472.3
47509,2021-006DA,GHGSAT-C2,462.8
47517,2021-006DH,ASTROCAST-0105,377.7
47546,2021-008A,COSMOS 2549,911.4
47699,2021-015A,AMAZONIA 1,763.1
47700,2021-015B,OBJECT B,448.2
47932,2021-022A,CAS500-1,512.3
47933,2021-022B,GRUS-1C,577.8
47934,2021-022C,GRUS-1B,577.8
47935,2021-022D,GRUS-1E,575.1
47936,2021-022E,GRUS-1D,577.5
47937,2021-022F,OBJECT F,478.0
47945,2021-022P,UNISAT 7,458.5
47947,2021-022R,FEES,546.6
47953,2021-022X,OBJECT X,389.7
47958,2021-022AC,KMSL,352.4
47971,2021-023G,GLOBAL-9,443.5
48079,2021-026A,GAOFEN 12 (02),635.8
48080,2021-026B,CZ-4C R/B,523.3
48158,2021-028B,CZ-4B R/B,882.2
48268,2021-034A,PNEO3,631.2
48269,2021-034B,LEMUR 2 AMANDA-SVANTE,484.3
48270,2021-034C,AII-BRAVO,565.4
48271,2021-034D,TYVAK-182A,557.6
48272,2021-034E,NORSAT 3,560.1
48273,2021-034F,LEMUR 2 SPECIAL K,429.7
48274,2021-035A,CSS (TIANHE-1),390.4
48423,2021-039A,YAOGAN-30 X,567.1
48424,2021-039B,YAOGAN-30 Y,566.9
48425,2021-039C,YAOGAN-30 Z,567.3
48426,2021-039D,TIANQI-12,539.8
48427,2021-039E,CZ-2C R/B,375.5
48606,2021-041BF,TYVAK-0130,493.8
48621,2021-043A,HAIYANG 2D,959.1
48624,2021-043D,CZ-4B R/B,827.2
48843,2021-050D,OBJECT D,501.2
48849,2021-052D,MINOTAUR 1 R/B,580.0
48860,2021-055A,YAOGAN-30 AA,566.9
48861,2021-055B,YAOGAN-30 AB,567.2
48862,2021-055C,CZ-2C R/B,610.8
48863,2021-055D,YAOGAN-30 AC,567.1
48864,2021-055E,TIANQI-14,535.3
48865,2021-056A,COSMOS 2550,471.5
48892,2021-059P,TYVAK-0173,631.5
48907,2021-059AE,MANDRAKE 2 ABLE,419.1
48908,2021-059AF,MANDRAKE 2 BAKER,408.1
48909,2021-059AG,PACE-1,369.8
48915,2021-059AN,YAM-3,433.6
48918,2021-059AR,ICEYE-X11,345.6
48924,2021-059AX,FARADAY_PHOENIX,385.6
48931,2021-059BE,HAWK-3B,386.0
48948,2021-059BX,HAWK-3C,385.8
48951,2021-059CA,DEMO8(TENZING),418.7
48957,2021-059CG,HAWK-3A,386.0
48958,2021-059CH,SHERPA-FX2/TAGSAT-2,415.4
48963,2021-059CN,NAPA-2,353.7
48964,2021-059CP,SPARTAN,368.8
49003,2021-062A,OBJECT A,544.6
49006,2021-062D,OBJECT D,313.3
49007,2021-062E,OBJECT E,322.9
49008,2021-063A,FENGYUN 3E,832.9
49010,2021-063C,CZ-4C R/B,709.5
49018,2021-064A,NINGXIA-1 6,871.6
49019,2021-064B,NINGXIA-1 7,871.5
49020,2021-064C,NINGXIA-1 8,871.6
49021,2021-064D,NINGXIA-1 9,871.5
49022,2021-064E,NINGXIA-1 10,871.5
49023,2021-064F,CZ-6 R/B,764.8
49024,2021-062D,OBJECT D,800.6
49026,2021-065A,YAOGAN-30 AD,567.2
49027,2021-065B,TIANQI-15,544.2
49028,2021-065C,YAOGAN-30 AE,567.1
49029,2021-065D,YAOGAN-30 AF,567.1
49044,2021-066A,ISS (NAUKA),428.1
49047,2021-062E,OBJECT E,806.1
49049,2021-067A,TIANHUI 1-04,502.8
49050,,,823.7
49051,,,846.9
49052,2021-068A,MONOLITH,548.7
49059,2021-070A,KL-BETA A,920.5
49060,2021-070B,KL-BETA B,919.3
49061,2021-070C,CZ-6 R/B,737.4
49070,2021-073E,PNEO4,631.2
49071,2021-074A,TIANHUI 2-02A,522.8
49072,2021-074B,TIANHUI 2-02B,522.9
49113,2021-076B,PAYLOAD B,868.5
49122,2021-079A,GAOFEN-5 02,707.7
49123,2021-079B,CZ-4C R/B,546.2
49256,2021-086A,JILIN-01 GAOFEN 2D,543.6
49260,2021-088A,LANDSAT 9,709.7
49261,2021-088B,CS1,475.8
49262,2021-088C,CS2,471.5
49263,2021-088D,CUTE-LASP,367.2
49264,2021-088E,CUPID,498.6
49316,2021-091B,OBJECT B,518.7
49318,2021-091D,OBJECT D,900.5
49319,2021-091E,OBJECT E,395.8
49321,2021-091G,OBJECT G,373.1
49338,2021-097A,JILIN-01 GAOFEN 2F,552.1
49383,2021-099A,YAOGAN-32 2A,687.2
49384,2021-099B,YAOGAN-32 2B,687.2
49387,2021-100A,SDGSAT 1,514.6
49390,2021-101A,YAOGAN-35 A,497.1
49393,2021-101D,YAOGAN-35 C,503.8
49396,2021-102B,TEIKYOSAT-4 (OORURI),545.8
49397,2021-102C,RAISE 2,511.5
49398,2021-102D,NANODRAGON,486.2
49399,2021-102E,Z-SAT,520.2
49400,2021-102F,HIBARI,483.0
49401,2021-102G,DRUMS,514.0
49402,2021-102H,KOSEN-1,496.0
49403,2021-102J,OBJECT J,381.0
49404,2021-102K,OBJECT K,508.8
49467,2021-105D,AVUM R/B,476.1
49469,2021-106A,GLOBAL-14,433.6
49492,2021-107A,GAOFEN 11 3,502.4
49495,2021-109A,GAOFEN 3 02,758.4
49496,2021-109B,CZ-4C R/B,650.2
49772,2021-115BA,GLOBAL-12,427.0
49773,2021-115BB,GLOBAL-13,444.6
49949,2021-120A,GLOBAL-17,429.5
49950,2021-120B,GLOBAL-16,434.8
49954,2021-121A,IXPE,545.1
49961,2021-122A,SHIJIAN 6 05A (SJ-6 05A),576.7
49962,2021-122B,SHIJIAN 6 05B (SJ-6 05B),538.7
50465,2021-131A,ZY-1 02E,780.9
50466,2021-131B,XW-3 (CAS 9),761.4
50467,2021-131C,CZ-4C R/B,675.5
50572,2021-134A,TIANHUI 4A,437.2
50573,2021-134B,TIANHUI 4B,437.3
50794,1987-060AW,COSMOS 1867 COOLANT,782.2
50993,2022-002K,ION SCV-004,484.2
51053,2022-002BX,HYPSO-1,388.4
51060,2022-002CE,ETV-A1,456.6
51061,2022-002CF,BRO-5,441.6
51284,2022-007A,LT-1 O1A,610.0
51444,2022-008A,CSG-2,629.7
51645,2022-012Z,ONEWEB-0455,820.4
51656,2022-013A,EOS-4,535.0
51657,2022-013B,INSPIRESAT-1,322.1
51659,2022-013D,PSLV R/B,377.0
51822,2022-018A,LT-1 O1B,610.1
51825,2022-019B,OBJECT B,383.3
51827,2022-019D,OBJECT D,391.9
51828,2022-019E,OBJECT E,408.5
51831,2022-019H,OBJECT H,311.0
51832,2022-019J,OBJECT J,512.8
51835,2022-019M,OBJECT M,322.8
51839,2022-019R,OBJECT R,355.9
51840,2022-019S,OBJECT S,323.8
51841,2022-019T,OBJECT T,355.0
51843,2022-019V,OBJECT V,422.8
51844,2022-019W,OBJECT W,326.0
51846,2022-019Y,OBJECT Y,366.8
51847,2022-020A,STRIX-BETA,315.3
51946,2022-023A,OBJECT A,519.2
51947,2022-023B,OBJECT B,519.3
51948,2022-023C,OBJECT C,519.6
51949,2022-023D,OBJECT D,519.4
51951,2022-023F,OBJECT F,519.2
51953,2022-023H,OBJECT H,506.4
52150,2022-031A,TK-2,564.6
52151,2022-031B,PUJIANG 2 (PJ-2),592.0
52152,2022-031C,CZ-6A R/B,550.8
52153,2022-032A,OBJECT A,583.4
52155,2022-032C,OBJECT C,569.8
52156,2022-032D,OBJECT D,542.0
52157,2022-033A,OMNI-L1,628.9
52158,2022-033B,GNOMES-3,621.5
52159,2022-033C,ENMAP,652.3
52161,2022-033E,ARCSAT-1,419.6
52184,2022-033AD,NUSAT-26 (M SOMERVILLE),455.6
52196,2022-034B,GLOBAL-18,444.6
52200,2022-035A,GAOFEN 3 03,758.4
52201,2022-035B,CZ-4C R/B,654.5
52202,2022-036A,COSMOS 2554,912.5
52257,2022-039A,DAQI 1,708.0
52258,2022-039B,CZ-4C R/B,564.4
52320,2022-043A,SUPERVIEW NEO-1 01,525.9
52322,2022-043C,SUPERVIEW NEO-1 02,526.0
52389,2022-046B,JILIN-01 GAOFEN 3D 4,326.9
52390,2022-046C,JILIN-01 GAOFEN 3D 5,315.1
52391,2022-046D,JILIN-01 GAOFEN 3D 6,322.8
52422,2022-047AE,BRO-6,437.1
52443,2022-048A,JILIN-01 KUANFU 01C,544.2
52444,2022-048B,JILIN-01 GAOFEN 3D 27,391.0
52445,2022-048C,JILIN-01 GAOFEN 3D 28,386.9
52446,2022-048D,JILIN-01 GAOFEN 3D 29,390.5
52447,2022-048E,JILIN-01 GAOFEN 3D 30,368.4
52448,2022-048F,JILIN-01 GAOFEN 3D 31,383.4
52713,2022-054A,COSMOS 2556,495.8
52716,2022-056A,OBJECT A,885.9
52718,2022-056C,OBJECT C,885.9
52737,2022-057F,GHGSAT-C3,473.3
52744,2022-057N,GHGSAT-C5,473.4
52746,2022-057Q,GHGSAT-C4,473.4
52751,2022-057V,OBJECT V,463.6
52754,2022-057Y,HAWK-5C,428.7
52756,2022-057AA,HAWK-5B,428.9
52757,2022-057AB,HAWK-5A,428.8
52760,2022-057AE,VIGORIDE-3,493.9
52761,2022-057AF,ION SCV-006,443.2
52763,2022-057AH,SHERPA-AC1,468.1
52771,2022-057AR,OMNI-L2,632.9
52785,2022-058A,GEESAT 1-01,633.0
52786,2022-058B,GEESAT 1-02,633.0
52787,2022-058C,GEESAT 1-03,633.0
52788,2022-058D,GEESAT 1-04,633.1
52789,2022-058E,GEESAT 1-05,574.2
52790,2022-058F,GEESAT 1-06,633.0
52791,2022-058G,GEESAT 1-07,633.0
52792,2022-058H,GEESAT 1-08,633.0
52793,2022-058J,GEESAT 1-09,574.4
52794,2022-058K,CZ-2C R/B,407.7
52894,2022-065A,PVSAT,702.0
52895,2022-065B,KSLV-II DUMMY,704.6
52896,2022-065C,KSLV-II R/B,683.3
52897,2022-065D,STEP CUBE LAB-II,690.2
52898,2022-065E,RANDEV,688.9
52899,2022-065F,SNUGLITE-II,686.9
52900,2022-065G,MIMAN,694.7
52907,2022-068A,YAOGAN-35 02A,504.0
52908,2022-068B,YAOGAN-35 02B,424.6
52912,2022-069A,GAOFEN 12 (03),636.8
52913,2022-069B,CZ-4C R/B,475.9
52935,2022-072A,DS-EO,533.8
52939,2022-072E,POEM,503.7
52983,2022-065H,DUMMY CUBESAT,698.6
53104,2022-079C,ELECTRON KICK STAGE R/B,573.8
53128,2022-082A,SUPERVIEW NEO-2 O1,499.4
53130,2022-082C,SUPERVIEW NEO-2 02,499.4
53239,2022-085A,CSS (WENTIAN),390.3
53316,2022-088A,YAOGAN-35 03A,384.2
53318,2022-088C,YAOGAN-35 03B,502.6
53320,2022-088E,YAOGAN-35 03C,453.0
53323,2022-089A,COSMOS 2558,389.0
53346,2022-090A,OBJECT A,509.0
53354,2022-091C,ELECTRON KICK STAGE R/B,598.3
53370,2022-096A,KHAYYAM,498.0
53444,2022-098A,OBJECT A,393.7
53445,2022-098B,OBJECT B,402.7
53446,2022-098C,OBJECT C,401.2
53447,2022-098D,OBJECT D,310.9
53448,2022-098E,OBJECT E,397.2
53449,2022-098F,OBJECT F,381.5
53450,2022-098G,OBJECT G,351.0
53451,2022-098H,OBJECT H,313.4
53452,2022-098J,OBJECT J,389.2
53453,2022-098K,OBJECT K,392.4
53522,2022-101A,YAOGAN-35 04A,503.6
53524,2022-101C,YAOGAN-35 04B,471.8
53526,2022-101E,YAOGAN-35 04C,511.1
53586,2022-102A,CHUANG XIN 16A (CX-16A),556.7
53587,2022-103A,BEIJING 3B,614.5
53698,2022-106A,YAOGAN-33 02,704.6
53699,2022-106B,CZ-4C R/B,566.1
53754,2022-107BG,SHERPA-LTC2,672.5
53757,2022-108A,CENTISPACE-1 S3,696.6
53758,2022-108B,CENTISPACE-1 S4,694.5
53760,2022-109A,YAOGAN-35 05A,503.9
53761,2022-109B,YAOGAN-35 05B,466.9
53763,2022-109D,YAOGAN-35 05C,506.1
53807,2022-111AL,BLUEWALKER 3,461.1
53815,2022-113A,STRIX-1,464.5
53817,2022-113C,ELECTRON KICK STAGE R/B,399.3
53876,2022-102B,CHUANG XIN 16B (CX-16B),455.1
53877,2022-115A,YUNHAI 1-03,790.0
53878,2022-115B,CZ-2D R/B,662.7
53943,2022-120A,YAOGAN-36 01A,505.6
53947,2022-120E,YAOGAN-36 01C,468.1
54020,2022-126A,CENTISPACE-1 S5,691.2
54021,2022-126B,CENTISPACE-1 S6,693.3
54023,2022-127A,OTB-3-GAZELLE,756.9
54024,2022-127B,ELECTRON KICK STAGE R/B,615.8
54029,2022-129A,ASO-S,726.2
54030,2022-129B,CZ-2D R/B,710.8
54035,2022-132A,HJ-2E,509.4
54039,2022-132E,CZ-2C R/B,384.7
54042,2022-133A,YAOGAN-36 02A,503.9
54043,2022-133B,YAOGAN-36 02B,480.9
54045,2022-133D,YAOGAN-36 02C,444.7
54109,2022-137A,COSMOS 2561,425.2
54149,2022-138AN,GSLV R/B,583.7
54214,2022-142A,SHIYAN 20C (SY-20C),800.6
54215,2022-142B,CZ-2D R/B,784.4
54216,2022-143A,CSS (MENGTIAN),390.4
54227,2022-147A,MATS,559.2
54228,2022-147B,ELECTRON KICK STAGE R/B,483.9
54234,2022-150A,NOAA-21 (JPSS-2),834.0
54235,2022-151A,YUNHAI 3,855.1
54236,2022-151B,CZ-6A R/B,869.0
54251,2022-155A,OBJECT A,404.7
54252,2022-155B,OBJECT B,409.4
54253,2022-155C,OBJECT C,430.1
54254,2022-155D,OBJECT D,361.2
54255,2022-155E,OBJECT E,414.6
54361,2022-158A,EOS-6,742.7
54362,2022-158B,OBJECT B,422.3
54372,2022-160A,YAOGAN-36 03A,476.7
54374,2022-160C,YAOGAN-36 03B,513.2
54376,2022-160E,YAOGAN-36 03C,503.4
54381,2022-163A,COSMOS 2565,912.5
54383,2022-163C,COSMOS 2566,908.9
54588,2022-164A,JIAOTONG VDES,745.8
54640,2022-165A,GAOFEN 5 01A,707.3
54641,2022-165B,CZ-2D R/B,672.5
54685,2022-167D,OBJECT D,469.6
54686,2022-167E,OBJECT E,477.0
54687,2022-167F,OBJECT F,361.4
54689,2022-167H,OBJECT H,474.8
54690,2022-167J,OBJECT J,474.7
54691,2022-167K,OBJECT K,350.5
54692,2022-167L,OBJECT L,476.6
54694,2022-167N,OBJECT N,466.8
54695,2022-167P,OBJECT P,472.7
54699,2022-169A,SHIYAN 20A (SY-20A),800.6
54700,2022-169B,SHIYAN 20B (SY-20B),800.5
54701,2022-169C,CZ-4C R/B,727.4
54746,2022-171A,YAOGAN-36 04A,513.2
54748,2022-171C,YAOGAN-36 04B,503.4
54750,2022-171E,YAOGAN-36 04C,481.7
54752,2022-172A,SHIYAN 21 (SY-21),490.8
54753,,,845.8
54754,2022-173A,SWOT,900.3
54817,2022-163D,OBJECT D,909.8
54818,2022-176A,GAOFEN 11 04,500.8
54880,2022-179A,EROS C3,537.2
55009,2023-001A,SAPLING-1,452.2
55010,2023-001B,MENUT,421.5
55011,2023-001C,BRO-8,440.5
55012,2023-001D,CONNECTA T1.2,436.3
55015,2023-001G,BIRKELAND,457.5
55016,2023-001H,OBJECT H,454.7
55034,2023-001AB,LYNK TOWER 4,476.6
55041,2023-001AJ,SKYKRAFT-1,395.9
55045,2023-001AN,NUSAT-34 (AMELIA EARHART,487.6
55046,2023-001AP,LYNK TOWER 3,469.6
55047,2023-001AQ,NUSAT-33 (ALBANIA-2),492.7
55048,2023-001AR,NUSAT-35 (WILLIAMINA),474.0
55049,2023-001AS,ICEYE-X21,337.3
55051,2023-001AU,ION SCV-008,490.5
55053,2023-001AW,EOSSAT-1,475.2
55054,2023-001AX,SKYKRAFT-1A,487.9
55056,2023-001AZ,VIGORIDE 5,410.2
55060,2023-001BD,ION SCV-007,644.5
55061,2023-001BE,SKYKRAFT-1C,499.5
55076,2023-001BV,YAM-5,462.7
55093,2023-001CN,HUYGENS,457.6
55103,2023-001CY,KUWAITSAT-1,435.2
55104,2023-001CY,SHARJAHSAT-1,435.5
55107,2023-001DC,AAC-AIS-SAT-1,600.8
55109,2023-001DE,ASTROCAST-0402,491.7
55110,2023-001DF,ASTROCAST-0401,493.2
55111,2023-001DG,ASTROCAST-0403,487.7
55112,2023-001DH,ASTROCAST-0404,493.2
55135,2023-003C,OBJECT C,417.8
55137,2023-003E,OBJECT E,418.8
55159,2023-004V,ONEWEB-0618,536.4
55244,2023-006C,YAOGAN-37,524.0
55324,2023-011A,HAWK-6B,506.6
55326,2023-011C,HAWK-6C,506.6
55327,2023-011D,HAWK-6A,506.6
55690,2023-025A,HORUS 1,502.8
55836,2023-030A,TIANHUI 6A,896.4
55838,2023-030C,CZ-4C R/B,826.1
55839,2023-030D,TIANHUI 6B,896.4
55844,2023-032A,HORUS 2,502.5
55846,2023-032C,CZ-2C R/B,450.5
55861,2023-034A,SHIYAN 19 (SY-19),413.5
55908,2023-035A,ELECTRON KICK STAGE R/B,544.3
55973,2023-039A,TIANMU-1 03,439.1
55974,2023-039B,TIANMU-1 04,437.8
55975,2023-039C,TIANMU-1 05,439.1
55976,2023-039D,TIANMU-1 06,437.6
55978,2023-040A,COSMOS 2567,500.1
55982,2023-041B,GLOBAL-19,456.6
55983,2023-041C,GLOBAL-5,456.6
56153,2023-047A,OBJECT A,530.3
56154,2023-047B,OBJECT B,530.3
56155,2023-047C,OBJECT C,530.3
56156,2023-047D,OBJECT D,530.3
56162,2023-050A,CHECKMATE 8,953.6
56163,2023-050B,CHECKMATE 5,953.5
56164,2023-050C,CHECKMATE 4,954.1
56165,2023-050D,CHECKMATE 6,952.5
56166,2023-050E,CHECKMATE 7,951.2
56167,2023-050F,CHECKMATE 2,952.9
56168,2023-050G,CHECKMATE 1,953.6
56169,2023-050H,CHECKMATE 3,952.9
56170,2023-050J,BB 2,949.3
56171,2023-050K,BB 1,962.5
56178,2023-054A,IMECE,681.5
56185,2023-054H,BRO-9,370.5
56186,2023-054J,GHGSAT-C8,422.3
56191,2023-054P,HAWK-7A,493.6
56192,2023-054Q,ION SCV-010,496.7
56193,2023-054R,HAWK-7B,493.6
56195,2023-054T,GHOST-1,310.0
56200,2023-054Y,HAWK-7C,493.6
56201,2023-054Z,NUSAT-39 (TIKVAH ALPER),445.7
56202,2023-054AA,NUSAT-38 (MARIA AGNESI),439.0
56203,2023-054AB,NUSAT-37 (JOAN CLARKE),421.7
56204,2023-054AC,GHGSAT-C6,422.3
56209,2023-054AH,GHGSAT-C7,429.4
56218,2023-054AS,KEPLER-21,348.0
56225,2023-054AZ,AAC-HSI-SAT1,536.7
56226,2023-084BK,OUTPOST MISSION 1,355.0
56232,2023-055A,FENGYUN 3G,415.4
56308,2023-057A,POEM 2,590.4
56309,2023-057B,LUMELITE 4,512.0
56310,2023-057C,TELEOS 2,585.3
56726,2023-068S,IRIDIUM 181,754.7
56727,2023-068T,IRIDIUM 177,635.8
56728,2023-068U,IRIDIUM 174,661.0
56729,2023-068V,IRIDIUM 178,635.7
56730,2023-068W,IRIDIUM 179,635.8
56731,2023-069A,OBJECT A,453.9
56732,2023-069B,OBJECT B,543.9
56743,2023-072A,NEXTSAT-2,492.9
56744,2023-072B,SNIPE-D,456.0
56745,2023-072C,SNIPE-B,445.0
56746,2023-072D,SNIPE-C,398.7
56747,2023-072E,OBJECT E,441.1
56748,2023-072F,OBJECT F,483.5
56749,2023-072G,SNIPE-A,435.3
56750,2023-072H,KSLV-II R/B,472.8
56756,2023-074A,KONDOR FKA NO.1,513.9
56846,2023-081A,OBJECT A,505.8
56866,2023-081W,OBJECT W,501.4
56874,2023-082A,LONGJIANG 3,456.1
56933,2023-084B,OTTER PUP,310.2
56934,2023-084C,GEISAT PRECURSOR,472.9
56943,2023-084M,NUSAT-40 (C SHOEMAKER),385.3
56944,2023-084N,NUSAT-41 (C PAYNE-G),479.5
56946,2023-084Q,GREGOIRE,464.5
56947,2023-084R,ICEYE-X30,346.5
56950,2023-084U,BLACKJACK ACES-3,515.6
56953,2023-084X,RUNNER-1 (TYVAK-1005),465.0
56954,2023-084Y,HOTSAT-1,506.3
56955,2023-084Z,BLACKJACK ACES-2,516.3
56956,2023-084AA,BLACKJACK ACES-1,516.6
56957,2023-084AB,ION SCV-011,489.0
56958,2023-084AC,GHOST-3,438.6
56960,2023-084AE,ORBITER SN3,473.2
56961,2023-084AF,ICEYE-X26,349.4
56962,2023-084AG,TOMORROW-R2,349.4
56963,2023-084AH,ICEYE-X25,413.7
56964,2023-084AJ,AFR-1,489.7
56966,2023-084AL,NUSAT-42 (M WONENBURGER),448.4
56968,2023-084AN,NUSAT-43 (R DIENG-KUNTZ),335.6
56970,2023-084AQ,LEMUR 2 EMBRIONOVIS,467.3
56995,2023-084BX,AAC-HSI-SAT2,513.6
56996,2023-084BY,AAC-AIS-SAT2,620.7
57004,2023-085A,OBJECT A,487.4
57012,2023-085J,OBJECT J,476.6
57014,2023-085L,OBJECT L,484.0
57023,2023-085V,OBJECT V,479.0
57026,2023-085Y,OBJECT Y,473.5
57031,2023-085AD,OBJECT AD,475.7
57036,2023-085AJ,OBJECT AJ,504.5
57037,2023-085AK,OBJECT AK,504.2
57038,2023-085AL,OBJECT AL,475.5
57044,2023-085AS,OBJECT AS,471.0
57166,2023-091A,METEOR M2-3,818.8
57168,2023-091C,RESHUCUBE-2,497.7
57169,2023-091D,OBJECT D,504.4
57170,2023-091E,SIRIUS-SINP-3U,504.4
57171,2023-091F,OBJECT F,504.4
57172,2023-091G,UMKA-1,513.4
57173,2023-091H,SAMSAT-ION,492.4
57174,2023-091J,SATURN,533.2
57175,2023-091K,CUBEBEL-2,491.4
57176,2023-091L,SITRO-AIS-5,490.3
57177,2023-091M,ZORKIY-2M,513.6
57178,2023-091N,CUBESX-HSE-3,485.5
57179,2023-091P,NORBY-2,525.6
57180,2023-091Q,MONITOR-3,494.4
57181,2023-091R,OBJECT R,531.3
57182,2023-091S,MONITOR-4,494.1
57183,2023-091T,OBJECT T,518.3
57184,2023-091U,MONITOR-2,518.7
57185,2023-091V,OBJECT V,464.5
57186,2023-091W,CSTP-1.2,490.3
57187,2023-091X,SVYATOBOR-1,497.3
57188,2023-091Y,HORS-1,497.1
57189,2023-091Z,VIZARD-METEO,472.8
57190,2023-091AA,NANOZOND-1,325.5
57191,2023-091AB,POLYTECH-UNIVERSE-3,518.1
57192,2023-091AC,SITRO-AIS-6,498.9
57193,2023-091AD,SITRO-AIS-8,483.3
57194,2023-091AE,SITRO-AIS-7,499.7
57195,2023-091AF,AVION-KALUGA-650,514.6
57196,2023-091AG,HORS-2,483.6
57197,2023-091AH,A-SEANSAT-PG1,470.6
57199,2023-091AK,SITRO-AIS-10,466.5
57200,2023-091AL,DRUZHBA-ATURK,449.0
57201,2023-091AM,SITRO-AIS-9,467.8
57202,2023-091AN,CSTP-1.1,518.1
57203,2023-091AP,UTMN-2,483.0
57204,2023-091AQ,SITRO-AIS-12,467.0
